label,ltable_authors,ltable_booktitle,ltable_date,ltable_editor,ltable_address,ltable_institution,ltable_journal,ltable_month,ltable_note,ltable_pages,ltable_publisher,ltable_tech,ltable_title,ltable_category,ltable_volume,ltable_year,rtable_authors,rtable_booktitle,rtable_date,rtable_editor,rtable_address,rtable_institution,rtable_journal,rtable_month,rtable_note,rtable_pages,rtable_publisher,rtable_tech,rtable_title,rtable_category,rtable_volume,rtable_year,id
0,"Knoop, J. and Steffen, B.,","in Proceedings of the Fourth International Conference on Compiler Construction,",(1992).,U. Kastens and P. ed,"New York, NY",,,,"Lecture Notes in Computer Science,",pp.125-140,"Pfahler,Springer-Verlag,",,"The interprocedural coincidence theorem,",,"Vol. 641,",,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of background knowledge in inductive learning.,,"9,",(1992).,0@445#1@809
0,"D.W. Aha, D. Kibler, and M.K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6,1991.,"Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,","San Mateo, CA.",,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,,0@958#1@253
0,"K.G. Langendoen and P.H. Hartel, FCG:","Proceedings of the International Workshop on Compiler Construction,",1992.,"Springer Verlag LNCS 641, U. Kastens and P. Pfahler (eds),","Paderborn, Germany,",,,,,"pp 278-296,",,,"a code generator for lazy functional languages, in Compiler construction (CC),",,,,"Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,","San Mateo, CA.",,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,,0@454#1@253
0,"T. E. Fawcett and P. E. Utgoff,",,,,,"University of Mas-sachusetts at Amherst, MA, Department of Computer and Information Science,",,,Discusses work forthcoming in a PhD dissertation about a system to derive features relevant to solving a problem from automatic analysis of the structure of the problem.,,,,"Automatic feature generation for prob lem solving systems,","Technical Report 92-9, COINS,",,"1992,","Fahlman, S.E.","Proceedings of the 1988 Connectionist Models Summer School,",1989.,"In D. Touretzky, G. Hinton & T. Sejnowski, eds.",San Mateo).,,,,,38-51,"(Morgan Kaufman,",,Fast-learning variations on back-propagation: an empirical study.,,,,0@1327#1@115
0,"Kibler, D. & Langley, P.","In Proceedings of the Third European Working Session on Learning,",,,"Glasgow, Scotland.",,,,,,Pitman.,,Machine learning as an experimental science.,,,(1988).,"Fahlman, S.E.","Proceedings of the 1988 Connectionist Models Summer School,",1989.,"In D. Touretzky, G. Hinton & T. Sejnowski, eds.",San Mateo).,,,,,38-51,"(Morgan Kaufman,",,Fast-learning variations on back-propagation: an empirical study.,,,,0@748#1@115
0,"R. Musick, Jason Catlett, and S. Russell.","In ML-93 ,",,Editor: Paul E. Utgoff.,,,,,,pages 212-219.,,,Decision theoretic subsampling for induction on large databases.,,,,"Fahlman, S.E.","Proceedings of the 1988 Connectionist Models Summer School,",1989.,"In D. Touretzky, G. Hinton & T. Sejnowski, eds.",San Mateo).,,,,,38-51,"(Morgan Kaufman,",,Fast-learning variations on back-propagation: an empirical study.,,,,0@1437#1@115
0,"Thrun, S., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., De Jong, K., Dzeroski, S., Fahlman, S., Fisher, D., Hamann, R., Kaufman, K., Keller, S., Kononenko, I., Kreuziger, J., Michalski, R., Mitchell, T., Pachowicz, P., Reich, Y., Vafaie, H., Van de Welde, W., Wenzel, W., Wnek, J., & Zhang, J.",,(1991).,,,"Pittsburgh, PA: Carnegie Mellon.",,,,,,"(Technical Report CMU-CS-91-197),",The MONK's Problem: A Performance Comparison of Different Learning Algorithms.,,,,Carla E. Brodley and Paul E. Utgoff.,,,,,,"Machine Learning,",,,"45-77,",,,Multivariate decision trees.,,19,1995.,0@486#1@1171
0,L. P. Kaelbling.,"Proceedings of the Tenth International Conference on Machine Learning,",,"In Paul E. Utgoff, editor,",,,,,,,Morgan Kaufmann.,,Hierarchical learning in stochastic domains: Preliminary results.,,,1993.,Carla E. Brodley and Paul E. Utgoff.,,,,,,"Machine Learning,",,,"45-77,",,,Multivariate decision trees.,,19,1995.,0@1353#1@1171
0,S. E. Fahlman.,,1988.,,"Pittsburgh, PA - USA,","Computer Science Department - Carnegie-Mellon,",,,,,,"Technical Report CMU-CS-88-162,",An empirical study of learning speed in back-propagation networks.,,,,Carla E. Brodley and Paul E. Utgoff.,,,,,,"Machine Learning,",,,"45-77,",,,Multivariate decision trees.,,19,1995.,0@163#1@1171
1,"Kibler, D. Aha, D. W. & Albert, M.",,,,,,"Computational Intelligence,",,,51-57,,,Instance-based prediction of real-valued attributes.,,"5,",(1989).,D. Kibler and D. W. Aha.,,,,,,"Computational Intelligence,",,,"51-57,",,,Instance-based prediction of real-valued attributes.,,5(2),1989.,0@784#1@1030
0,"Pazzani, M. & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,9(1),(1992).,D. Kibler and D. W. Aha.,,,,,,"Computational Intelligence,",,,"51-57,",,,Instance-based prediction of real-valued attributes.,,5(2),1989.,0@1065#1@1030
0,"Huffman, S. B., & Laird, J. E.",Machine Learning: Proceedings of the Tenth International Conference.,,"In Utgoff,  P. (Ed.),",,,,,,,,,Learning procedures from interactive natural language instructions.,,,(1993).,D. Kibler and D. W. Aha.,,,,,,"Computational Intelligence,",,,"51-57,",,,Instance-based prediction of real-valued attributes.,,5(2),1989.,0@1341#1@1030
0,"Utgoff, P. E. & Precup, D.",,,"In H. Motoda & H. Liu (Eds.),",,,,,,,Kluwer.,,"Feature extraction, construction, and selection: A data-mining perspective.",,,(1998).,"Utgoff, P. E.",,,,,,"Connection Science,",,,377-391.,,,Perceptron trees: A case study in hybrid concept representations.,,"1 (4),",(1989).,0@1868#1@1706
1,P. E. Utgoff.,,,,,,"Connection Science,",,,"377-391,",,,Perceptron trees: A case study in hybrid concept representations.,,1,1989.,"Utgoff, P. E.",,,,,,"Connection Science,",,,377-391.,,,Perceptron trees: A case study in hybrid concept representations.,,"1 (4),",(1989).,0@1663#1@1706
1,P. E. Utgoff.,,,,,,"Connection Science,",,,"377-391,",,,Perceptron trees: A case study in hybrid concept representations.,,1,1989.,"Utgoff, P. E.",,,,,,"Connection Science,",,,377-391.,,,Perceptron trees: A case study in hybrid concept representations.,,"1 (4),",(1989).,0@1664#1@1706
0,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of background knowledge in inductive learning.,,"9,",(1992).,"Hampson, D., & Kibler, S.","DIMACS Series in Discrete Mathematics and Theoretical Computer Science: Cliques, Colors and Satisfiability,",,"In Johnson, D., & Trick, M. (Eds.),",,,,,,pp. 437-456.,American Mathematical Society.,,Large plateaus and plateau search in boolean satisfia-bility problems: When to give up searching and start again.,,"vol.26,",(1995).,0@809#1@726
0,Paul E. Utgoff and Carla E. Brodley.,"In Proceedings of the Seventh International Conference on Machine Learning,",1990.,,"Los Altos, CA,",,,,,"pages 58-65,",Morgan Kauf-mann.,,An incremental method for finding multivariate splits for decision trees.,,,,"Hampson, D., & Kibler, S.","DIMACS Series in Discrete Mathematics and Theoretical Computer Science: Cliques, Colors and Satisfiability,",,"In Johnson, D., & Trick, M. (Eds.),",,,,,,pp. 437-456.,American Mathematical Society.,,Large plateaus and plateau search in boolean satisfia-bility problems: When to give up searching and start again.,,"vol.26,",(1995).,0@1759#1@726
1,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of background knowledge in inductive learning.,,"9,",(1992).,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9 (1),",(1992).,0@809#1@814
0,S. E. Fahlman and C. Lebiere.,"Advances in Neural Information Processing Systems,",1990.,"In D. S. Touretzky, editor,","San Mateo, CA,",,,,,"pages 524-532,",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"volume 2,",,"Aha, D. W., & Kibler, D.",In Proceedings of the 1989 International Joint Conference on Artificial Intelligence.,,,"San Mateo, CA:",,,,,,Morgan Kaufmann.,,Noise-tolerant instance-based learning algorithms.,,,(1989).,0@341#1@561
0,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).,"Aha, D. W., & Kibler, D.",In Proceedings of the 1989 International Joint Conference on Artificial Intelligence.,,,"San Mateo, CA:",,,,,,Morgan Kaufmann.,,Noise-tolerant instance-based learning algorithms.,,,(1989).,0@830#1@561
0,P.E. Utgoff.,,,,,,"Machine Learning,",,This article was processed using the L a T E X macro package with LLNCS style,":161-186,",,,Incremental induction of decision trees.,,(4),1989.,"Aha, D. W., & Kibler, D.",In Proceedings of the 1989 International Joint Conference on Artificial Intelligence.,,,"San Mateo, CA:",,,,,,Morgan Kaufmann.,,Noise-tolerant instance-based learning algorithms.,,,(1989).,0@1628#1@561
0,"S. Fahlman and C. Lebiere,",,1990.,,,,,,,,,"CMU Tech Report CMU-CS-90-100,","The Cascade-Correlation Learning Architecture,",,,,"Aha, D. W., & Kibler, D.",In Proceedings of the 1989 International Joint Conference on Artificial Intelligence.,,,"San Mateo, CA:",,,,,,Morgan Kaufmann.,,Noise-tolerant instance-based learning algorithms.,,,(1989).,0@231#1@561
1,"S.E. Fahlman and C. Lebiere,","Advances in Neural Information Processing 2,",(1990).,"D.S. Touretzky,Ed.","San Mateo, CA:",,,,,524-532,"Morgan Kauffman,",,"The cascade-correlation learning architecture,",,,,"Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,","San Mateo, CA.",,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,,0@247#1@255
1,"S.E. Fahlman and C. Lebiere,","Advances in Neural Information Processing 2,",(1990).,"D.S. Touretzky,Ed.","San Mateo, CA:",,,,,524-532,"Morgan Kauffman,",,"The cascade-correlation learning architecture,",,,,"Fahlman, S. E., and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S., editor,","San Mateo, CA:",,,,,524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"2,",,0@247#1@289
0,"Townsend-Weber, T., & Kibler, D.",Working Notes of the AAAI94 Workshop on Case-Based Reasoning,,,"Seattle, WA:",,,,,pp. 30-35,AAAI Press.,,Instance-based prediction of continuous values.,,,(1994).,"Fahlman, S. E., and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S., editor,","San Mateo, CA:",,,,,524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"2,",,0@876#1@289
0,"Utgoff, P. E., & Brodley, C. E.",Proceedings of the Seventh International Conference on Machine Learning,,,"Austin, TX:",,,,,(pp. 58-65).,Morgan Kaufmann.,,An incremental method for finding multivariate splits for decision trees.,,,(1990).,"Fahlman, S. E., and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S., editor,","San Mateo, CA:",,,,,524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"2,",,0@1742#1@289
0,"Kibler, D., and Aha, D. W.",In Proceedings of the Fourth International Workshop on Machine Learning.,,,"Irvine, CA:",,,,,24-30.,"Morgan Kaufmann,",,Learning Representative Exemplars of Concepts: An Initial Case Study.,,,(1987).,"Fahlman, S. E., and Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky, D. S., editor,","San Mateo, CA:",,,,,524-532.,Morgan Kaufmann.,,The cascade-correlation learning architecture.,,"2,",,0@537#1@289
0,"Aha, D., Kibler, D., & Albert, M.",,,,,,Machine Learning,,,pp. 37-66.,,,Instance-Based Learning Algorithms.,,6 (1):,(1991).,"Tom E. Fawcett, Paul E. Utgoff.",,,,"Amherst, MA.","University of Massachusetts,",,Jan,,,,,Automatic feature generation for problem solving systems.,"COINS technical report 92-9,",,1992.,0@643#1@1326
0,"Utgoff, P. E., & Clouse, J. A.",,,,"Amherst, MA: University of Massachusetts,",Department of Computer Science.,,,,,,,"A Kolmogorov-Smirnoff metric for decision tree induction,","(Technical Report 96-3),",,(1996).,"Tom E. Fawcett, Paul E. Utgoff.",,,,"Amherst, MA.","University of Massachusetts,",,Jan,,,,,Automatic feature generation for problem solving systems.,"COINS technical report 92-9,",,1992.,0@1850#1@1326
1,S. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. Touretzky, editor,",,,,,,,"Morgan Kaufmann,",,The Cascade-Correlation learning architecture.,,volume2.,,S. E. Fahlman and C. Lebiere.,"Neural Information Processing Systems,",1990.,"In D. Touretzky, editor,",,,,,,,"Morgan Kauffman Inc.,",,The cascade-correlation learning architecture.,,volume 2.,,0@317#1@335
1,"Fahlman, S., and Lebiere, C.",In Advances in Neural Information Processing Systems,(1989).,,"Denver, CO.",,,,,524-532.,,,The cascade-correlation learning architecture.,,"2,",,S. E. Fahlman and C. Lebiere.,"Neural Information Processing Systems,",1990.,"In D. Touretzky, editor,",,,,,,,"Morgan Kauffman Inc.,",,The cascade-correlation learning architecture.,,volume 2.,,0@305#1@335
1,"Townsend-Weber, T., & Kibler, D.",Proceedings of the 1994 AAAI Workshop on Case-Based Reasoning,,,"Seattle, WA:",,,,,(pp. 30-35).,AAAI.,,Instance-based prediction of continuous values.,,,(1994).,"Townsend-Weber, T., & Kibler, D.",Case-Based Reasoning: Papers from the 1994 Workshop,,"In D. W. Aha (Ed.),","Menlo Park, CA:",,,,,,AAAI Press.,,Instance-based prediction of continuous values.,(Technical Report WS-94-01).,,(1994).,0@871#1@879
0,"Utgoff, P.","Proceedings of the Eleventh International Conference on Machine Learning,",,"In Cohen, W. and Hirsh, H., editors,","Rutgers University, New Brunswick, NJ,",,,,,"pages 318-325,",Morgan Kaufmann.,,An Improved Algorithm for Incremental Induction of Decision Trees.,,,1994.,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",,,":888,",,,Goal-directed classification using linear machine decision trees.,,16(9),1994.,0@1827#1@1311
1,"Draper, B. A., Brodley, C. E. & Utgoff, P. E.",,,,,,IEEE Transactions on Pattern Analysis and Machine Intelligence,,,888-893.,,,"`Goal-directed classification using linear machine decision trees',",,"16(9),","(1994),","B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",,,":888,",,,Goal-directed classification using linear machine decision trees.,,16(9),1994.,0@1300#1@1311
0,"Ruby, D., & Kibler, D.","Proceedings, Ninth National Conference on Artificial Intelligence.",,,"San Mateo, CA:",,,,,,AAAI Press.,,SteppingStone: An empirical and analytical evaluation.,,,(1991).,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",,,":888,",,,Goal-directed classification using linear machine decision trees.,,16(9),1994.,0@1119#1@1311
1,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",,,":888,",,,Goal-directed classification using linear machine decision trees.,,16(9),1994.,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",,,":888,",,,Goal-directed classification using linear machine decision trees.,,16(9),1994.,0@1305#1@1311
0,"Utgoff, P.","Proceedings of the Eleventh International Conference on Machine Learning,",,"In Cohen, W. and Hirsh, H., editors,","Rutgers University, New Brunswick, NJ,",,,,,"pages 318-325,",Morgan Kaufmann.,,An Improved Algorithm for Incremental Induction of Decision Trees.,,,1994.,"McCallum, R. A.","Machine Learning: Proceedings of the Tenth International Conference,",,"In Utgoff, P. (Ed.),",,,,,,pages 190-196.,Morgan Kaufmann.,,Overcoming incomplete perception with utile distinction memory.,,,(1993).,0@1827#1@1355
0,C. E. Brodley and P. E. Utgoff.,,,,,,"Machine Learning,",,,"45-77,",,,Multivariate decision trees.,,19(1),1995.,"T. M. Mitchell, P. E. Utgoff, and R. B. Banerji.",Machine Learning An Artificial Intelligence Approach,,"In S. Michalski, Ryszard, G. Carbonell, Jaime, REFERENCES 44 and T. M. Mitchell, editors,",,,,,,,"Morgan Kaufmann,",,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,(volume I).,1983.,0@1210#1@1405
1,"T. Mitchell, Utgoff, P. and Banerji, R.,","in Machine Learning:  An Artificial Intelligence Approach,",,"R. Michalski,",,,,,,,J.,,"Learning by Experimentation: Acquiring and Refining ProblemSolving Heuristics,",,,,"T. M. Mitchell, P. E. Utgoff, and R. B. Banerji.",Machine Learning An Artificial Intelligence Approach,,"In S. Michalski, Ryszard, G. Carbonell, Jaime, REFERENCES 44 and T. M. Mitchell, editors,",,,,,,,"Morgan Kaufmann,",,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,(volume I).,1983.,0@1395#1@1405
0,C. E. Brodley and P. E. Utgoff.,,,,,,"Machine Learning,",,,"45-77,",,,Multivariate decision trees.,,19(1),1995.,"Weiss, Y., Edelman, S., and Fahle, M.",,(1993).,,,,"Neural Computation,",,,695-718.,,,Models of perceptual learning in vernier hyperacuity.,,5,,0@1210#1@526
1,P. E. Utgoff.,"In Sixth International Workshop on Machine Learning,",,,,,,,,"pages 362-365,",,,Improved training via incremental learning.,,,1989.,"Utgoff, P. E.",In Proceedings of the Sixth International Workshop on Machine Learning,,,"Ithaca, NY:",,,,,(pp.  362-365,Morgan Kaufmann.,,Improved training via incremental learning.,,,(1989a).,0@1690#1@1693
0,"Utgoff, P. E. & Precup, D.",,,"In H. Motoda & H. Liu (Eds.),",,,,,,,Kluwer.,,"Feature extraction, construction, and selection: A data-mining perspective.",,,(1998).,"Utgoff, P. E.",In Proceedings of the Sixth International Workshop on Machine Learning,,,"Ithaca, NY:",,,,,(pp.  362-365,Morgan Kaufmann.,,Improved training via incremental learning.,,,(1989a).,0@1867#1@1693
0,"Utgoff, P.,","Machine Learning 4,",,,,,,,,161-186.,,,Incremental Induction of Decision Trees.,,,1989.,"B. Buth et. al.,","Compiler Construction,","1992,",in U. Karstens and P. Pfahler (eds.),,,,,,pp. 141-155.,"Springer Verlag, LNCS 641,",,"Provably Correct Compiler Implementation,",,,,0@1658#1@22
0,"Kibler, D. & Langley, P.",Proceedings of the Third European Working Session on Learning.,,,"Glasgow, Scotland:",,,,,,Pitman.,,Machine Learning as an Experimental Science.,,,(1988).,"B. Buth et. al.,","Compiler Construction,","1992,",in U. Karstens and P. Pfahler (eds.),,,,,,pp. 141-155.,"Springer Verlag, LNCS 641,",,"Provably Correct Compiler Implementation,",,,,0@745#1@22
0,"Hu, Y., and Kibler, D.,","Proceedings of the Thirteenth National Conference on Artificial Intelligence (AAAI96),",,,"Portland, OR,",,,,,"p . 806-811,",,,"Generation of Attributes for Learning Algorithms,",,,1996.,"B. Buth et. al.,","Compiler Construction,","1992,",in U. Karstens and P. Pfahler (eds.),,,,,,pp. 141-155.,"Springer Verlag, LNCS 641,",,"Provably Correct Compiler Implementation,",,,,0@730#1@22
0,"Mitchell, T., Utgoff, P. & Banerji, R.","in Machine Learning, An Artificial Intelligence Approach, Volume I,",,,"Palo Alto, California:",,,,,,Tioga Press.,,"Learning by experimentation: acquiring and refining problem-solving heuristics,",,,"(1983),",S. Fahlman.,,1979.,,"Massachusetts,",,,,,,"MIT Press,",,NETL: A System for Representing and Using Real-World Knowledge.,,,,0@1372#1@93
0,"David W. Aha, Dennis Kibler, and Marc K. Albert.",,,,,,"Machine Learning,",January,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,S. Fahlman.,,1979.,,"Massachusetts,",,,,,,"MIT Press,",,NETL: A System for Representing and Using Real-World Knowledge.,,,,0@961#1@93
0,"Utgoff, P.E.",,,,"Amherst, MA.","University of Massachusetts, Department of Computer Science,",,,,,,,"Decision Tree Induction Based on Efficient Tree Restructuring,","Technical Report 95-18,",,"(1996),",S. Fahlman.,,1979.,,"Massachusetts,",,,,,,"MIT Press,",,NETL: A System for Representing and Using Real-World Knowledge.,,,,0@1849#1@93
0,"Fahlman, D. Fisher, R. Hamann, K. Kaufman, S. Keller, I. Kononenko, J. Kreuziger, R.S. Michal-ski, T. Mitchell, P. Pachowicz, Y. Reich, H. Vafaie, W. Van de Welde, W. Wenzel, J. Wnek, and J. Zhang.",,1991.,,,"Carnegie Mellon University,",,,,,,"Technical Report CS-CMU-91-197,",The MONK's problems A performance comparison of different learning algorithms.,,,,"Utgoff, P. E.",Machine Learning of Inductive Bias.,,,,,,,,,"Kluwer Academic Publishers,",,,,35,1986.,0@485#1@1515
0,Paul E. Utgoff.,,,,,,"Connection Science,",,,"377-391,",,,Perceptron trees: A case study in hybrid concept representations.,,1(4),1989.,"Utgoff, P. E.",Machine Learning of Inductive Bias.,,,,,,,,,"Kluwer Academic Publishers,",,,,35,1986.,0@1722#1@1515
0,"Datta, P., & Kibler, D.",Proc. Twelfth International Conference on Machine Learning,,,"Tahoe City, CA:",,,,,(pp. 158-166).,Morgan Kaufmann.,,Learning prototypical concept descriptions.,,,(1995).,"Utgoff, P. E.",Machine Learning of Inductive Bias.,,,,,,,,,"Kluwer Academic Publishers,",,,,35,1986.,0@718#1@1515
0,"Utgoff, P. E., Brodley, C. E.",,,,University of Massachusetts.,"Dept. of Computer Science,",,,,,,,"Linear Machine Decision Trees,","COINS Technical Report 91-10,",,(1991).,"Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,","San Mateo, CA.",,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,,0@1799#1@249
0,S. E. Fahlman.,,1988.,,,,,,,,,"Technical Report CMU-CS-88-162, Carnegie-Mellon Universtity Technical Report,",An empirical study of learning speed in back propagation networks.,,,,"Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,","San Mateo, CA.",,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,,0@178#1@249
0,"D. Aha, D. Kibler, and M. Albert.",,,,,,"Machine Learning,",,,"37-66,",,,Instance-based learning algorithms.,,6(1),1991.,"Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,","San Mateo, CA.",,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,,0@945#1@249
0,"Utgoff, P. E., Brodley, C. E.",,,,University of Massachusetts.,"Dept. of Computer Science,",,,,,,,"Linear Machine Decision Trees,","COINS Technical Report 91-10,",,(1991).,"Utgoff, P. E.",In Proceedings of the Seventh National Conference on Artificial Intelligence,,,"St. Paul, MN:",,,,,(pp. 601-606).,Morgan Kaufmann.,,Perceptron trees: A case study in hybrid concept representations.,,,(1988b).,0@1799#1@1621
0,"Kibler, D. & Langley, P.",Proceedings of the Third European Session on Machine Learning.,,,"London, UK:",,,,,,Pitman.,,Machine Learning as an Experimental Science.,,,(1988).,"Utgoff, P. E.",In Proceedings of the Seventh National Conference on Artificial Intelligence,,,"St. Paul, MN:",,,,,(pp. 601-606).,Morgan Kaufmann.,,Perceptron trees: A case study in hybrid concept representations.,,,(1988b).,0@746#1@1621
0,John Ross Quinlan.,"In ML-93 ,",,Editor: Paul E. Utgoff.,,,,,,pages 236-243.,,,Combining instance-based and model-based learning.,,,,"Utgoff, P. E.",In Proceedings of the Seventh National Conference on Artificial Intelligence,,,"St. Paul, MN:",,,,,(pp. 601-606).,Morgan Kaufmann.,,Perceptron trees: A case study in hybrid concept representations.,,,(1988b).,0@1456#1@1621
1,"Utgoff, P. E., Brodley, C. E.",,,,University of Massachusetts.,"Dept. of Computer Science,",,,,,,,"Linear Machine Decision Trees,","COINS Technical Report 91-10,",,(1991).,Paul E. Utgoff and Carla E. Brodley.,,,,"University of Massachusetts, Amherst MA,",,,,,,,,Linear machine decision trees.,"Technical Report 10,",,1991.,0@1799#1@1808
1,Paul E. Utgoff and Carla E. Brodley.,,,,"University of Massachusetts, Amherst MA,",,,,,,,,Linear machine decision trees.,"Technical Report 10,",,1991.,Paul E. Utgoff and Carla E. Brodley.,,,,"University of Massachusetts, Amherst MA,",,,,,,,,Linear machine decision trees.,"Technical Report 10,",,1991.,0@1806#1@1808
1,"Utgoff, P. E., & Brodley, C. E.",,,,University of Massachusetts at Amherst.,,,,,,,,Linear machine decision trees.,"Tech. rep. 10,",,(1991).,Paul E. Utgoff and Carla E. Brodley.,,,,"University of Massachusetts, Amherst MA,",,,,,,,,Linear machine decision trees.,"Technical Report 10,",,1991.,0@1797#1@1808
0,"Kibler, D.",,,,,"University of California, Irvine, CA,",,,,,,,Natural Generation of Heuristics by Transforming the the Problem Representation.,"Technical Report TR-85-20,",,1985.,"Kibler, D. and Aha, D. W.",,,,,,"Computational Intelligence,",,,51-57.,,,Instance-based prediction of real-valued attributes.,,5(2),(1989).,0@1014#1@1023
0,"Utgoff, P., E.,",,,,,,"Connection Science,",,,,,,Perceptron Trees: A case study in Hybrid Concept Representations.,,Volume 1.,(1989),"Kibler, D. and Aha, D. W.",,,,,,"Computational Intelligence,",,,51-57.,,,Instance-based prediction of real-valued attributes.,,5(2),(1989).,0@1714#1@1023
0,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",,,":888,",,,Goal-directed classification using linear machine decision trees.,,16(9),1994.,"Kibler, D. and Aha, D. W.",,,,,,"Computational Intelligence,",,,51-57.,,,Instance-based prediction of real-valued attributes.,,5(2),(1989).,0@1305#1@1023
0,M. Connell and P. Utgoff.,"in Proceedings AAAI-87,",,,"Seattle,",,,,,456-460.,"American Association for Artificial Intelligence,",,"Learning to control a dynamic physical system,",,"Vol. 2,",1987.,"Kibler, D. and Aha, D. W.",,,,,,"Computational Intelligence,",,,51-57.,,,Instance-based prediction of real-valued attributes.,,5(2),(1989).,0@1286#1@1023
0,"Utgoff, P. E.","in Machine Learning: Proceedings of the Eleventh International Conference,",,,,,,,,pp. 318-325.,"Morgan Kaufmann,",,"An improved algorithm for incremental induction of decision trees,",,,"(1994),","Fahlman, S. E.",Advances in Neural Information Processing Systems,(1991).,"In Lippmann, R. P., Moody, J. E., and Touretzky, D. S., editors,","San Mateo, CA:",,,,,190-205.,Morgan Kaufmann.,,The recurrent cascade-correlation architecture.,,"3,",,0@1817#1@397
0,"S. E. Fahlman,",,1988.,,,"CMU-CS-88-162, Computer Science Department, Carnegie Mellon University, Pitts-burgh,",,,,,,Tech. Rep.,"An empirical study of learning speed in back-propagation networks,",,,,"Kibler D., Langley P.:",,,,,,"Machine Learning,",,,"5-8,",,,"Machine Learning as an Experimental Science,",,"3(1),",1988.,0@169#1@1021
0,"S. B. Thrun, J. Bala, E. Bloedorn, I. Bratko, B. Cestnik, J. Cheng, K. de Jong, S. Dzeroski, S. E. Fahlman, D. Fisher, R. Hamann, K. Kaufaman, S. Keller, I. Kononenko, J. Kreusiger, R. S. Michalski, T. Mitchell, P. Pachowitz, Y. Reich, H. Vafaic, W. Van de Weldel, W. WEnzel, J. Wnek, and J. Zhang.",,1991.,,,"Carnegie Mellon University,",,,,,,"Technical Report CMU-CS-91-197,",The monk's problems: a performance comparison of different learning algorithms.,,,,"Kibler D., Langley P.:",,,,,,"Machine Learning,",,,"5-8,",,,"Machine Learning as an Experimental Science,",,"3(1),",1988.,0@510#1@1021
