ltable_authors,ltable_booktitle,ltable_date,ltable_editor,ltable_address,ltable_institution,ltable_journal,ltable_month,ltable_note,ltable_pages,ltable_publisher,ltable_tech,ltable_title,ltable_category,ltable_volume,ltable_year,rtable_authors,rtable_booktitle,rtable_date,rtable_editor,rtable_address,rtable_institution,rtable_journal,rtable_month,rtable_note,rtable_pages,rtable_publisher,rtable_tech,rtable_title,rtable_category,rtable_volume,rtable_year,alteredAttributes,originalRightId
S. E. Fahlman and C. Lebiere,"in NIPS 2,","(1990),","Editors D. Touretzky, M.","Denver, Colorado,",,,,,pp. 524-532.,"Kaufmann Publishers, Inc.,",,"The Cascade-Correlation Learning Architecture,",,,,S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,pages 524-532.,"Morgan Kaufmann Publishers, Inc.,",,"Machine Learning as an Experimental Science,",,"2,",,"('title',)",0@333
S. E. Fahlman and C. Lebiere,"in NIPS 2,","(1990),","Editors D. Touretzky, M.","Denver, Colorado,",,,,,pp. 524-532.,"Kaufmann Publishers, Inc.,",,"The Cascade-Correlation Learning Architecture,",,,,S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,pages 524-532.,"Morgan Kaufmann Publishers, Inc.,",,Two kinds of training information for evaluation function learning.,,"2,",,"('title',)",0@333
"AHA, D.W., KIBLER, D. and ALBERT, M.K.",,,,,,"Machine Learning,",,,pp. 37-66.,,,"Instance-based learning algorithms,",,"Vol. 6,","1991,","Utgoff, P.",,,,,,"Machine Learning,",,,pp. 37-66.,,,Instance-based learning algorithms.,,"7,",(1991).,"('authors',)",1@648
"AHA, D.W., KIBLER, D. and ALBERT, M.K.",,,,,,"Machine Learning,",,,pp. 37-66.,,,"Instance-based learning algorithms,",,"Vol. 6,","1991,","Aha, D., Kibler, D., and Albert, M.",,,,,,"Machine Learning,",,,pp. 37-66.,,,Shift of bias for inductive concept learning.,,"7,",(1991).,"('title',)",1@648
"Utgoff, Paul E.",,,"In R. T. Michalski, J. Carbonell,",,,,,,,,,Shift of Bias for Inductive Concept Learning.,,,(1986).,"Utgoff, P.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,,,volume 2.,(1986).,"('title',)",0@1538
"Utgoff, Paul E.",,,"In R. T. Michalski, J. Carbonell,",,,,,,,,,Shift of Bias for Inductive Concept Learning.,,,(1986).,"Aha, D., D. Kibler, Albert & M.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,(1986).,"('authors',)",0@1538
"Utgoff, Paul E.",,,"In R. T. Michalski, J. Carbonell,",,,,,,,,,Shift of Bias for Inductive Concept Learning.,,,(1986).,"Utgoff, P.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,Instance-Based Learning Algorithms.,,volume 2.,(1986).,"('title',)",0@1538
"Utgoff, Paul E.",,,"In R. T. Michalski, J. Carbonell,",,,,,,,,,Shift of Bias for Inductive Concept Learning.,,,(1986).,"Aha, D., Kibler, D., and Albert, M.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,(1986).,"('authors',)",0@1538
"Utgoff, Paul E.",,,"In R. T. Michalski, J. Carbonell,",,,,,,,,,Shift of Bias for Inductive Concept Learning.,,,(1986).,"Utgoff, P.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,Instance-based learning algorithms.,,volume 2.,(1986).,"('title',)",0@1538
"Utgoff, Paul E.",,,"In R. T. Michalski, J. Carbonell,",,,,,,,,,Shift of Bias for Inductive Concept Learning.,,,(1986).,"Fahlman, S. E., & Lebiere, C.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,(1986).,"('authors',)",0@1538
"Utgoff, Paul E.",,,"In R. T. Michalski, J. Carbonell,",,,,,,,,,Shift of Bias for Inductive Concept Learning.,,,(1986).,"Utgoff, P.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,volume 2.,(1986).,"('title',)",0@1538
P.E. Utgoff.,"Machine Learning: An Artificial Intelligence Approach,",,"In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors,",,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,Volume II.,1986.,"Utgoff, P.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,,,volume 2.,(1986).,"('title',)",0@1538
P.E. Utgoff.,"Machine Learning: An Artificial Intelligence Approach,",,"In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors,",,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,Volume II.,1986.,"Aha, D., D. Kibler, Albert & M.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,(1986).,"('authors',)",0@1538
P.E. Utgoff.,"Machine Learning: An Artificial Intelligence Approach,",,"In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors,",,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,Volume II.,1986.,"Utgoff, P.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,Instance-Based Learning Algorithms.,,volume 2.,(1986).,"('title',)",0@1538
P.E. Utgoff.,"Machine Learning: An Artificial Intelligence Approach,",,"In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors,",,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,Volume II.,1986.,"Aha, D., Kibler, D., and Albert, M.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,(1986).,"('authors',)",0@1538
P.E. Utgoff.,"Machine Learning: An Artificial Intelligence Approach,",,"In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors,",,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,Volume II.,1986.,"Utgoff, P.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,Instance-based learning algorithms.,,volume 2.,(1986).,"('title',)",0@1538
P.E. Utgoff.,"Machine Learning: An Artificial Intelligence Approach,",,"In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors,",,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,Volume II.,1986.,"Fahlman, S. E., & Lebiere, C.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,volume 2.,(1986).,"('authors',)",0@1538
P.E. Utgoff.,"Machine Learning: An Artificial Intelligence Approach,",,"In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors,",,,,,,,"Morgan Kaufmann,",,Shift of bias for inductive concept learning.,,Volume II.,1986.,"Utgoff, P.","In Machine Learning,",,,"Los Altos, CA.",,,,,,"Morgan Kaufmann,",,The cascade-correlation learning architecture.,,volume 2.,(1986).,"('title',)",0@1538
"C.E. Brodley and P.E. Utgoff,",,,,,,"Machine Learning,",,,45-77.,,,Multivariate decision trees.,,"19,",,Carla E. Brodley and Paul E. Utgoff.,,,,,,"Machine Learning,",,,"45-77,",,,Fast perceptual learning in visual hyperacuity.,,19,1995.,"('title',)",0@1200
"C.E. Brodley and P.E. Utgoff,",,,,,,"Machine Learning,",,,45-77.,,,Multivariate decision trees.,,"19,",,"Brodley, C. E., Utgoff, P. E.",,,,,,"In Machine Learning,",,,45-77.,,,Instance-based learning algorithms.,,"19,",(1995).,"('title',)",0@1187
"C.E. Brodley and P.E. Utgoff,",,,,,,"Machine Learning,",,,45-77.,,,Multivariate decision trees.,,"19,",,"Brodley, C. E., Utgoff, P. E.",,,,,,"In Machine Learning,",,,45-77.,,,Instance-based learning algorithms.,,"19,",(1995).,"('title',)",0@1187
"C.E. Brodley and P.E. Utgoff,",,,,,,"Machine Learning,",,,45-77.,,,Multivariate decision trees.,,"19,",,"Brodley, C. E., Utgoff, P. E.",,,,,,"In Machine Learning,",,,45-77.,,,A teaching method for reinforcement learning.,,"19,",(1995).,"('title',)",0@1187
Pazzani M. and Kibler D.,,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1),1991.,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,Acquisition of appropriate bias for inductive concept learning.,,"9,",(1992).,"('title',)",0@812
Pazzani M. and Kibler D.,,,,,,"Machine Learning,",,,"57-94,",,,The utility of knowledge in inductive learning.,,9(1),1991.,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,Multivariate decision trees.,,"9,",(1992).,"('title',)",0@812
"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of knowledge in inductive learning.,,9,1992.,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,Multivariate decision trees.,,"9,",(1992).,"('title',)",0@812
"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of knowledge in inductive learning.,,9,1992.,M. Pazzani & D.,,,,,,,,,"57-94,",,,Instance-based learning algorithms.,,9(1):,1992.,"('title',)",0@1052
"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of knowledge in inductive learning.,,9,1992.,"Utgoff, P. E.",,,,,,,,,"57-94,",,,"Kibler The utility of knowledge in inductive learning Machine Learning,",,9(1):,1992.,"('authors',)",0@1052
"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of knowledge in inductive learning.,,9,1992.,M. Pazzani & D.,,,,,,,,,"57-94,",,,Id5: an incremental id3.,,9(1):,1992.,"('title',)",0@1052
"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of knowledge in inductive learning.,,9,1992.,"Utgoff, P. E.",,,,,,,,,"57-94,",,,"Kibler The utility of knowledge in inductive learning Machine Learning,",,9(1):,1992.,"('authors',)",0@1052
"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of knowledge in inductive learning.,,9,1992.,M. Pazzani & D.,,,,,,,,,"57-94,",,,Perceptron trees: A case study in hybrid concept representations.,,9(1):,1992.,"('title',)",0@1052
"Fahlman, S. E. and Lebiere, C.",Advances in Neural Information Processing Structures,(1990).,"In Touretzky, D. S., editor,",,,,,,pages 524 532.,Morgan Kaufmann.,,The cascade-correlation architecture.,,"2,",,S. E. Fahlman and C. Lebiere.,Advances in Neural Information Processing Systems,1990.,"In D. S. Touretzky, editor,",,,,,,,"Morgan Kaufmann,",,Explaining temporal differences to create useful concepts for evaluating states.,,2.,,"('title',)",1@325
"Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,"4,",(1989b).,Paul E. Utgoff.,,,,,,"Machine Learning,",,,"161-186,",,,Shift of bias for inductive concept learning.,,4,1989.,"('title',)",1@1675
Michael Pazzani and Dennis Kibler.,,,,,,"Machine Learning,",,,"57-94,",,,The role of prior knowledge in inductive learning.,,9,1992.,"M. Pazzani & D. Kibler,",,,,,,"Machine Learning ,",,,57-94.,,,Multivariate versus univariate decision trees.,,"9,","1992,","('title',)",0@799
Carla E. Brodley and Paul E. Utgoff.,,,,"Amherst, MA,","Dept. of Computer Science, University of Massachusetts,",,January,,,,,Multivariate versus univariate decision trees.,"Technical Report COINS-CR-92-8,",,1992.,Carla E. Brodley and Paul E. Utgoff.,,,,"Amherst, MA,","Dept. of Computer Science, University of Massachusetts,",,January,,,,,"The Utility of Knowledge in Inductive Learning,","Technical Report COINS-CR-92-8,",,1992.,"('title',)",1@1147
Paul E. Utgoff.,,,,,,"Machine Learning,",,,"161-186,",,,Incremental induction of decision trees.,,4,1989.,P.E. Utgoff.,,,,,,"Machine Learning,",,This article was processed using the L a T E X macro package with LLNCS style,":161-186,",,,The interprocedural coincidence theorem.,,(4),1989.,"('title',)",0@1628
Paul E. Utgoff.,,,,,,"Machine Learning,",,,"161-186,",,,Incremental induction of decision trees.,,4,1989.,"Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,The MONK's problems a performance comparison of different learning algorithms.,,"4 ,",(1989).,"('title',)",0@1640
Paul E. Utgoff.,,,,,,"Machine Learning,",,,"161-186,",,,Incremental induction of decision trees.,,4,1989.,"Aha, D. W., Kibler, D. & Albert, M. K.",,,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,"4 ,",(1989).,"('authors',)",0@1640
Paul E. Utgoff.,,,,,,"Machine Learning,",,,"161-186,",,,Incremental induction of decision trees.,,4,1989.,"Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,"Instance-based learning algorithms,",,"4 ,",(1989).,"('title',)",0@1640
Paul E. Utgoff.,,,,,,"Machine Learning,",,,"161-186,",,,Incremental induction of decision trees.,,4,1989.,"J. S. Conery, D. F. Kibler,",,,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,"4 ,",(1989).,"('authors',)",0@1640
Paul E. Utgoff.,,,,,,"Machine Learning,",,,"161-186,",,,Incremental induction of decision trees.,,4,1989.,"Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,"Parallel Interpretation of Logic Programs,",,"4 ,",(1989).,"('title',)",0@1640
Paul E. Utgoff.,,,,,,"Machine Learning,",,,":161 - 186,",,,Incremental induction of decision trees.,,4,1989.,P.E. Utgoff.,,,,,,"Machine Learning,",,This article was processed using the L a T E X macro package with LLNCS style,":161-186,",,,The interprocedural coincidence theorem.,,(4),1989.,"('title',)",0@1628
"Fahlman, S., and Lebiere, C.",In Advances in Neural Information Processing Systems,(1989).,,"Denver, CO.",,,,,524-532.,,,The cascade-correlation learning architecture.,,"2,",,"S. Fahlman,",in Advances in Neural Information Processing Systems,1990.,"D. Touretzky, ed.","(San Mateo, CA),",,,,,"pp. 524- ed.532,","Morgan Kaufmann Publishers,",,Instance-based learning algorithms.,,2,,"('title',)",1@371
"S. Fahlman,",in Advances in Neural Information Processing Systems,1990.,"D. Touretzky, ed.","(San Mateo, CA),",,,,,"pp. 524- ed.532,","Morgan Kaufmann Publishers,",,"The cascade-correlation learning architecture,",,2,,"Fahlman, S., and Lebiere, C.",In Advances in Neural Information Processing Systems,(1989).,,"Denver, CO.",,,,,524-532.,,,Using Decision Trees to Improve Case-Based Learning.,,"2,",,"('title',)",0@305
"S. Fahlman,",in Advances in Neural Information Processing Systems,1990.,"D. Touretzky, ed.","(San Mateo, CA),",,,,,"pp. 524- ed.532,","Morgan Kaufmann Publishers,",,"The cascade-correlation learning architecture,",,2,,"Fahlman, S., and Lebiere, C.",In Advances in Neural Information Processing Systems,(1989).,,"Denver, CO.",,,,,524-532.,,,The utility of knowledge in inductive learning.,,"2,",,"('title',)",0@305
"S. Fahlman,",in Advances in Neural Information Processing Systems,1990.,"D. Touretzky, ed.","(San Mateo, CA),",,,,,"pp. 524- ed.532,","Morgan Kaufmann Publishers,",,"The cascade-correlation learning architecture,",,2,,"S. E. Fahlman and C. Lebiere,",Advances in Neural Information Processing Systems,1990.,"in D. S. Touretzky, ed.,","Los Altos, Ca.:",,,,,"pp. 524-532,","Morgan Kauffman,",,Instance-based learning algorithms.,,"2,",,"('title',)",0@331
"Fahlman, S. E. & C.","in Advances in Neural Information Processing Systems 2,",,"D.S. Touretzky, ed.,","San Mateo,",,,,,pp. 524-532.,"Morgan Kaufmann,",,"Lebiere (1990), The Cascade-Correlation Learning Architecture,",,,,"S. Fahlman,",in Advances in Neural Information Processing Systems,1990.,"D. Touretzky, ed.","(San Mateo, CA),",,,,,"pp. 524- ed.532,","Morgan Kaufmann Publishers,",,Instance-based learning algorithms.,,2,,"('title',)",1@371
"S. Fahlman and C. Lebiere,",in Advances in Neural Information Processing Systems,1990.,"(D. Touretzky, ed.),",,,,,"(San Mateo),","pp. 524-532,","Morgan Kaufmann,",,"The cascade-correlation learning architecture,",,"vol.  2,",,"S. Fahlman,",in Advances in Neural Information Processing Systems,1990.,"D. Touretzky, ed.","(San Mateo, CA),",,,,,"pp. 524- ed.532,","Morgan Kaufmann Publishers,",,Instance-based learning algorithms.,,2,,"('title',)",1@371
S. E. Fahlman and C. Lebiere,"in Advances in Neural Information Systems II,","1990,","D. E. Touretzky, ed.",,,,,,pp. 524-532,Morgan Kaufmann.,,"The Cascade-Correlation Learning Architecture,",,,,"David W. Aha, Dennis Kibler, and Mark K. Albert.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky (Ed.),",,,,,,,Morgan Kauffman.,,The cascade-correlation learning architecture.,,2.,,"('authors',)",0@386
S. E. Fahlman and C. Lebiere,"in Advances in Neural Information Systems II,","1990,","D. E. Touretzky, ed.",,,,,,pp. 524-532,Morgan Kaufmann.,,"The Cascade-Correlation Learning Architecture,",,,,"Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,","San Mateo, CA.",,,,,"(pp. 524-532),",Morgan Kaufmann.,,Learning to control a dynamic physical system.,,,,"('title',)",0@256
"Aha, D. W., Kibler, D. & Albert, M. K.",,,,,,"Machine Learning 6(1),",,,pp. 37-66.,,,"Instance-based learning algorithms,",,,"(1991),","Aha, D.W., Kibler, D., & Albert, M.K.",,,,,,"Machine Learning,",,,37-66.,,,Learning Episodes for Optimization.,,"6,",(1991).,"('title',)",1@653
"Utgoff, P. E., Berkman, N. C., & Clouse, J. A.",,,,,,Machine Learning.,,,,,,(in press). Decision tree induction based on efficient tree restructuring.,,,,"Utgoff, P. E.; Berkman, N. C.; and Clouse, J. A.",,,,,,Machine Learning,,,,,,Learning by experimentation: Acquiring and refining problem solving heuristics.,,29(1),1997.,"('title',)",0@1856
"Utgoff, Paul E.",Machine Learning. An Artificial Intelligence Approach.,,"In Michalski, Ryszard S., Car-bonell, Jaime G., and Mitchell, Tom M., editors,","Los Altos, CA,",,,,,pages 107-148.,"Morgan Kauf-mann,",,Shift of bias for inductive concept learning.,,"Volume II,",,"Utgoff, P.","Machine Learning: An AI Approach,",,"Eds) in Michalski R., Carbonell J. & Mitchell T.(","Los Altos, CA:",,,,,pp.107-148.,"Morgan Kaufmann),",,Perceptron trees: A case study in hybrid concept representation.,,Vol. II.,(1985).,"('title',)",0@1531
"Utgoff, Paul E.",Machine Learning. An Artificial Intelligence Approach.,,"In Michalski, Ryszard S., Car-bonell, Jaime G., and Mitchell, Tom M., editors,","Los Altos, CA,",,,,,pages 107-148.,"Morgan Kauf-mann,",,Shift of bias for inductive concept learning.,,"Volume II,",,"Utgoff, P.","Machine Learning: An AI Approach,",,"Eds) in Michalski R., Carbonell J. & Mitchell T.(","Los Altos, CA:",,,,,pp.107-148.,"Morgan Kaufmann),",,An incremental method for finding multivariate splits for decision trees.,,Vol. II.,(1985).,"('title',)",0@1531
"Fahlman, S. & Lebiere, C.","Advances in Neural Information Processing Systems (volume 2),",(1989).,"In Touretzky, D., editor,","San Mateo, CA.",,,,,"(pp. 524-532),",Morgan Kaufmann.,,The cascade-correlation learning architecture.,,,,"Fahlman, S., and Lebiere, C.",In Advances in Neural Information Processing Systems,(1989).,,"Denver, CO.",,,,,524-532.,,,NETL : a System for Representing and Using Real-World Knowledge.,,"2,",,"('title',)",1@306
Scott E. Fahlman and Christian Lebiere.,"In [22],",1990.,,,,,,38 REFERENCES,"pages 524-532,",,,The Cascade-Correlation learning architecture.,,,,"Utgoff, P.,",Advances in Neural Information Processing Systems,(1990).,"In Touretzky (Ed.),",,,,,,,Morgan Kauffman.,,The cascade-correlation learning architecture.,,2.,,"('authors',)",1@386
Scott E. Fahlman and Christian Lebiere.,"In [22],",1990.,,,,,,38 REFERENCES,"pages 524-532,",,,The Cascade-Correlation learning architecture.,,,,"Fahlman, S. E. & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky (Ed.),",,,,,,,Morgan Kauffman.,,"Shift of Bias for Inductive Concept Learning,",,2.,,"('title',)",1@386
Scott E. Fahlman and Christian Lebiere.,"In [22],",1990.,,,,,,38 REFERENCES,"pages 524-532,",,,The Cascade-Correlation learning architecture.,,,,"Fahlman, S. E. & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky (Ed.),",,,,,,,Morgan Kauffman.,,Linear machine decision trees.,,2.,,"('title',)",1@386
Scott E. Fahlman and Christian Lebiere.,"In [22],",1990.,,,,,,38 REFERENCES,"pages 524-532,",,,The Cascade-Correlation learning architecture.,,,,"Fahlman, S. E. & Lebiere, C.",Advances in Neural Information Processing Systems,(1990).,"In Touretzky (Ed.),",,,,,,,Morgan Kauffman.,,Machine Learning as an Experimental Science.,,2.,,"('title',)",1@386
R. Caruana.,"Proceedings of the Tenth International Conference on Machine Learning,",,"In P. E. Utgoff, editor,","San Mateo, CA,",,,,,"pages 41-48,",Morgan Kaufmann.,,Multitask learning: A knowledge-based of source of inductive bias.,,,1993.,"Caruana, R.","in: Proceedings of the Tenth International Conference on Machine Learning,",,P E. Utgoff.,"San Mateo, CA,",,,,,pp. 41-48.,"Morgan Kaufmann,",,A planning system for robot construction tasks.,,,"1993,","('title',)",1@1251
M. Pazzani and D. Kibler.,,,,,,"Machine Learning,",,,":57-94,",,,The utility of knowledge in inductive learning.,,9,1992.,"Pazzani, M. & Kibler, D.",,,,"Boston, MA:",,Machine Learning,,,1.,Kluwer Academic Publishers.,,Explaining temporal-differences to create useful concepts for evaluating states.,,v. 9,(1992).,"('title',)",0@802
M. Pazzani and D. Kibler.,,,,,,"Machine Learning,",,,":57-94,",,,The utility of knowledge in inductive learning.,,9,1992.,"Pazzani, M. & Kibler, D.",,,,"Boston, MA:",,Machine Learning,,,1.,Kluwer Academic Publishers.,,Hierarchical learning in stochastic domains: Preliminary results.,,v. 9,(1992).,"('title',)",0@802
"Pazzani, M. & Kibler, D.",,,,"Boston, MA:",,Machine Learning,,,1.,Kluwer Academic Publishers.,,The utility of knowledge in inductive learning.,,v. 9,(1992).,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,Combining instance-based and model-based learning.,,"9,",(1992).,"('title',)",1@809
"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of background knowledge in inductive learning.,,"9,",(1992).,"Pazzani, M. & Kibler, D.",,,,"Boston, MA:",,Machine Learning,,,1.,Kluwer Academic Publishers.,,Explaining temporal-differences to create useful concepts for evaluating states.,,v. 9,(1992).,"('title',)",0@802
"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of background knowledge in inductive learning.,,"9,",(1992).,"Pazzani, M. & Kibler, D.",,,,"Boston, MA:",,Machine Learning,,,1.,Kluwer Academic Publishers.,,Hierarchical learning in stochastic domains: Preliminary results.,,v. 9,(1992).,"('title',)",0@802
"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of prior knowledge in inductive learning.,,"9,",(1992).,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,"The Cascade Correlation Architecture,",,"9,",(1992).,"('title',)",0@808
"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of prior knowledge in inductive learning.,,"9,",(1992).,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,,,,Multivariate decision trees.,,9 (1).,(1992).,"('title',)",0@816
"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,The utility of knowledge in inductive learning.,,"9,",(1992).,"Pazzani, M., & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,"The Cascade Correlation Architecture,",,"9,",(1992).,"('title',)",0@808
"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of knowledge in inductive learning.,,9,1992.,"Pazzani, M. & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,,,9(1),(1992).,"('title',)",0@1063
"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of knowledge in inductive learning.,,9,1992.,"Pazzani, M. & Kibler, D.",,,,,,"Machine Learning,",,,57-94.,,,Goal-Directed Classification using Linear Machine Decision Trees.,,9(1),(1992).,"('title',)",0@1063
"Pazzani, M., and Kibler, D.",,,,,,Machine Learning,,,57-94.,,,The utility of knowledge in inductive learning.,,9,1992.,Michael Pazzani and Dennis Kibler.,,,,,,"Machine Learning,",,,"57-94,",,,Perceptron trees: A case study in hybrid concept representations.,,9,1992.,"('title',)",0@1036
"Utgoff, P.E.",,,,,,Machine Learning,,,161-186.,,,Incremental induction of decision trees.,,4(2),1989.,"Thrun, S., Bala, J., Bloedorn, E., Bratko, I., Cestnik, B., Cheng, J., De Jong, K., Dzeroski, S., Fisher, D., Fahlman, S., Hamann, R., Kaufman, K., Keller, S., Kononenko, I., Kreuziger, J., Michalski, R., Mitchell, T., Pa-chowicz, P., Reich, Y., Vafaie, H., Van de Welde, W., Wenzel, W., Wnek, J. and Zhang, J.",,,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,"4 ,",(1989).,"('authors',)",0@1640
"Utgoff, P.E.",,,,,,Machine Learning,,,161-186.,,,Incremental induction of decision trees.,,4(2),1989.,"Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,The MONK's problems a performance comparison of different learning algorithms.,,"4 ,",(1989).,"('title',)",0@1640
"Utgoff, P.E.",,,,,,Machine Learning,,,161-186.,,,Incremental induction of decision trees.,,4(2),1989.,"Aha, D. W., Kibler, D. & Albert, M. K.",,,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,"4 ,",(1989).,"('authors',)",0@1640
"Utgoff, P.E.",,,,,,Machine Learning,,,161-186.,,,Incremental induction of decision trees.,,4(2),1989.,"Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,"Instance-based learning algorithms,",,"4 ,",(1989).,"('title',)",0@1640
"Utgoff, P.E.",,,,,,Machine Learning,,,161-186.,,,Incremental induction of decision trees.,,4(2),1989.,"J. S. Conery, D. F. Kibler,",,,,,,"Machine Learning,",,,161-186.,,,Incremental induction of decision trees.,,"4 ,",(1989).,"('authors',)",0@1640
"Utgoff, P.E.",,,,,,Machine Learning,,,161-186.,,,Incremental induction of decision trees.,,4(2),1989.,"Utgoff, P. E.",,,,,,"Machine Learning,",,,161-186.,,,"Parallel Interpretation of Logic Programs,",,"4 ,",(1989).,"('title',)",0@1640
"Utgoff, P.",,,in Hirsh & Cohen,,,,,,pp. 318-326.,,,"An improved algorithm for incremental induction of decision trees,",,,"(1994),","Utgoff, P. E.",In Proceedings of the Eleventh International Conference on Machine Learning,,,"New Brunswick, NJ:",,,,,(pp. 318-325).,Morgan Kaufmann.,,Learning a preference predicate.,,,(1994).,"('title',)",1@1821
Scott E. Fahlman.,,1988.,,,"Carnegie Mellon University, School of Computer Science,",,,120 Bibliography,,,"Technical Report CMU-CS-88-162,",Faster learning variations on back-propagation: An empirical study.,,,,"D Aha, D Kibler, and M Albert.",,(1988).,,,Carnegie-Mellon Computer Science Rpt.,,,,,,CMU-CS-88-162,"An Empirical Study of Learning Speed in Back-propagation Networks,",,,,"('authors',)",1@182
Scott E. Fahlman.,,1988.,,,"Carnegie Mellon University, School of Computer Science,",,,120 Bibliography,,,"Technical Report CMU-CS-88-162,",Faster learning variations on back-propagation: An empirical study.,,,,"S. E. Fahlman,",,(1988).,,,Carnegie-Mellon Computer Science Rpt.,,,,,,CMU-CS-88-162,Instance-based learning algorithms.,,,,"('title',)",1@182
