id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released
14,0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,delegating,30-Jun-15,Smoke ( Interlude ) [ Explicit ],X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,looter's,"June 30 , 2015"
247,0,Because of Your Love,Kenny Chesney,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,2000 BMG Entertainment,henpecks,26-Sep-00,Hurry Up Love,Kenny Rogers,49 All Time Greatest Hits,"Country , Traditional Country , Cowboy",$ 0.89,( c ) 2008 Goldenlane Records,truanted,"August 1 , 2008"
444,0,Do Something Love ( feat . Juliet ),David Guetta,Pop Life ( Extended Version ) [ Bonus Version ],"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,‰ ãÑ 2007 Gum Records,Cross,18-Sep-07,When Love Takes Over ( feat . Kelly Rowland ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,fifths,"August 21 , 2009"
537,0,Cold Game ( feat . Latoiya Williams ),Snoop Dogg & Latoiya Williams,Doggumentary,"Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",prefabrication's,29-Mar-11,Toyz N Da Hood ( Feat . Bootsy Collins ) [ Explicit ],Snoop Dogg,Doggumentary [ Explicit ],"Rap & Hip-Hop , West Coast",$ 1.29,"( C ) 2011 Capitol Records , LLC",evolved,"March 29 , 2011"
234,0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,slippage,2-Jul-12,My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ),Ryan Adams,Live At Carnegie Hall [ Explicit ],Rock,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,Greensboro,"April 21 , 2015"
68,0,Masterpiece ( feat . Jordan Rakei ),Disclosure,Caracal,"Electronic , Music , Dance , Garage , House , Rock",Album Only,"2015 Island Records , a division of Universal Music Operations Limited",poops,,Willing & Able [ feat . Kwabs ],Disclosure,Caracal ( Deluxe ),"Electronica , Dance & Electronic",$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",bingo's,"September 25 , 2015"
221,0,Get Low ( Neo Fresco Remix ),Dillon Francis & DJ Snake,Get Low ( Remixes ) - EP,"Dance , Music",$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",Guiana's,2-Jun-15,Que Que feat . Maluca ( Toy Selectah Remix ),Dillon Francis & Diplo,Que Que Remix EP,Dance & Electronic,$ 0.99,2011 Mad Decent,pugs,"August 23 , 2011"
20,0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,filbert,30-Jun-15,Moving Day ( Interlude ),X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,provenance,"June 30 , 2015"
96,0,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , House , Electronic , Rock",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",prosecutions,26-Aug-11,Little Bad Girl ( feat . Taio Cruz & Ludacris ) [ Explicit ],David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,$ 0.99,2015 Real Sounds,poppies,"August 26 , 2011"
310,0,Judas ( Royksopp 's 30 Pieces Remix ),Lady Gaga,Born This Way ( The Remix ),"Pop , Music , Dance",Album Only,2011 Interscope Records,Isabelle's,21-Nov-11,Just Dance ( RedOne Remix ),Lady Gaga,Just Dance ( Remix EP pt2 ),Pop,$ 1.29,( C ) 2008 Interscope,Beatrix,"November 4 , 2008"
382,0,Money Right ( feat . Rick Ross & Brisco ),Flo Rida,Mail On Sunday,"Hip-Hop/Rap , Music , Pop , Dirty South",$ 1.29,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,hyenas,18-Mar-08,American Superstar ( feat . Lil Wayne ) [ Explicit ],Flo Rida,Mail On Sunday [ Explicit ],Rap & Hip-Hop,$ 1.29,2013 Warner Bros. . Records Inc.,simplex,"March 17 , 2008"
466,0,Take Care ( feat . Rihanna ),Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,Alpert,15-Nov-11,Make Me Proud [ feat . Nicki Minaj ] [ Clean ],Drake,Take Care ( Deluxe Edition ),Rap & Hip-Hop,$ 1.29,( C ) 2012 Cash Money Records Inc.,refute,"March 20 , 2012"
291,0,Stop Me ( Kissy Sell Out Remix ),Daniel Merriweather & Mark Ronson,Stop Me ( Remixes ) - EP,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,Barbary,14-Aug-07,Stop Me,Mark Ronson feat . Daniel Merriweather,Stop Me,Pop,$ 0.99,"( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings",profit,"March 16 , 2007"
173,0,I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ),David Guetta,Nothing But the Beat,"Dance , Music , House , Electronic , Rock",$ 1.29,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",blurred,26-Aug-11,Nothing Really Matters ( feat . will.i.am ) [ Explicit ],David Guetta,Nothing But the Beat 2.0 [ Explicit ],Dance & Electronic,$ 0.99,2015 Real Sounds,quadrant,"August 26 , 2011"
333,1,Cameras,Wiz Khalifa,Rolling Papers,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,purplish,28-Mar-11,Cameras [ Clean ],Wiz Khalifa,Rolling Papers [ Clean ],Rap & Hip-Hop,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,purplish,"March 28 , 2011"
301,0,Awooga ( Extended Mix ),Calvin Harris,Bounce ( feat . Kelis ) [ Remixes ],"Dance , Music",$ 1.29,2013 Sony Music Entertainment UK Limited,rodents,5-Feb-13,Bounce ( Fly Eye Club Mix ),Calvin Harris Feat . Kelis,Bounce,Dance & Electronic,$ 1.29,2015 Bill Maki,preen,"February 5 , 2013"
327,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,sarsaparilla,4-Dec-12,True Colors ( feat . Nicki Minaj ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,dullard's,"August 19 , 2014"
0,1,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,antipasti,30-Jun-15,VHS Outro ( Interlude ) [ Explicit ],X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,antipasti,"June 30 , 2015"
441,0,First - Return to Tackyland,Cold War Kids,Hold My Home ( Deluxe Edition ),"Alternative , Music , Indie Rock , Rock",$ 1.29,‰ ãÑ 2014 Downtown Records,banishing,11-Sep-15,First,Cold War Kids,Hold My Home,Alternative Rock,$ 1.29,( C ) 2014 Downtown Records,profiteered,"October 21 , 2014"
425,0,Lick It ( Norman Doray Remix ),Kaskade & Skrillex,Lick It ( Remixes ) - EP,"Dance , Music , Electronic",$ 1.29,"2012 Ultra Records , Inc.",Sennett,17-Apr-12,Scary Monsters And Nice Sprites ( Phonat Remix ),Skrillex,More Monsters And Sprites EP,"Dance & Electronic , Dubstep",$ 1.29,2011 Rory Bourke Music Co. ( BMI ),Rice's,"June 7 , 2011"
55,0,Centuries ( Gazzo Remix ),Fall Out Boy,Centuries ( Gazzo Remix ) - Single,"Alternative , Music , Rock",$ 1.29,"2014 Island Records , a division of UMG Recordings , Inc.",shirks,22-Dec-14,Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ],Boy Face,Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ],Dance & Electronic,$ 0.99,2015 Perpetual Motions Ent . / F Pac Records/FROGG LIFE,handling,"April 10 , 2015"
118,0,Titanium ( Spanish Version ),David Guetta,Titanium ( Spanish Version ) - Single,"Dance , Music , Electronic",$ 1.29,"2012 What A Music Ltd , Licence exclusive Parlophone Music France",kisser's,20-Aug-12,Titanium ( feat . Sia ) [ Cazzette 's Ant Seeking Hamster Mix ],David Guetta,Titanium ( Feat . Sia ),Dance & Electronic,$ 0.99,"2011 What A Music Ltd , licence exclusive Parlophone Music France",Grace's,"January 20 , 2012"
332,1,Extra Extra Credit,Wiz Khalifa,Flight School,"Hip-Hop/Rap , Music",$ 0.99,2009 Rostrum Records,moisturizer,17-Apr-09,Extra Extra Credit [ Explicit ],Wiz Khalifa,Flight School [ Explicit ],Rap & Hip-Hop,$ 0.99,2013 Mad Decent,moisturizer,"April 17 , 2009"
450,1,Latch ( feat . Sam Smith ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",enrapture,15-Apr-14,Latch [ feat . Sam Smith ],Disclosure,Settle,"Electronica , Dance & Electronic",$ 1.29,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",enrapture,"June 11 , 2013"
83,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,blackbird's,21-Aug-09,Nothin ' On You [ Feat . Bruno Mars ],David Guetta,Pop Love,"Dance & Electronic , House",$ 1.29,2012 Blue Drum Records,Michigander's,
302,0,We 'll Be Coming Back ( feat . Example ) [ Jacob Plant Remix ],Calvin Harris,We 'll Be Coming Back ( feat . Example ) [ Remixes ],"Dance , Music , R&B / Soul , Electronic",$ 1.29,2013 Sony Music Entertainment UK Limited,moonshines,5-Feb-13,How Deep Is Your Love ( Chris Lake Remix ),Calvin Harris & Disciples,How Deep Is Your Love ( Remixes ),Dance & Electronic,$ 1.29,"( C ) 2015 Island Records , a division of Universal Music Operations Limited",discouragingly,"August 7 , 2015"
489,1,Anything Goes,Florida Georgia Line,Anything Goes,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",$ 1.29,"‰ ãÑ 2014 Big Machine Label Group , LLC",lateness's,14-Oct-14,Anything Goes,Florida Georgia Line,Anything Goes,Country,$ 1.29,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",lateness's,"October 14 , 2014"
271,0,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,supplier,,My Way ( feat . Monty ) [ Explicit ],Fetty Wap,Fetty Wap ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",Copland,"September 25 , 2015"
127,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,describe,21-Aug-09,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,dowdier,"November 24 , 2014"
74,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",wimpy,24-Nov-14,Fast Life ( Album Version ( Explicit ) ) [ feat . AX ] [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",Byers,"May 20 , 2003"
434,0,Stay the Night ( feat . Hayley Williams ),Zedd,"NOW That 's What I Call Music , Vol . 49","Pop , Music",Album Only,"‰ ãÑ 2014 UMG Recordings , Inc. and Sony Music Entertainment",spinnaker,4-Feb-14,Beautiful Now ( Zonderling Remix ) [ feat . Jon Bellion ],Zedd,Beautiful Now ( Remixes ),Dance & Electronic,$ 1.29,( C ) 2015 Interscope Records,invisibility's,"July 10 , 2015"
404,0,Starry Eyed ( AN21 and Max Vangeli Remix ),Ellie Goulding,Starry Eyed ( Remixes ) - EP,"Dance , Music , Pop , Rock",$ 1.29,2011 Polydor Ltd. ( UK ),ironware's,15-Feb-11,Lights ( Shook Remix ),Ellie Goulding,Lights ( The Remixes Part 1 ),Pop,$ 1.29,( C ) 2011 Polydor Ltd. ( UK ),space,"May 23 , 2011"
320,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,jangling,4-Dec-12,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ]",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,default,"August 19 , 2014"
77,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",prompt,24-Nov-14,S.T.O.P ( feat . Ryan Tedder ),David Guetta,Listen,Dance & Electronic,$ 1.29,2015 If Moving Your Mine,magnanimously,"November 24 , 2014"
228,1,Love Song,P!NK,Try This,"Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance",$ 0.99,"2003 Arista Records , Inc.",capacitors,10-Nov-03,Love Song,P!nk,Try This [ Explicit ],Pop,$ 0.99,CWM records,capacitors,"November 11 , 2003"
509,0,A Wake ( feat . Evan Roman ),Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",hoggish,1-Aug-12,Thrift Shop ( feat . Wanz ) [ Explicit ],Macklemore & Ryan Lewis,The Heist [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Selena Garcia & Steven Gomez,sh,"October 9 , 2012"
19,0,VHS Outro ( Interlude ),X Ambassadors,VHS,"Alternative , Music , Rock , Adult Alternative",$ 1.29,2015 KIDinaKORNER/Interscope Records,stormily,30-Jun-15,Adam & Noah 's Priorities ( Interlude ),X Ambassadors,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,soliloquy,"June 30 , 2015"
72,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",incompetent,24-Nov-14,Bloody War ( Album Version ( Edited ) ) [ feat . BG ] [ Clean ],David Banner,Certified ( Edited Version ),Rap & Hip-Hop,$ 0.99,"( C ) 2014 Island Records , a division of UMG Recordings , Inc.",healer,"September 20 , 2005"
496,0,Baby ( Bonus Video ),Justin Bieber,My World 2.0 ( Bonus Track Version ),"Pop , Music , Teen Pop , Rock , Dance , R&B / Soul , Contemporary R&B",$ 1.99,‰ ãÑ 2010 The Island Def Jam Music Group,frostiness's,23-Mar-10,Baby ( Acoustic Version ),Justin Bieber,My Worlds Acoustic [ + Video ] [ + Digital Booklet ],Pop,$ 1.29,( C ) 2011 The Island Def Jam Music Group,checked,"February 8 , 2011"
282,0,Anna Sun ( Live ),WALK THE MOON,iTunes Festival : London 2012 - EP,"Alternative , Music",$ 1.29,"2012 RCA Records , a division of Sony Music Entertainment",adjurations,10-Sep-12,Burning Down The House ( Live ),Walk the Moon,Tightrope EP,Alternative Rock,$ 1.29,"( C ) 2012 The Weeknd XO , Inc.",aspartame,"January 18 , 2013"
368,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,reconnected,4-Dec-12,House In The Hills ( feat . Curren $ y ) [ Explicit ],Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,intense,"August 19 , 2014"
210,0,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,musketry's,27-May-03,Simple Man [ Acoustic ],Shinedown,Leave A Whisper ( Deluxe ),Rock,$ 1.29,2015 Mad Decent,daises,"May 27 , 2003"
2,1,Slow Down ( Smash Mode Remix ),Selena Gomez,Slow Down ( Remixes ),"Dance , Music , Reggae , Rock , Electronic",$ 1.29,"2013 Hollywood Records , Inc.",novelty,20-Aug-13,Slow Down ( Smash Mode Remix ),Selena Gomez,Slow Down Remixes,Dance & Electronic,$ 1.29,"( C ) 2013 Hollywood Records , Inc.",novelty,"August 20 , 2013"
32,0,Epilogue ( feat . George the Poet ),Naughty Boy,Hotel Cabana,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,jungle,6-May-14,So Strong [ feat . Chasing Grace ],Naughty Boy,Hotel Cabana ( Deluxe Version ) [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,crisper,"May 6 , 2014"
78,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",decrescendo,24-Nov-14,When Love Takes Over ( Feat . Kelly Rowland ; Electro Extended ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,unbind,"August 21 , 2009"
67,1,Boiling ( Medlar Remix ),Disclosure,Control,"Electronic , Music , Dance",$ 1.29,2013 Greco-Roman Ltd,technologies,2-Apr-13,Boiling ( Medlar Remix ),Disclosure,Control,Dance & Electronic,$ 0.89,2013 Greco-Roman Ltd,technologies,"April 2 , 2013"
190,1,Through the Ghost,Shinedown,Amaryllis,"Rock , Music , Alternative , Grunge , Hard Rock , Metal",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,madder,23-Mar-12,Through The Ghost,Shinedown,Amaryllis,Rock,$ 1.29,Krankbrother,madder,"March 23 , 2012"
305,1,We 're All the Same,Calvin Harris,I Created Disco,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",$ 0.99,2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited,matriarchy's,18-Jun-07,We 're All The Same,Calvin Harris,I Created Disco,"Dance & Electronic , Pop , House",$ 0.99,2002 Defected Records Ltd,matriarchy's,"February 22 , 2012"
476,0,The Nature of Evil,Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],"Soundtrack , Music , Soundtrack , Classical , Original Score",$ 1.29,‰ ãÑ 2013 WaterTower Music,incisive,10-Dec-13,"Bard , a Man of Lake-town ( Extended Version )",Howard Shore,The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ],Soundtracks,$ 1.29,2013 WaterTower Music / Warner Bros. . Entertainment / Metro - Goldwyn Mayer Pictures Inc.,relocation's,"December 10 , 2013"
273,0,Whateva ( feat . Monty ),Fetty Wap,Fetty Wap ( Deluxe ),"Hip-Hop/Rap , Music , Rap",Album Only,2015 300 Entertainment/RGF Productions,watershed,,For My Team ( feat . Monty ) [ Clean ],Fetty Wap,Fetty Wap ( Deluxe ) [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",shadowier,"September 25 , 2015"
321,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,surrogates,4-Dec-12,Medicated ( feat . Chevy Woods & Juicy J ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,skewer's,"December 4 , 2012"
406,1,Remark,Rachel Platten,Be Here,"Pop , Music , Singer/Songwriter , Contemporary Singer/Songwriter , Rock , Adult Alternative",$ 0.99,"2011 Great Unknown , LLC",Janis,26-Apr-11,Remark,Rachel Platten,Be Here,Pop,$ 0.99,"2014 Great Unknown , LLC",Janis,"April 26 , 2011"
64,0,Teardrops On My Guitar ( Pop Version ),Taylor Swift,Taylor Swift ( Bonus Track Version ),"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",$ 0.99,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",Canute's,24-Oct-06,Teardrops On My Guitar ( Radio Single Remix ),Taylor Swift,Taylor Swift,Country,$ 1.29,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",omissions,"March 18 , 2008"
241,0,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,intoxicant,2-Jul-12,September ( Live in Stockholm ),Ryan Adams,Live After Deaf ( Stockholm ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,prescription's,"July 2 , 2012"
415,1,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],Skrillex & Diplo,Skrillex and Diplo Present Jack '``,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,Guadalupe,24-Feb-15,Take ÌÏ There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ],"Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,2012 Knight Skreams,Guadalupe,"February 24 , 2015"
518,0,Little White Lies,One Direction,Midnight Memories ( Deluxe Edition ),"Pop , Music , Rock , Teen Pop , Pop/Rock , Dance",$ 1.29,‰ ãÑ 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,ruses,25-Nov-13,Little Black Dress,One Direction,Midnight Memories ( Deluxe ),Pop,$ 1.29,"( C ) 2014 Disney Enterprises , Inc.",Godiva,"November 25 , 2013"
121,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$ 1.29,2010 Gum Prod licence exclusive Parlophone Music France,glowworms,21-Aug-09,Phone Tap ( Album Version ( Explicit ) ) [ Explicit ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.69,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",bourgeois's,"May 20 , 2003"
314,0,We Dem Boyz,Wiz Khalifa,Blacc Hollywood ( Deluxe Version ),"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,reorg,19-Aug-14,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ]",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,iPhone,"August 19 , 2014"
264,0,Any Man of Mine ( American Idol Performance ),Lauren Alaina,American Idol Season 10 : Lauren Alaina,"Country , Music , Rock",$ 1.29,"2011 19 Recordings , Inc.",stepfathers,25-May-11,( You Make Me Feel Like ) A Natural Woman ( American Idol Performance ),Lauren Alaina,Lauren Alaina - American Idol Season 10,Country,$ 1.29,"( C ) 2011 19 Recordings , Inc.",particularized,"May 25 , 2011"
341,0,We Dem Boyz ( Louis Futon Remix ),Wiz Khalifa,We Dem Boyz ( Louis Futon Remix ) - Single,"Electronic,Music,Hip-Hop / Rap , Rap",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,malware's,1-Jul-14,We Dem Boyz [ Explicit ],Wiz Khalifa,We Dem Boyz [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,usages,"February 11 , 2014"
315,0,Remember You ( feat . The Weeknd ),Wiz Khalifa,O.N.I.F.C. ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Bristol's,4-Dec-12,The Bluff ( feat . Cam ` Ron ) [ Explicit ],Wiz Khalifa,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Bangladesh's,"December 4 , 2012"
