label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,id
0,` island spice ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',37,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66,37#284
0,` le marais ',' 150 w. 46th st. ',` new york ',212/869 -0900,american,290,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66,291#284
0,orso,' 322 w. 46th st. ',` new york ',212/489 -7212,italian,316,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66,317#284
0,` jewel of india ','15 w. 44th st. ',` new york ',212/869 -5544,asian,273,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66,274#284
0,aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,95,'em erald garden restaurant ',' 1550 california st. ',` san francisco ',415-673-1155,vietnamese,730,95#195
1,aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,95,aqua,' 252 california st. ',` san francisco ',415-956-9662,` american ( new ) ',95,95#313
0,` tadich grill ',' 240 california st. ',` san francisco ',415/391 -2373,seafood,519,aqua,' 252 california st. ',` san francisco ',415-956-9662,` american ( new ) ',95,519#313
0,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,` steakhouse the ',' 128 e. fremont st. ',` las vegas ',702-382-1600,steakhouses,671,72#137
0,` second street grille ',' 200 e. fremont st. ',` las vegas ',702/385 -3232,seafood,71,` steakhouse the ',' 128 e. fremont st. ',` las vegas ',702-382-1600,steakhouses,671,71#137
0,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` steakhouse the ',' 128 e. fremont st. ',` las vegas ',702-382-1600,steakhouses,671,442#137
0,` sarabeth \ 's kitchen ',' 423 amsterdam ave. between 80th and 81st sts . ',` new york ',212/496 -6280,american,344,` sarabeth \ 's ',' 1295 madison ave. ',` new york city ',212-410-7335,american,640,344#106
1,` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56,` river cafe ',' 1 water st. ',brooklyn,718-522-5200,` american ( new ) ',56,56#274
1,` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,65,` union square cafe ','21 e. 16th st. ',` new york city ',212-243-4020,` american ( new ) ',65,65#283
0,` taste of new orleans ',' 889 w. peachtree st. ',atlanta,404/874 -5535,southern,421,` alon \ 's at the terrace ',' 659 peachtree st. ',atlanta,404-724-0444,sandwiches,676,421#142
0,` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` alon \ 's at the terrace ',' 659 peachtree st. ',atlanta,404-724-0444,sandwiches,676,91#142
0,` taste of new orleans ',' 889 w. peachtree st. ',atlanta,404/874 -5535,southern,421,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,` american ( new ) ',711,421#330
0,` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,` american ( new ) ',711,91#330
0,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,` american ( new ) ',711,410#330
0,` french quarter food shop ',' 923 peachtree st. at 8th st. ',atlanta,404/875 -2489,southern,396,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,` american ( new ) ',711,396#330
0,joss,' 9255 sunset blvd. ',` los angeles ',310/276 -1886,asian,143,` duke \ 's ',' 8909 sunset blvd. ',` w. hollywood ',310-652-3100,` coffee shops ',551,146#17
0,` bone \ 's ',' 3130 piedmont road ',atlanta,404/237 -2663,american,76,` duke \ 's ',' 8909 sunset blvd. ',` w. hollywood ',310-652-3100,` coffee shops ',551,76#17
0,fenix,' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,7,` duke \ 's ',' 8909 sunset blvd. ',` w. hollywood ',310-652-3100,` coffee shops ',551,7#17
0,` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111,` caffe greco ',' 423 columbus ave. ',` san francisco ',415-397-6261,continental,723,111#188
1,` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111,` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111,111#329
0,` bone \ 's ',' 3130 piedmont road ',atlanta,404/237 -2663,american,76,soto,' 3330 piedmont rd. ',atlanta,404-233-2005,japanese,714,76#179
0,` l \ ` absinthe ',' 227 e. 67th st. ',` new york ',212/794 -4950,french,277,` cafe des artistes ',' 1 w. 67th st. ',` new york city ',212-877-3500,` french ( classic ) ',27,278#245
0,` lincoln tavern ','51 w. 64th st. ',` new york ',212/721 -8271,american,294,` cafe des artistes ',' 1 w. 67th st. ',` new york city ',212-877-3500,` french ( classic ) ',27,295#245
0,` alley \ 's end ',' 311 w. 17th st. ',` new york ',212/627 -8899,american,178,` cafe des artistes ',' 1 w. 67th st. ',` new york city ',212-877-3500,` french ( classic ) ',27,181#245
0,` carnival world ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7777,buffets,435,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73,435#291
0,` bamboo garden ',' 4850 flamingo rd. ',` las vegas ',702/871 -3262,asian,425,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73,425#291
0,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73,443#291
0,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73,451#291
0,` cafe bianco ',' 1486 2nd ave. between 77th and 78th sts . ',` new york ',212/988 -2655,` coffee bar ',199,` cafe blanc ',' 9777 little santa monica blvd. ',` beverly hills ',310-888-0108,` pacific new wave ',546,201#12
0,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,` cafe blanc ',' 9777 little santa monica blvd. ',` beverly hills ',310-888-0108,` pacific new wave ',546,15#12
0,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,` cafe blanc ',' 9777 little santa monica blvd. ',` beverly hills ',310-888-0108,` pacific new wave ',546,131#12
1,` smith & wollensky ',' 201 e. 49th st. ',` new york ',212/753 -1530,american,62,` smith & wollensky ',' 797 third ave. ',` new york city ',212-753-1530,steakhouses,62,62#280
0,` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` roosevelt tamale parlor ',' 2817 24th st. ',` san francisco ',415-550-9213,mexican,742,119#207
0,` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` water grill ',' 544 s. grand ave. ',` los angeles ',213-891-0900,seafood,600,119#66
0,` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,119#255
0,` virgil \ 's ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,66#255
0,orso,' 322 w. 46th st. ',` new york ',212/489 -7212,italian,316,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,317#255
0,` jewel of india ','15 w. 44th st. ',` new york ',212/869 -5544,asian,273,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37,274#255
0,` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,` veni vidi vici ','41 14th st. ',atlanta,404-875-8424,italian,93,119#311
0,` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524,` plumpjack cafe ',' 3127 fillmore st. ',` san francisco ',415-563-4755,` american ( new ) ',108,524#326
0,` cafe adriano ',' 3347 fillmore st. ',` san francisco ',415/474 -4180,italian,461,` plumpjack cafe ',' 3127 fillmore st. ',` san francisco ',415-563-4755,` american ( new ) ',108,461#326
0,oritalia,' 1915 fillmore st. ',` san francisco ',415/346 -1333,italian,501,` plumpjack cafe ',' 3127 fillmore st. ',` san francisco ',415-563-4755,` american ( new ) ',108,501#326
1,pisces,'95 ave. a at 6th st. ',` new york ',212/260 -6660,seafood,54,pisces,'95 ave. a ',` new york city ',212-260-6660,seafood,54,54#272
1,granita,' 23725 w. malibu rd. ',malibu,310/456 -0488,californian,8,granita,' 23725 w. malibu rd. ',malibu,310-456-0488,californian,8,8#226
0,` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599,388#65
0,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599,84#65
0,` r.j. \ 's uptown kitchen & wine bar ',' 870 n. highland ave. ',atlanta,404/875 -7775,american,413,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599,413#65
0,` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,388#302
0,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84,406#302
0,bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,` morton \ 's of chicago ( atlanta ) ',' 303 peachtree st. ne ',atlanta,404-577-4366,steakhouses,704,386#170
0,` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,` morton \ 's of chicago ( atlanta ) ',' 303 peachtree st. ne ',atlanta,404-577-4366,steakhouses,704,91#170
0,` le chantilly ',' 106 e. 57th st. ',` new york ',212/751 -2931,french,285,yama,' 122 e. 17th st. ',` new york city ',212-475-0969,japanese,654,286#120
0,` alley \ 's end ',' 311 w. 17th st. ',` new york ',212/627 -8899,american,178,yama,' 122 e. 17th st. ',` new york city ',212-475-0969,japanese,654,181#120
0,` gotham bar & grill ','12 e. 12th st. ',` new york ',212/620 -4020,american,35,yama,' 122 e. 17th st. ',` new york city ',212-475-0969,japanese,654,35#120
1,` restaurant katsu ',' 1972 n. hillhurst ave. ',` los angeles ',213/665 -1891,asian,10,katsu,' 1972 hillhurst ave. ',` los feliz ',213-665-1891,japanese,10,10#228
0,` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,` swan oyster depot ',' 1517 polk st. ',` san francisco ',415-673-1101,seafood,746,104#211
1,` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',104,104#322
0,` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',104,463#322
0,` mon kee seafood restaurant ',' 679 n. spring st. ',` los angeles ',213/628 -6717,asian,147,` lombardi \ 's ','32 spring st. ',` new york city ',212-941-7994,pizza,625,150#91
0,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,` la cachette ',' 10506 little santa monica blvd. ',` century city ',310-470-4992,` french ( new ) ',568,15#34
1,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15,15#233
0,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,jiraffe,' 502 santa monica blvd ',` santa monica ',310-917-6671,californian,558,15#24
0,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,jiraffe,' 502 santa monica blvd ',` santa monica ',310-917-6671,californian,558,131#24
0,` le perigord ',' 405 e. 52nd st. ',` new york ',212/755 -6244,french,291,` four seasons ','99 e. 52nd st. ',` new york city ',212-754-9494,` american ( new ) ',34,292#252
1,fenix,' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,7,` fenix at the argyle ',' 8358 sunset blvd. ',` w. hollywood ',213-848-6677,` french ( new ) ',7,7#225
0,` kabuto sushi ',' 5116 geary blvd. ',` san francisco ',415/752 -5652,asian,486,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,thai,103,486#321
0,` hong kong flower lounge ',' 5322 geary blvd. ',` san francisco ',415/668 -8998,asian,480,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,thai,103,480#321
0,` ton kiang ',' 3148 geary blvd. ',` san francisco ',415/752 -4440,asian,522,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,thai,103,522#321
0,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,montrachet,' 239 w. broadway ',` new york city ',212-219-2777,` french bistro ',49,468#267
1,montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',french,49,montrachet,' 239 w. broadway ',` new york city ',212-219-2777,` french bistro ',49,49#267
0,` cafe adriano ',' 3347 fillmore st. ',` san francisco ',415/474 -4180,italian,461,` trio cafe ',' 1870 fillmore st. ',` san francisco ',415-563-2248,american,749,461#214
0,` plumpjack cafe ',' 3201 fillmore st. ',` san francisco ',415/563 -4755,mediterranean,108,` trio cafe ',' 1870 fillmore st. ',` san francisco ',415-563-2248,american,749,108#214
0,` shun lee west ','43 w. 65th st. ',` new york ',212/371 -8844,asian,60,` john \ 's pizzeria ','48 w. 65th st. ',` new york city ',212-721-7001,pizza,618,60#84
0,ferrier,'29 e. 65th st. ',` new york ',212/772 -9000,french,238,` john \ 's pizzeria ','48 w. 65th st. ',` new york city ',212-721-7001,pizza,618,240#84
0,` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19,` bernard \ 's ',' 515 s. olive st. ',` los angeles ',213-612-1580,continental,539,19#5
1,` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19,` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213-627-2300,` nuova cucina italian ',19,19#237
0,` cafe pierre ',' 2 e. 61st st. ',` new york ',212/940 -8185,french,203,aureole,'34 e. 61st st. ',` new york city ',212-319-1660,` american ( new ) ',25,205#243
0,` gianni \ 's ','15 fulton st. ',` new york ',212/608 -7300,seafood,255,` patsy \ 's pizza ','19 old fulton st. ',brooklyn,718-858-4300,pizza,636,257#102
0,` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137,` jan \ 's family restaurant ',' 8424 beverly blvd. ',la,213-651-2866,` coffee shops ',557,140#23
0,` california pizza kitchen ',' 207 s. beverly dr. ',` los angeles ',310/275 -1101,californian,121,` ruth \ 's chris steak house ( los angeles ) ',' 224 s. beverly dr. ',` beverly hills ',310-859-8744,steakhouses,593,124#59
0,` nate \ ` n \ ' al \ 's ',' 414 n. beverly dr. ',` los angeles ',310/274 -0101,american,149,` ruth \ 's chris steak house ( los angeles ) ',' 224 s. beverly dr. ',` beverly hills ',310-859-8744,steakhouses,593,152#59
0,` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,` mario \ 's bohemian cigar store cafe ',' 2209 polk st. ',` san francisco ',415-776-8226,italian,737,463#202
0,` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,` wa-ha-ka oaxaca mexican grill ',' 2141 polk st. ',` san francisco ',415-775-1055,mexican,752,463#217
0,feast,' 2411 w. sahara ave. ',` las vegas ',702/367 -2411,buffets,439,` mayflower cuisinier ',' 4750 w. sahara ave. ',` las vegas ',702-870-8432,chinese,663,439#129
0,` golden steer ',' 308 w. sahara ave. ',` las vegas ',702/384 -4470,` steak houses ',441,` mayflower cuisinier ',' 4750 w. sahara ave. ',` las vegas ',702-870-8432,chinese,663,441#129
0,orleans,' 11705 national blvd. ',` los angeles ',310/479 -4187,cajun,152,` indo cafe ',' 10428 1/2 national blvd. ',la,310-815-1290,indonesian,556,155#22
0,betelnut,' 2030 union st. ',` san francisco ',415/929 -8855,asian,456,` doidge \ 's ',' 2217 union st. ',` san francisco ',415-921-2149,american,726,456#191
1,` philippe \ 's the original ',' 1001 n. alameda st. ',` los angeles ',213/628 -3781,american,17,` philippe the original ',' 1001 n. alameda st. ',chinatown,213-628-3781,cafeterias,17,17#235
0,` mavalli palace ','46 e. 29th st. ',` new york ',212/679 -5535,asian,306,` gramercy tavern ','42 e. 20th st. ',` new york city ',212-477-0777,` american ( new ) ',36,307#254
0,` annie \ 's thai castle ',' 3195 roswell rd. ',atlanta,404/264 -9546,asian,381,` cafe sunflower ',' 5975 roswell rd. ',atlanta,404-256-1675,` health food ',683,381#149
0,` annie \ 's thai castle ',' 3195 roswell rd. ',atlanta,404/264 -9546,asian,381,chopstix,' 4279 roswell rd. ',atlanta,404-255-4868,chinese,688,381#154
0,` annie \ 's thai castle ',' 3195 roswell rd. ',atlanta,404/264 -9546,asian,381,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-303-8201,spanish,701,381#167
1,` buckhead diner ',' 3073 piedmont road ',atlanta,404/262 -3336,american,78,` buckhead diner ',' 3073 piedmont rd. ',atlanta,404-262-3336,` american ( new ) ',78,78#296
1,` hotel bel-air ',' 701 stone canyon rd. ',` bel air ',310/472 -1211,californian,2,` bel-air hotel ',' 701 stone canyon rd. ',` bel air ',310-472-1211,californian,2,2#220
0,` bistro roti ',' 155 steuart st. ',` san francisco ',415/495 -6500,french,457,` bistro the ','56 e. andrews dr. nw ',atlanta,404-231-5733,` french bistro ',679,457#145
0,` binion \ 's coffee shop ',' 128 fremont st. ',` las vegas ',702/382 -1600,` coffee shops/diners ',428,` hugo \ 's cellar ',' 202 e. fremont st. ',` las vegas ',702-385-4011,continental,661,428#127
0,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,` hugo \ 's cellar ',' 202 e. fremont st. ',` las vegas ',702-385-4011,continental,661,442#127
0,` binion \ 's coffee shop ',' 128 fremont st. ',` las vegas ',702/382 -1600,` coffee shops/diners ',428,` stefano \ 's ',' 129 fremont st. ',` las vegas ',702-385-7111,italian,672,428#138
1,picholine,'35 w. 64th st. ',` new york ',212/724 -8585,mediterranean,53,picholine,'35 w. 64th st. ',` new york city ',212-724-8585,mediterranean,53,53#271
0,` le madri ',' 168 w. 18th st. ',` new york ',212/727 -8022,italian,289,` san francisco bbq ',' 1328 18th st. ',` san francisco ',415-431-8956,thai,744,290#209
1,` uncle nick \ 's ',' 747 9th ave. between 50th and 51st sts . ',` new york ',212/315 -1726,mediterranean,64,` uncle nick \ 's ',' 747 ninth ave. ',` new york city ',212-245-7992,greek,64,64#282
0,swingers,' 8020 beverly blvd. ',` los angeles ',213/653 -5858,american,164,` koo koo roo ',' 8393 w. beverly blvd. ',la,213-655-9045,chicken,567,167#33
1,` gotham bar & grill ','12 e. 12th st. ',` new york ',212/620 -4020,american,35,` gotham bar & grill ','12 e. 12th st. ',` new york city ',212-620-4020,` american ( new ) ',35,35#253
0,' 9 jones street ',' 9 jones st. ',` new york ',212/989 -1220,american,173,` dottie \ 's true blue cafe ',' 522 jones st. ',` san francisco ',415-885-2767,diners,727,176#192
1,` hawthorne lane ','22 hawthorne st. ',` san francisco ',415/777 -9779,american,102,` hawthorne lane ','22 hawthorne st. ',` san francisco ',415-777-9779,californian,102,102#320
0,` gabriela \ 's ',' 685 amsterdam ave. at 93rd st. ',` new york ',212/961 -0574,mexican,253,` monsoon ( ny ) ',' 435 amsterdam ave. ',` new york city ',212-580-8686,thai,629,255#95
1,` grill on the alley ',' 9560 dayton way ',` los angeles ',310/276 -0615,american,9,` grill the ',' 9560 dayton way ',` beverly hills ',310-276-0615,` american ( traditional ) ',9,9#227
0,` katia \ 's ',' 600 5th ave. ',` san francisco ',415/668 -9292,'',487,` sylvia \ 's ',' 328 lenox ave. ',` new york city ',212-996-0660,southern/soul,644,487#110
1,` locanda veneta ',' 3rd st. ',` los angeles ',310/274 -1893,italian,13,` locanda veneta ',' 8638 w. third st. ',` los angeles ',310-274-1893,italian,13,13#231
0,` lanza restaurant ',' 168 1st ave. between 10th and 11th sts . ',` new york ',212/674 -7014,italian,282,` thailand restaurant ',' 106 bayard st. ',` new york city ',212-349-3132,thai,649,283#115
0,otabe,'68 e. 56th st. ',` new york ',212/223 -7575,asian,318,darbar,'44 w. 56th st. ',` new york city ',212-432-7227,indian,609,319#75
1,campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,american,4,campanile,' 624 s. la brea ave. ',` los angeles ',213-938-1447,californian,4,4#222
1,` carnegie deli ',' 854 7th ave. between 54th and 55th sts . ',` new york ',212/757 -2245,delicatessen,29,` carnegie deli ',' 854 seventh ave. ',` new york city ',212-757-2245,delis,29,29#247
0,bizou,' 598 fourth st. ',` san francisco ',415/543 -2222,french,459,` cucina di pesce ','87 e. fourth st. ',` new york city ',212-260-6800,seafood,608,459#74
