exp,token,attribute,tuple,weight,data_inx
1544,guest,title,R,-0.03573475422843125,1756
1545,laks,authors,R,-0.24719208780443538,1759
1545,2003,year,R,-0.23221569832105332,1759
1545,acm,venue,R,-0.14610180798548358,1759
1545,dynamic,title,R,-0.12920007229303204,1759
1545,efficient,title,R,-0.12920007229303163,1759
1546,1998,year,R,-0.27453748836004166,1760
1546,sudipto,authors,R,-0.05528600140073713,1760
1546,:,title,R,-0.05201997536204919,1760
1546,cure,title,R,-0.052019975362049116,1760
1546,clustering,title,R,-0.052019975362048235,1760
1546,for,title,R,-0.05201997536204823,1760
1546,algorithm,title,R,-0.05201997536204822,1760
1546,an,title,R,-0.05201997536204821,1760
1546,efficient,title,R,-0.05201997536204819,1760
1546,large,title,R,-0.05201997536204819,1760
1546,databases,title,R,-0.05201997536204818,1760
1546,international,venue,R,-0.034456073974535394,1760
1547,sudipto,authors,R,-0.2149775528451619,1761
1547,cure,title,R,-0.21390553874328647,1761
1547,1998,year,R,-0.17246327174327852,1761
1547,international,venue,R,-0.1023007633366126,1761
1548,sudipto,authors,R,-0.22709512817139282,1762
1548,cure,title,R,-0.187267792598185,1762
1548,1998,year,R,-0.18501522512690108,1762
1548,international,venue,R,-0.13053735242133838,1762
1549,1998,year,R,-0.25138221589170934,1763
1549,cure,title,R,-0.2324240393688656,1763
1549,sudipto,authors,R,-0.23024240260645704,1763
1549,international,venue,R,-0.15927105424631105,1763
1550,integrating,title,R,-0.2555498604325043,1764
1550,modelling,title,R,-0.25554986043250416,1764
1550,david,authors,R,-0.251399501197693,1764
1550,acm,venue,R,-0.02701031781100666,1764
1550,1997,year,R,-0.01589725931980206,1764
1551,david,authors,R,-0.3646528533834908,1765
1551,acm,venue,R,-0.13494414351679232,1765
1551,modelling,title,R,-0.05075249918969281,1765
1551,for,title,R,-0.050752499189692636,1765
1551,information,title,R,-0.05075249918969263,1765
1551,environmental,title,R,-0.05075249918969261,1765
1551,systems,title,R,-0.0507524991896926,1765
1551,management,title,R,-0.0507524991896926,1765
1551,integrating,title,R,-0.05075249918969216,1765
1551,1997,year,R,-0.03365171287889544,1765
1552,1997,year,R,-0.28034777918560605,1766
1552,david,authors,R,-0.26640159539933583,1766
1552,integrating,title,R,-0.20982474990196986,1766
1552,acm,venue,R,-0.10816622132371284,1766
1553,environmental,title,R,-0.35344478821760966,1767
1553,oliver,authors,R,-0.34811475802103753,1767
1553,1997,year,R,-0.012756121949644768,1767
1553,acm,venue,R,-0.01106851345828704,1767
1554,environmental,title,R,-0.3766666573091678,1768
1554,1997,year,R,-0.3422247792448843,1768
1554,oliver,authors,R,-0.1203272156954233,1768
1554,acm,venue,R,-0.03329155603293853,1768
1555,environmental,title,R,-0.1962812683360217,1769
1555,nther,authors,R,-0.11293976739254472,1769
1555,oliver,authors,R,-0.11293976739254458,1769
1555,&#252;,authors,R,-0.11293976739254383,1769
1555,g,authors,R,-0.11293976739254377,1769
1555,1997,year,R,0.030521599669757496,1769
1555,acm,venue,R,0.0046383855550443075,1769
1556,www-udk,title,R,-0.26012407444410235,1770
1556,:,title,R,-0.2601240744441019,1770
1556,ralf,authors,R,-0.19149199779215437,1770
1556,acm,venue,R,-0.026326073102062027,1770
1556,1997,year,R,0.0032794013644174,1770
1557,1994,year,R,-0.38754866059848986,1771
1557,jennifer,authors,R,-0.3517329271605485,1771
1557,issues,title,R,-0.013714239968206036,1771
1557,database,title,R,-0.013714239968205968,1771
1557,:,title,R,-0.013714239968205968,1771
1557,systems,title,R,-0.013714239968205961,1771
1557,in,title,R,-0.013714239968205958,1771
1557,active,title,R,-0.013714239968205947,1771
1557,research,title,R,-0.01371423996820567,1771
1557,acm,venue,R,-0.01280374771735767,1771
1558,data,title,R,-0.40861056617392705,1772
1558,james,authors,R,-0.3733751784817947,1772
1558,1997,year,R,-0.05867999000248008,1772
1558,acm,venue,R,0.0034969822987698986,1772
1558,sigmod,venue,R,0.0034969822987698878,1772
1558,record,venue,R,0.0034969822987691575,1772
1559,data,title,R,-0.3085682419160339,1773
1559,1997,year,R,-0.2955378031926767,1773
1559,james,authors,R,-0.19592471762882543,1773
1559,sigmod,venue,R,-0.023017081487536853,1773
1559,acm,venue,R,-0.02301708148753683,1773
1559,record,venue,R,-0.02301708148753611,1773
1560,data,title,R,-0.2887524004852567,1774
1560,james,authors,R,-0.2808549861021,1774
1560,1997,year,R,-0.23651701928222987,1774
1560,acm,venue,R,-0.15680318908408705,1774
1561,1997,year,R,-0.3302661128655843,1775
1561,international,venue,R,-0.24574922362923046,1775
1561,balancing,title,R,-0.20474450104048528,1775
1561,swarup,authors,R,-0.09302810952141112,1775
1562,very,venue,R,-0.3732002787467783,1778
1562,2001,year,R,-0.33301066422389025,1778
1562,data,title,R,-0.1323956905156851,1778
1562,staging,title,R,-0.1323956905156851,1778
1562,demet,authors,R,-0.029337194037565045,1778
1563,1999,year,R,-0.3942076621823689,1779
1563,j.,authors,R,-0.2836163708199327,1779
1563,international,venue,R,-0.10029091604079088,1779
1563,datablitz,title,R,-0.06805760436376104,1779
1564,dali,title,R,-0.2374095829840723,1780
1564,very,venue,R,-0.1808488241295141,1780
1564,1994,year,R,-0.16642876741453733,1780
1564,h.,authors,R,-0.01380314506603815,1780
1564,rastogi,authors,R,-0.013803145066037829,1780
1564,rajeev,authors,R,-0.013803145066037826,1780
1564,abraham,authors,R,-0.013803145066037826,1780
1564,silberschatz,authors,R,-0.013803145066037824,1780
1564,jagadish,authors,R,-0.013803145066037456,1780
1564,v.,authors,R,-0.013803145066037447,1780
1564,",",authors,R,-0.013803145066037279,1780
1564,daniel,authors,R,-0.013803145066037276,1780
1564,f.,authors,R,-0.013803145066037274,1780
1564,lieuwen,authors,R,-0.013803145066037269,1780
1564,s.,authors,R,-0.013803145066035324,1780
1564,sudarshan,authors,R,-0.013803145066035324,1780
1565,data,title,R,-0.46339411150900134,1781
1565,martin,authors,R,-0.2749925448917028,1781
1565,sigmod,venue,R,-0.09496406560065522,1781
1565,1994,year,R,-0.05156140986716264,1781
1566,yasushi,authors,R,-0.19903366074487983,1782
1566,the,venue,R,-0.1810440095291703,1782
1566,2002,year,R,-0.166419793916624,1782
1566,spatial,title,R,-0.16124972883169122,1782
1567,yasushi,authors,R,-0.4154236362991163,1783
1567,spatial,title,R,-0.2971334708408695,1783
1567,the,venue,R,-0.10567541116978449,1783
1567,2002,year,R,-0.022072158598809434,1783
1568,spatial,title,R,-0.2627595501973226,1784
1568,2002,year,R,-0.20634170401945376,1784
1568,yasushi,authors,R,-0.18507921317684017,1784
1568,the,venue,R,0.009356311886702051,1784
1569,a,title,R,-0.3090792994539229,1785
1569,2000,year,R,-0.2532858415100626,1785
1569,christian,authors,R,-0.21038987967896888,1785
1569,acm,venue,R,-0.04668331953905405,1785
1570,christian,authors,R,-0.38024123842752267,1786
1570,a,title,R,-0.358989878098518,1786
1570,acm,venue,R,-0.16711929882736162,1786
1570,2000,year,R,-0.018410990643212187,1786
1571,h,authors,R,-0.46335360958190225,1787
1571,power,title,R,-0.2247880359004325,1787
1571,acm,venue,R,0.003147869778838685,1787
1571,2003,year,R,-0.00017222806083833013,1787
1572,kwei-jay,authors,R,-0.3053754003708911,1789
1572,external,title,R,-0.153784209063923,1789
1572,enhancing,title,R,-0.15378420906392276,1789
1572,consistency,title,R,-0.15378420906392218,1789
1572,1996,year,R,-0.15319826687558832,1789
1573,1999,year,R,-0.18544666975998103,1791
1573,association,title,R,-0.13747140144964046,1791
1573,online,title,R,-0.13747140144964023,1791
1573,christian,authors,R,-0.13009530450497847,1791
1573,hidber,authors,R,-0.1300953045049784,1791
1573,international,venue,R,-0.03775472367674445,1791
1573,conference,venue,R,-0.03775472367674431,1791
1573,management,venue,R,-0.03775472367674419,1791
1573,on,venue,R,-0.03775472367674417,1791
1573,data,venue,R,-0.03775472367674396,1791
1573,of,venue,R,-0.037754723676743956,1791
1574,online,title,R,-0.3516532373255911,1792
1574,christian,authors,R,-0.2767154376826689,1792
1574,1999,year,R,-0.2647401980953974,1792
1574,of,venue,R,-0.011609185149870431,1792
1574,management,venue,R,-0.011609185149870426,1792
1574,data,venue,R,-0.011609185149870423,1792
1574,on,venue,R,-0.011609185149870416,1792
1574,conference,venue,R,-0.011609185149870268,1792
1574,international,venue,R,-0.011609185149870211,1792
1575,1999,year,R,-0.34912672482116197,1793
1575,online,title,R,-0.32308364877328843,1793
1575,hidber,authors,R,-0.09240336649075574,1793
1575,christian,authors,R,-0.09240336649075565,1793
1575,international,venue,R,-0.08941106576130357,1793
1576,1995,year,R,-0.2860842082931694,1794
1576,international,venue,R,-0.25148771237485845,1794
1576,mauricio,authors,R,-0.25117725691861675,1794
1576,the,title,R,-0.17868368375023355,1794
1577,ramakrishnan,authors,R,-0.44357501349231937,1796
1577,international,venue,R,-0.21341760201878596,1796
1577,mining,title,R,-0.17555073389741546,1796
1577,1996,year,R,-0.08481080923229564,1796
1578,large,title,R,-0.4117645214905859,1797
1578,a.,authors,R,-0.32316734812105374,1797
1578,very,venue,R,-0.037223173905088044,1797
1578,1996,year,R,-0.011154205173087454,1797
1579,1996,year,R,-0.25553866909311646,1798
1579,michael,authors,R,-0.2040972173024099,1798
1579,very,venue,R,-0.1324122879858069,1798
1579,objects,title,R,-0.0904284291273793,1798
1579,of,title,R,-0.0904284291273789,1798
1580,1994,year,R,-0.2999452025121542,1799
1580,very,venue,R,-0.2244833225347705,1799
1580,banu,authors,R,-0.17760574638567744,1799
1580,a,title,R,-0.14431801122060608,1799
1581,scientific,title,R,-0.26704013060559145,1800
1581,maria,authors,R,-0.24790656038883307,1800
1581,1994,year,R,-0.23788378955913667,1800
1581,large,venue,R,-0.01119751043641852,1800
1581,very,venue,R,-0.011197510436418359,1800
1581,data,venue,R,-0.011197510436418224,1800
1581,bases,venue,R,-0.011197510436418224,1800
1582,1998,year,R,-0.49929748104366084,1802
1582,optimization,title,R,-0.20114780925773348,1802
1582,acm,venue,R,-0.1861809478794966,1802
1582,joseph,authors,R,-0.05130049016755627,1802
1583,1998,year,R,-0.2888554964218826,1803
1583,optimization,title,R,-0.2046566929816543,1803
1583,joseph,authors,R,-0.11693935524379397,1803
1583,m.,authors,R,-0.11693935524379385,1803
1584,1998,year,R,-0.35843880625058416,1804
1584,joseph,authors,R,-0.27070141712726037,1804
1584,optimization,title,R,-0.05615172820865812,1804
1584,techniques,title,R,-0.05615172820865804,1804
1585,joseph,authors,R,-0.29396738541044337,1805
1585,1998,year,R,-0.269867737611093,1805
1585,optimization,title,R,-0.20105906941562504,1805
1585,systems,venue,R,-0.024401046458209313,1805
1585,database,venue,R,-0.0244010464582093,1805
1585,on,venue,R,-0.024401046458209296,1805
1585,(,venue,R,-0.024401046458209296,1805
1585,transactions,venue,R,-0.024401046458209064,1805
1585,acm,venue,R,-0.024401046458208963,1805
1585,tods,venue,R,-0.02440104645820874,1805
1585,),venue,R,-0.024401046458208737,1805
1586,qxtract,title,R,-0.23838388684332343,1806
1586,eugene,authors,R,-0.17358024356888435,1806
1586,2003,year,R,-0.17156997063086207,1806
1586,international,venue,R,-0.11714362832346065,1806
1587,sap,title,R,-0.2376497406486988,1808
1587,r/3,title,R,-0.2376497406486974,1808
1588,1998,year,R,-0.3894355603539415,1809
1588,alfons,authors,R,-0.14508981657211478,1809
1588,kemper,authors,R,-0.14508981657211437,1809
1588,sap,title,R,-0.1314148706891504,1809
1588,international,venue,R,-0.07937836131422647,1809
1589,alfons,authors,R,-0.29358664230641035,1810
1589,1998,year,R,-0.2703108267343815,1810
1589,r/3,title,R,-0.10149150823548438,1810
1589,sap,title,R,-0.10149150823548392,1810
1589,international,venue,R,-0.07866048327104992,1810
1590,2000,year,R,-0.3399050235264181,1811
1590,constraint,title,R,-0.2635304414648616,1811
1590,jan,authors,R,-0.2615486707035019,1811
1590,acm,venue,R,-0.07298552544174328,1811
1591,approximate,title,R,-0.5542543202229537,1813
1591,very,venue,R,-0.12293696702642554,1813
1591,minos,authors,R,-0.12037273440089065,1813
1591,2001,year,R,-0.04713044474040744,1813
1592,sequence,title,R,-0.27476474020017244,1814
1592,praveen,authors,R,-0.23692458142943176,1814
1592,1994,year,R,-0.2263157816675524,1814
1592,international,venue,R,-0.15299569515946562,1814
1593,praveen,authors,R,-0.2091049316331058,1815
1593,1994,year,R,-0.20839921865444153,1815
1593,international,venue,R,-0.1376879905413589,1815
1593,sequence,title,R,-0.0663800321606583,1815
1593,processing,title,R,-0.06638003216065803,1815
1593,query,title,R,-0.06638003216065799,1815
1594,praveen,authors,R,-0.31805123879152836,1816
1594,1994,year,R,-0.2681085783497581,1816
1594,sequence,title,R,-0.05076793603205268,1816
1594,query,title,R,-0.05076793603205226,1816
1594,processing,title,R,-0.0507679360320522,1816
1595,praveen,authors,R,-0.3339604597069756,1817
1595,sequence,title,R,-0.3244876452331454,1817
1595,1994,year,R,-0.2974415140527574,1817
1595,international,venue,R,-0.036354142066856956,1817
1596,improving,title,R,-0.41220989998215635,1818
1596,1998,year,R,-0.30197786885739164,1818
1596,bases,venue,R,-0.05721994008446613,1818
1596,ankerst,authors,R,-0.056056010690827385,1818
1596,mihael,authors,R,-0.05605601069082734,1818
1597,1998,year,R,-0.2888539433907872,1819
1597,mihael,authors,R,-0.27060985953129385,1819
1597,improving,title,R,-0.17817376858841064,1819
1597,very,venue,R,-0.10009142348862353,1819
1598,very,venue,R,-0.34637357582708145,1820
1598,mihael,authors,R,-0.3189425731938857,1820
1598,improving,title,R,-0.20243153595064234,1820
1598,1998,year,R,-0.09512208133431413,1820
1599,1998,year,R,-0.2943122770702837,1821
1599,mihael,authors,R,-0.28055578900513234,1821
1599,very,venue,R,-0.16265393040601192,1821
1599,improving,title,R,-0.15136967698720183,1821
1600,improving,title,R,-0.36830575735250776,1822
1600,1998,year,R,-0.31094499340746495,1822
1600,mihael,authors,R,-0.14275311312290712,1822
1600,very,venue,R,-0.07956735645669334,1822
1601,approximate,title,R,-0.36923363226509387,1823
1601,kevin,authors,R,-0.281421664051641,1823
1601,the,venue,R,0.07889312779337836,1823
1601,2001,year,R,-0.004172753961882408,1823
1602,dynamic,title,R,-0.2783563325947607,1824
1602,2003,year,R,-0.2617875314723355,1824
1602,international,venue,R,-0.2308656250554937,1824
1602,brian,authors,R,-0.058659842881493035,1824
1602,babcock,authors,R,-0.05865984288149301,1824
1602,",",authors,R,-0.05865984288149299,1824
1603,dynamic,title,R,-0.24551706395471778,1825
1603,brian,authors,R,-0.22876357922908055,1825
1603,2003,year,R,-0.2232358938735496,1825
1603,international,venue,R,-0.19299605629457253,1825
1604,approximate,title,R,-0.27749012728360267,1826
1604,2003,year,R,-0.24019823087750225,1826
1604,international,venue,R,-0.17140152517083346,1826
1604,abhinandan,authors,R,-0.1667915220041761,1826
1605,abhinandan,authors,R,-0.43977146182147747,1828
1605,approximate,title,R,-0.20417250481460622,1828
1605,international,venue,R,-0.2000959264776438,1828
1605,2003,year,R,-0.06400052132196977,1828
1606,2003,year,R,-0.3538376237637007,1829
1606,approximate,title,R,-0.2365487476009978,1829
1606,abhinandan,authors,R,-0.18213492808603834,1829
1606,international,venue,R,-0.0961371379436755,1829
1607,2001,year,R,-0.3616863814998145,1830
1607,dan,authors,R,-0.30456120478934173,1830
1607,on,title,R,-0.2020677606205459,1830
1607,acm,venue,R,-0.0145986759811178,1830
1608,2000,year,R,-0.33574153303164206,1832
1608,evolution,title,R,-0.245921073728067,1832
1608,john,authors,R,-0.21314320727208727,1832
1608,acm,venue,R,-0.20485487678605954,1832
1609,1995,year,R,-0.410373693772076,1834
1609,study,title,R,-0.09333653521102274,1834
1609,performance,title,R,-0.09333653521102268,1834
1609,a,title,R,-0.09333653521102264,1834
1610,1994,year,R,-0.29577568550689676,1835
1610,naos,title,R,-0.23900653371748437,1835
1610,very,venue,R,-0.08656398465217081,1835
1610,christine,authors,R,-0.05599981868998942,1835
1611,christine,authors,R,-0.4467646001880584,1836
1611,naos,title,R,-0.2669781302275101,1836
1611,very,venue,R,-0.04935018188313421,1836
1611,1994,year,R,-0.0045334139323813215,1836
1612,fault-tolerant,title,R,-0.6060534570607942,1839
1612,banu,authors,R,-0.16150975547843732,1839
1612,conference,venue,R,-0.011814248154705628,1839
1612,international,venue,R,-0.011814248154705623,1839
1612,1996,year,R,-0.009844728664380306,1839
1613,2002,year,R,-0.3165804393558776,1840
1613,business,title,R,-0.2733614336601756,1840
1613,christoph,authors,R,-0.24854191464441688,1840
1613,acm,venue,R,-0.09937130237655874,1840
1614,2002,year,R,-0.4545564314813919,1841
1614,christoph,authors,R,-0.28275236841133,1841
1614,business,title,R,-0.16830797235149547,1841
1614,acm,venue,R,-0.09422309192159274,1841
1615,daniel,authors,R,-0.3377232198102518,1843
1615,databases,title,R,-0.3191058880731912,1843
1615,international,venue,R,-0.13286869728840534,1843
1615,1996,year,R,-0.011826617657102342,1843
1616,1996,year,R,-0.34847398199711804,1844
1616,databases,title,R,-0.29106923670563867,1844
1616,daniel,authors,R,-0.14537680313901472,1844
1616,international,venue,R,-0.07676935744478805,1844
1617,databases,title,R,-0.3513740751749728,1845
1617,daniel,authors,R,-0.2812305659243094,1845
1617,1996,year,R,-0.1673244034365788,1845
1617,international,venue,R,-0.09157924373345966,1845
1618,1998,year,R,-0.3798215382161563,1846
1618,richard,authors,R,-0.30544336464361377,1846
1618,acm,venue,R,-0.12232074191916925,1846
1618,in,title,R,-0.03311012747395807,1846
1618,reminiscences,title,R,-0.033110127473957654,1846
1619,1998,year,R,-0.4101784949948062,1848
1619,richard,authors,R,-0.30707768259321905,1848
1619,acm,venue,R,-0.04993342826998175,1848
1619,reminiscences,title,R,-0.04701268700500198,1848
1620,1994,year,R,-0.2856883829465177,1849
1620,using,title,R,-0.23644837095544782,1849
1620,edward,authors,R,-0.23071865422426704,1849
1620,acm,venue,R,-0.04951347267703692,1849
1621,clustering,title,R,-0.32066326394662603,1853
1621,2000,year,R,-0.2977719801686829,1853
1621,david,authors,R,-0.15575928992202698,1853
1621,the,venue,R,-0.030705205807800905,1853
1622,1998,year,R,-0.270651913137471,1854
1622,clustering,title,R,-0.24785719695838332,1854
1622,david,authors,R,-0.15887012668214484,1854
1622,very,venue,R,-0.09992746338717347,1854
1623,the,title,R,-0.5466550942033765,1856
1623,jos,authors,R,-0.1306950023505224,1856
1623,record,venue,R,-0.037923975141417106,1856
1623,acm,venue,R,-0.03792397514141702,1856
1623,1994,year,R,-0.005655088654648588,1856
1624,1994,year,R,-0.3011641284126324,1857
1624,the,title,R,-0.29517585670106133,1857
1624,jos,authors,R,-0.2579873820853753,1857
1624,acm,venue,R,-0.19663026382769444,1857
1625,marcin,authors,R,-0.26004839805566454,1859
1625,concurrent,title,R,-0.2492357990646046,1859
1625,1997,year,R,-0.2103674858350885,1859
1625,very,venue,R,-0.18165273968772808,1859
1626,1998,year,R,-0.23128959786402795,1860
1626,geraldo,authors,R,-0.22008029317574135,1860
1626,a,title,R,-0.18529411447637326,1860
1626,very,venue,R,-0.10465057355955282,1860
1627,1998,year,R,-0.22272425113205185,1861
1627,very,venue,R,-0.2170095413908162,1861
1627,geraldo,authors,R,-0.1842549746133743,1861
1627,a,title,R,-0.17844730452882673,1861
1628,1998,year,R,-0.30456232981856596,1862
1628,geraldo,authors,R,-0.2728347169952289,1862
1628,a,title,R,-0.23763734037713097,1862
1628,very,venue,R,-0.19497492092691773,1862
1629,1999,year,R,-0.2513424494846262,1863
1629,chorochronos,title,R,-0.2317985610105573,1863
1629,andrew,authors,R,-0.13828994515004855,1863
1629,record,venue,R,-0.07215444069767654,1863
1630,chorochronos,title,R,-0.3938093364735651,1864
1630,1999,year,R,-0.3204795655816518,1864
1630,andrew,authors,R,-0.09343596267772784,1864
1630,acm,venue,R,-0.048018753431422485,1864
1631,telegraphcq,title,R,-0.4880021601382464,1865
1631,sirish,authors,R,-0.18088587256694316,1865
1631,international,venue,R,-0.0025975571861783005,1865
1631,2003,year,R,-0.0006862534532607543,1865
1632,image,title,R,-0.3191974224524469,1867
1632,2000,year,R,-0.23032685552055904,1867
1632,wynne,authors,R,-0.18896583221456384,1867
1632,international,venue,R,-0.07787944782536445,1867
1633,sit-in,title,R,-0.22447384745832025,1868
1633,giuseppe,authors,R,-0.20502609949418377,1868
1633,2001,year,R,-0.19822238675115805,1868
1633,very,venue,R,-0.09647634747535454,1868
1634,alon,authors,R,-0.29278301591202005,1869
1634,1994,year,R,-0.2676252376058465,1869
1634,very,venue,R,-0.20208557039226982,1869
1634,challenges,title,R,-0.20130257403803026,1869
1635,alon,authors,R,-0.35020601438277515,1870
1635,1994,year,R,-0.2526072431371986,1870
1635,challenges,title,R,-0.14715972979170192,1870
1635,large,venue,R,-0.042401523239867185,1870
1635,very,venue,R,-0.04240152323986715,1870
1635,data,venue,R,-0.04240152323986707,1870
1635,bases,venue,R,-0.04240152323986705,1870
1636,semint,title,R,-0.3692845251968723,1873
1636,1995,year,R,-0.31128888225676365,1873
1636,wen-syan,authors,R,-0.17178492334966028,1873
1636,international,venue,R,-0.07503007611602136,1873
1637,semint,title,R,-0.38336972379845413,1874
1637,1995,year,R,-0.27652348088321826,1874
1637,wen-syan,authors,R,-0.23277336126137538,1874
1637,international,venue,R,-0.044430905181107476,1874
1638,1995,year,R,-0.33442282978341203,1875
1638,semint,title,R,-0.18761941498709855,1875
1638,li,authors,R,-0.157397376528758,1875
1638,wen-syan,authors,R,-0.15739737652875682,1875
1638,international,venue,R,-0.04157546780871916,1875
1639,wen-syan,authors,R,-0.2676657787815405,1876
1639,1995,year,R,-0.20562365301606034,1876
1639,semint,title,R,-0.18505341169423703,1876
1639,international,venue,R,-0.1529475984680007,1876
1640,semint,title,R,-0.3087848418113041,1877
1640,1995,year,R,-0.2775437116518252,1877
1640,wen-syan,authors,R,-0.19960432780396212,1877
1640,international,venue,R,-0.1221196515777013,1877
1641,esther,authors,R,-0.2705741032586643,1878
1641,2000,year,R,-0.24495984624129696,1878
1641,vldb,venue,R,-0.04619329642159344,1878
1641,journal,venue,R,-0.04619329642159326,1878
1641,the,venue,R,-0.04619329642159321,1878
1641,propagation,title,R,-0.013000585868536033,1878
1641,lazy,title,R,-0.013000585868536021,1878
1641,databases,title,R,-0.013000585868536018,1878
1641,master,title,R,-0.013000585868536016,1878
1641,in,title,R,-0.013000585868536014,1878
1641,replicated,title,R,-0.013000585868536014,1878
1641,strategies,title,R,-0.013000585868536012,1878
1641,to,title,R,-0.013000585868536012,1878
1641,improve,title,R,-0.013000585868536012,1878
1641,freshness,title,R,-0.013000585868536007,1878
1641,update,title,R,-0.013000585868535825,1878
1642,very,venue,R,-0.33323562003542956,1879
1642,esther,authors,R,-0.30829331665256354,1879
1642,fast,title,R,-0.260801954696831,1879
1642,1999,year,R,-0.03277691236455502,1879
1643,esther,authors,R,-0.3196231165251988,1880
1643,1999,year,R,-0.2971704100304461,1880
1643,fast,title,R,-0.12174565978446551,1880
1643,very,venue,R,-0.08791285759767821,1880
1644,alexandros,authors,R,-0.2187610770117291,1882
1644,very,venue,R,-0.21607544870761558,1882
1644,update,title,R,-0.20928378249239432,1882
1644,2001,year,R,-0.10779769274278475,1882
1645,alexandros,authors,R,-0.35873116352718293,1883
1645,2001,year,R,-0.31102386692060713,1883
1645,update,title,R,-0.17806463562553715,1883
1645,very,venue,R,-0.06692911622173033,1883
1646,top-k,title,R,-0.2853715325089995,1885
1646,2002,year,R,-0.1274259246603182,1885
1646,acm,venue,R,-0.11225342031017974,1885
1646,surajit,authors,R,-0.03882540664789929,1885
1646,chaudhuri,authors,R,-0.03882540664789928,1885
1646,luis,authors,R,-0.038825406647899276,1885
1646,gravano,authors,R,-0.038825406647899276,1885
1646,",",authors,R,-0.03882540664789883,1885
1646,bruno,authors,R,-0.03882540664789881,1885
1646,nicolas,authors,R,-0.03882540664789845,1885
1647,2001,year,R,-0.30397883659611197,1886
1647,storhouse,title,R,-0.29631962303213466,1886
1647,felipe,authors,R,-0.19982613429184343,1886
1647,international,venue,R,-0.08196201610159622,1886
1647,conference,venue,R,-0.0819620161015962,1886
1648,lore,title,R,-0.3259752091344701,1887
1648,1996,year,R,-0.2168565316636426,1887
1648,dallan,authors,R,-0.16427680821769697,1887
1648,international,venue,R,-0.0914369811679105,1887
1649,association,title,R,-0.4255092523939803,1888
1649,r.,authors,R,-0.34197941981832736,1888
1649,international,venue,R,-0.015667507613986168,1888
1649,1997,year,R,-0.014078270360654916,1888
1650,2001,year,R,-0.2462701265184846,1889
1650,communication-efficient,title,R,-0.24096264807910306,1889
1650,assaf,authors,R,-0.23185674830843572,1889
1650,international,venue,R,-0.10517939702992199,1889
1651,2001,year,R,-0.33833549169638594,1890
1651,assaf,authors,R,-0.2535492582531147,1890
1651,communication-efficient,title,R,-0.12006657596601827,1890
1651,distributed,title,R,-0.12006657596601822,1890
1651,international,venue,R,-0.012532384013999398,1890
1651,conference,venue,R,-0.012532384013998905,1890
1652,1998,year,R,-0.26117409337732145,1891
1652,dms,title,R,-0.25886292503777775,1891
1652,very,venue,R,-0.22281169165372267,1891
1652,felicity,authors,R,-0.050557632039823684,1891
1653,kun-lung,authors,R,-0.4253417227180544,1892
1653,report,title,R,-0.2450724973079303,1892
1653,2000,year,R,-0.21632671412226512,1892
1653,acm,venue,R,-0.03823498655634787,1892
1654,2000,year,R,-0.49537635833715105,1893
1654,kun-lung,authors,R,-0.2716557849810726,1893
1654,on,title,R,-0.08906731440746432,1893
1654,report,title,R,-0.08906731440746411,1893
1654,acm,venue,R,-0.04009427905347034,1893
1655,2000,year,R,-0.5472748741911658,1894
1655,kun-lung,authors,R,-0.2172308711185015,1894
1655,report,title,R,-0.14549683457315626,1894
1655,acm,venue,R,-0.05062743189303259,1894
1656,1999,year,R,-0.375415771118376,1895
1656,stella,authors,R,-0.28078284995158775,1895
1656,design,title,R,-0.08876865207089604,1895
1656,and,title,R,-0.08876865207089582,1895
1656,acm,venue,R,-0.04714843754740846,1895
1657,jochen,authors,R,-0.24925003746208343,1898
1657,2001,year,R,-0.21298860062413483,1898
1657,very,venue,R,-0.16611438244682977,1898
1657,xxl,title,R,-0.16426255820506203,1898
1658,raymond,authors,R,-0.2579201176571603,1899
1658,exploratory,title,R,-0.21245209679606325,1899
1658,1998,year,R,-0.15973537845929184,1899
1658,international,venue,R,-0.1460058131069015,1899
1659,1998,year,R,-0.5827246654347771,1901
1659,exploratory,title,R,-0.173823502583257,1901
1659,raymond,authors,R,-0.05186225263560977,1901
1659,international,venue,R,-0.02105415585038613,1901
1660,john,authors,R,-0.22435275529964246,1902
1660,1996,year,R,-0.1877660793067027,1902
1660,the,venue,R,-0.15771217077507166,1902
1660,knowledge,title,R,-0.1264453178277919,1902
1660,building,title,R,-0.12644531782779186,1902
1661,john,authors,R,-0.2740675994082213,1903
1661,1996,year,R,-0.2465506157123256,1903
1661,building,title,R,-0.22115284956797993,1903
1661,the,venue,R,-0.043745700009275364,1903
1662,book,title,R,-0.4480563225978101,1905
1662,acm,venue,R,-0.013490451860062109,1905
1662,2003,year,R,0.0006182238105714885,1905
1663,2002,year,R,-0.5853155514976122,1906
1663,book,title,R,-0.005358808063557758,1906
1663,acm,venue,R,0.0026289049007128776,1906
1663,sigmod,venue,R,0.0026289049007127982,1906
1663,record,venue,R,0.0026289049007127956,1906
1663,karl,authors,R,0.0013679477025913878,1906
1663,aberer,authors,R,0.0013679477025913354,1906
1664,2003,year,R,-0.6453441288835886,1909
1664,aberer,authors,R,-0.0039885545696856425,1909
1664,karl,authors,R,-0.003988554569685288,1909
1664,book,title,R,-0.00391597018641279,1909
1664,acm,venue,R,0.00346130511883061,1909
1665,2001,year,R,-0.36652272918419915,1913
1665,user-cognizant,title,R,-0.3611343882803562,1913
