ltable_id,rtable_id,label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,id
1338,650,1,weekly reader mastering high school 2008,fogware publishing,29.99,fogware publishing weekly reader ls mastering high school 2008,,24.91,6614
1355,650,0,weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,fogware publishing weekly reader ls mastering high school 2008,,24.91,6615
725,440,1,omniweb 5.0,omni group,29.99,omni web 5.0,,23.99,6616
311,3104,1,axis network camera 213 ptz digital video camera 0220-004 ),axis-communication-inc .,,axis network camera 213 ptz digital video camera 0220-004 ( 0220-004 ),axis-communication-inc .,1420.79,6617
222,2190,0,pinnacle studio plus titanium edition v10 .5,pinnacle,69.99,pinnacle studio ultimate v11 video editing software for windows consumer video editing software,,129.95,6618
489,2422,1,flyboys squadron mac,ientertainment,29.99,flyboys squadron mac,,24.99,6619
983,821,1,cook 'n low fat,dvo enterprises,19.99,dvo enterprises inc. cookn low fat,,17.55,6620
432,1049,0,cell phone software solution,susteen,113.1,freeverse software 005 solace,freeverse software,18.99,6621
432,2414,0,cell phone software solution,susteen,113.1,freeverse software 005 solace,freeverse software,18.99,6622
432,2611,0,cell phone software solution,susteen,113.1,pcmover software utility,,39.96,6623
948,2282,1,creating keepsakes scrapbook platinum v. 3 sb cs by riverdeep,encore software,39.99,encore software 10610 encore creating keepsakes scrapbook designer platinum complete product creativity application 1 user complete product standard pc,,33.97,6624
494,810,1,webobjects 5.2,apple,699.95,apple software m8789z/a webobjects 5.2,apple software,648.99,6625
494,1370,1,webobjects 5.2,apple,699.95,apple web objects 5.2 software apple & mac software,,689.95,6626
272,2292,0,adobe audition 2.0,adobe,349.0,adobe audition 2.0 audio production software educational discount audio software for video,adobe-education-box,148.95,6627
499,1737,0,symantec pcanywhere 12.0 host only,symantec,169.65,pc anywhere ( v12 .0 ) host / remote up symantec 10552372-in,,128.69,6628
1253,2636,0,reel deal casino shuffle master edition,phantom efx,19.99,reel deal casino championship edition ( win 98 me nt 2000 xp ),,19.95,6629
375,2636,1,reel deal casino championship edition,phantom efx,19.99,reel deal casino championship edition ( win 98 me nt 2000 xp ),,19.95,6630
169,2636,0,reel deal casino quest,phantom efx,19.99,reel deal casino championship edition ( win 98 me nt 2000 xp ),,19.95,6631
1253,1501,0,reel deal casino shuffle master edition,phantom efx,19.99,reel deal casino quest ( win 95 98 me 2000 xp ),,19.95,6632
375,1501,0,reel deal casino championship edition,phantom efx,19.99,reel deal casino quest ( win 95 98 me 2000 xp ),,19.95,6633
1253,532,1,reel deal casino shuffle master edition,phantom efx,19.99,phantom efx reel deal casino shuffle master edition,,17.24,6634
169,532,0,reel deal casino quest,phantom efx,19.99,phantom efx reel deal casino shuffle master edition,,17.24,6635
1314,654,1,return to castle wolfenstein ( mac ),aspyr media,29.99,aspyr media inc return to castle wolfenstein,,19.07,6636
64,2826,0,kids power fun for kids,topics entertainment,19.99,cosmi talking math for kids,,4.99,6637
64,1445,0,kids power fun for kids,topics entertainment,19.99,kids power fun for girls,,15.9,6638
64,1084,0,kids power fun for kids,topics entertainment,19.99,sudoku for kids,,9.99,6639
486,1580,0,pcanywhere 11.0 host only cd-rom xp 98 nt w2k me,symantec,,symantec symantec pcanywhere 12 0 host remote,,99.9,6640
195,3170,0,world of warcraft,blizzard entertainment,19.99,starcraft ghost,,49.99,6641
1265,470,1,3 great games for guys,dreamcatcher interactive,29.99,dreamcatcher interactive 3 great games for guys,,26.14,6642
341,470,0,mother goose interactive storybook,encore software,19.95,dreamcatcher interactive 3 great games for guys,,26.14,6643
684,244,1,route 66 route canada ( french ),csdc,,csdc route 66 route canada ( french ),,35.98,6644
263,1723,0,symantec mail security for smtp 5.0 smb av cd 5u gov,symantec,,10547845 symantec mail security for smtp with antivirus v. 5.0 complete package -,,118.03,6645
263,2223,0,symantec mail security for smtp 5.0 smb av cd 5u gov,symantec,,symantec mail security ( v5 .0 ) for smtp with premium antispam 25-user symantec,,311.83,6646
383,2642,1,merriam-webster 's dictionary ( win/mac ) ( jewel case ),fogware publishing,9.99,merriam-webster english dictionary ( win 2000 xp/mac 10.3.8 or later ),,9.99,6647
1073,990,1,backyard sports backyard basketball and backyard football,humongous entertainment,19.99,brighter minds backyard sports,,19.99,6648
1073,3071,0,backyard sports backyard basketball and backyard football,humongous entertainment,19.99,backyard basketball & backyard hockey double pack,,9.95,6649
1073,1333,0,backyard sports backyard basketball and backyard football,humongous entertainment,19.99,backyard sports : baseball 2007 for pc,,19.99,6650
1228,500,1,learn to play chess with fritz and chesster ( mac ),viva media,29.99,viva media llc learn to play chess with fritz & chesster,,26.14,6651
1228,451,0,learn to play chess with fritz and chesster ( mac ),viva media,29.99,viva media llc learn to play chess with fritz & chesster 2,,26.14,6652
1327,643,1,great invasions,strategy first,39.99,strategy first inc. great invasions,,34.07,6653
495,2234,0,serious magic ultra2 master sets library 2 windows ),serious magic,276.5,serious magic visual communicator 2 web presentation software ( windows ) presentation software,,189.95,6654
495,2246,1,serious magic ultra2 master sets library 2 windows ),serious magic,276.5,serious magic ultra master sets library 1 effects software,,339.95,6655
400,2943,0,pokemon team turbo ( jewel case ),valusoft,9.99,pokemon team turbo,,7.95,6656
246,1800,0,microsoft licenses isa server lic/sa olp c ( e8400294 ),microsoft licenses,3210.4,e84-00294 microsoft internet security and acceleration server license & software assuran,,1821.09,6657
1075,645,0,modeless liquid ledger personal finance software ( mac ),csdc,79.99,csdc liquid ledger personal finance modeless software,,71.01,6658
1343,645,1,liquid ledger personal finance,csdc,79.99,csdc liquid ledger personal finance modeless software,,71.01,6659
21,2955,0,world book encyclopedia 2006,topics entertainment,19.99,encyclopedia of our living oceans,,8.95,6660
390,2955,0,encyclopedia of our living oceans,dk multimedia,19.95,encyclopedia of our living oceans,,8.95,6661
21,169,0,world book encyclopedia 2006,topics entertainment,19.99,tri synergy inc oxford world encyclopedia,,16.31,6662
1215,33,0,microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,c6q-00002 microsoft digital image suite plus complete package 1 pc cd-rom ( mini box ),,93.33,6663
1215,94,0,microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,210100533 pinnacle studio plus titanium edition v. 10.5 complete package 1 user,,67.47,6664
906,709,0,monopoly here & now,encore,19.95,encore inc monopoly 3,,7.17,6665
794,709,1,monopoly 3,encore,9.99,encore inc monopoly 3,,7.17,6666
805,2580,1,hoyle texas hold 'em poker ( jewel case ),encore,9.99,encore software 33027 hoyle texas holdem ( win 98 me 2000 xp ),,8.44,6667
464,2494,1,ae painter v9 win/mac box,corel corp,166.19,corel corporation ptr9engpcma ae painter ix win/mac,,89.99,6668
1123,1193,0,business card composer ( mac ),belight software,39.99,business cards certificates brochures,,19.99,6669
1123,2890,0,business card composer ( mac ),belight software,39.99,print perfect business cards dvd ( pc ) cosmi,,29.99,6670
1123,2563,0,business card composer ( mac ),belight software,39.99,encore software 2137421 printshop business card maker ( win 98 me 2000 xp ),,8.64,6671
500,2563,1,the printshop business card maker ( jewel case ),riverdeep-learning-company,9.99,encore software 2137421 printshop business card maker ( win 98 me 2000 xp ),,8.64,6672
665,1126,0,photo go,sony-media-software,24.95,books to go,,19.99,6673
1261,2389,1,intervideo dvd copy 5 express,corel,29.99,corel intervideo dvd copy 5 express software for windows authoring software,,29.95,6674
363,2111,0,sony psp media manager,sony-computer-entertainment,24.99,personal imagemanager,smith-micro-software,22.9,6675
507,1490,1,raster design 2006 essentials,autodesk psg,59.95,autodesk 34006-010008-160 raster design 2006 essentials,autodesk,52.99,6676
507,2868,0,raster design 2006 essentials,autodesk psg,59.95,susteen data pilot universal essentials,,59.99,6677
680,2868,0,datapilot cell phone data transfer suite universal,susteen,79.99,susteen data pilot universal essentials,,59.99,6678
1125,1676,1,adobe solution expert support,adobe,299.0,adobe 09951404 solution expert annu all,adobe,233.99,6679
392,2962,0,clifford reading pack ( dvd box ),scholastic,19.99,clifford the big red dog reading pack,,19.95,6680
392,2090,0,clifford reading pack ( dvd box ),scholastic,19.99,clifford thinking,,12.9,6681
277,2991,0,super solvers spellbound ! ! school edition for mac,learning company,49.95,super solvers spellbound ! ! school edition for mac,,17.95,6682
260,1796,0,cisco 2600xm ser ios ip/fw/ids cd26xm-ch = ),cisco systems enterprise,,cd362-chk9 = cisco ios ip/fw/ids plus ipsec 3des complete package cd,,3060.9,6683
861,2038,0,creating keepsakes scrapbook designer version 2 platinum,riverdeep-learning-company,39.99,encore software 10612 creating keepsakes scrapbook designer deluxe v. 3 sb cs,,17.97,6684
1278,477,1,easy video editor 2.0 by honest technology,global-marketing-partners,50.88,global marketing partners easy video editor 2.0 honest technology,global-marketing-partners,25.21,6685
1144,931,1,play music together mac,iplaymusic,39.99,play music together dvd by iplaymusic mac,,32.99,6686
387,2953,0,home budget for dummies,atari,,home budget for dummies,,10.95,6687
583,149,1,roxio popcorn 2 ( mac ),roxio,49.95,roxio popcorn 2 video conversion software,,44.99,6688
245,2994,0,dora the explorer : dora 's world adventures,activision,19.99,clifford the big red dog thinking adventures,,8.95,6689
245,144,1,dora the explorer : dora 's world adventures,activision,19.99,dora the explorer : dora world adventures pc cd-rom,,19.99,6690
153,1951,0,upgrade 3d for exceed 2007 1u,hummingbird communications,,exmpi555300m1200u exceed 3d 2007 upgrade package 1 user cd win,,137.35,6691
694,2239,0,eovia carrara 5 pro,eovia,,eovia carrara 4 pro software mac/win animation software,,569.0,6692
757,1012,0,rise of nations : gold ( mac ),macsoft,49.99,microsoft rise of nations : rise of legends for pc,,16.99,6693
802,2320,0,final draft 7/syd field 's screenwriting workshop dvd bundle,final draft,249.99,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,6694
992,2320,0,final draft 7 professional scriptwriting win/mac,final draft,289.99,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,6695
1026,2320,0,final draft scriptwriter 's suite [ final draft 7 & final draft av2 ],final draft,349.99,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,,199.95,6696
802,2598,1,final draft 7/syd field 's screenwriting workshop dvd bundle,final draft,249.99,final-draft final draft 7.0 with syd fields workshop bundle screen writing software,,247.95,6697
992,2598,0,final draft 7 professional scriptwriting win/mac,final draft,289.99,final-draft final draft 7.0 with syd fields workshop bundle screen writing software,,247.95,6698
802,2247,0,final draft 7/syd field 's screenwriting workshop dvd bundle,final draft,249.99,final-draft final draft 7 screen writing software mac/win screen writing software,,249.95,6699
1030,2247,0,final draft av 2.5 win/mac,final draft,199.99,final-draft final draft 7 screen writing software mac/win screen writing software,,249.95,6700
1057,37,0,quarkxpress 7 for mac/win .,quark,1289.42,122103 quarkxpress v. 7 complete package 1 user cd win mac,,742.21,6701
8,2328,1,mia 's math adventure : just in time,kutoka,19.99,kutoka interactive 61208 mias math adventure ( just in time ) ( win 95 98 me 2000 xp/mac 8.6-9.x ( classic ) x v10 .1 or higher ),,18.97,6702
765,388,0,unreal tournament 2004 dvd-rom ),atari,29.99,atari unreal tournament 2004 : dvd edition ( pc ) game,,9.99,6703
651,317,1,vuvideo anywhere for your ipod,abacus software,29.95,abacus vuvideo anywhere for your ipod,,26.14,6704
1331,1668,0,funny faces deluxe,fogware publishing,19.99,myinvoices & estimates deluxe,,39.99,6705
102,1668,0,myinvoices & estimates deluxe,avanquest software,39.95,myinvoices & estimates deluxe,,39.99,6706
126,1820,1,oxford spanish dictionary,oxford-university-press,19.95,pop up oxford spanish / english dict,oxford-university-press,13.95,6707
341,3013,0,mother goose interactive storybook,encore software,19.95,ti interactive student version,,63.02,6708
206,48,0,hp data protector exp bu svr cmp upgrade ltu,hewlett packard,,bb117ac hp storageworks data protector express backup server product upgrade package -,,459.3,6709
1117,1431,1,dk rainbow fish most beautiful fish in the ocean,encore,9.99,encore software a5992jch dk rainbow fish most beautiful fish in the ocean win 95 98 me xp,,9.08,6710
165,1992,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,hewlett packard 231319-b26 secure path v4 .0 c for windows workgroup ed 50u lics & media 0808736757386,,60190.54,6711
165,1503,1,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,hewlett packard 213076-b26 secure path v4 .0 c win wkgp ed 1 lic/cd,,1888.39,6712
165,1983,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,t3558a hp storageworks secure path for hp-ux workgroup edition v. 3.0 c complete,,66453.82,6713
165,109,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,t5321a hp storageworks storage mirroring for aio edition license 1 host win,,1834.26,6714
165,1111,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,storageworks secure path 3.0 d for hp-ux workgroup edition 50 licenses,,68402.75,6715
581,2396,0,hoyle board games,encore,9.99,freeverse software 4015 big bang board games,freeverse software,18.99,6716
1236,1662,0,pc cakewalk guitar tracks pro 3,cakewalk,149.99,cakewalk 10-cwgp3 .00 -90 c guitar tracks pro 3.0 ( 3 win 00/xp cd ),,68.97,6717
235,2902,0,pdf converter professional v4 english,nuance communications inc.,99.99,scansoft pdf converter 4,,37.95,6718
630,2858,0,stopzilla 4.0,roxio,47.33,stopzilla ! 4.0 ( pc ) roxio,,29.99,6719
373,661,0,magellan mapsend lakes ( usa south ),magellan,114.66,magellan mapsend topo for the united states for magellan map 330 series,,29.99,6720
373,2805,1,magellan mapsend lakes ( usa south ),magellan,114.66,magellan mapsend lakes usa south,,99.95,6721
357,3057,0,print workshop 2007,valusoft,19.99,print workshop 2006 limited edition + 800000 + images,,7.95,6722
893,156,1,starship troopers/first to fight bundle,destineer,19.95,destineer publishing coporation starship troopers/first to fight bundle,,15.08,6723
825,2917,0,sony vegas 6,sony-pictures-digital-entertainment,599.95,sony photo go,,24.99,6724
1165,908,1,chronos stickybrain 3.0 ( mac ),chronos l.c.,34.99,chronos stickybrain 3.0,,39.99,6725
397,2976,0,quickstart pc cleaner xp,selectsoft publishing,19.95,quickstart photo montage studio,,9.95,6726
397,2940,0,quickstart pc cleaner xp,selectsoft publishing,19.95,quickstart pc cleaner xp,,8.95,6727
306,2940,0,quickstart photo montage studio,selectsoft publishing,19.95,quickstart pc cleaner xp,,8.95,6728
307,2974,0,season ticket football 2003,atari,19.99,season ticket football 2003,,9.95,6729
478,2450,0,sonicwall comprehensive gateway security suite 1 year upgrade plan 01-ssc-5845 ),sonic systems inc. .,,sonicwall comprehensive gateway security for tz 150 series 25 node sonicwall -,,107.01,6730
478,1991,0,sonicwall comprehensive gateway security suite 1 year upgrade plan 01-ssc-5845 ),sonic systems inc. .,,01-ssc-3377 sonicwall comprehensive gms 24x7 support sonicwall gms standard edition licens,,60374.4,6731
637,325,1,mah jong quest,united developers,,macplay mah jong quest,,22.99,6732
1233,513,1,audio success suite edition : sales success,topics entertainment,19.95,topics entertainment audio success suite edition : sales success,,12.05,6733
117,1790,1,hidden expedition : titanic,activision,19.99,hidden expedition : titanic,,15.5,6734
992,2327,0,final draft 7 professional scriptwriting win/mac,final draft,289.99,final-draft scriptwriter 's suite 2.5 screenwriting software mac/win screen writing software,,279.95,6735
315,3072,0,super solvers mission t.h.i.n.k 25 user site license,learning company,399.95,super solvers mission think 25 user site license,,79.95,6736
19,609,0,school zone pencil-pal software big phonics ( cd-rom & book ),school-zone-interactive,,school zone interactive shapes on track software,,9.45,6737
19,871,0,school zone pencil-pal software big phonics ( cd-rom & book ),school-zone-interactive,,school zone interactive math 2 on track software,,9.45,6738
461,2548,1,alien disco safari,encore,19.99,encore software 12510 alien disco safari win xp vista,,18.97,6739
1298,698,1,ultra sudoku/ultra kakuro,abacus,29.95,abacus ultra sudoku/ultra kakuro,,17.55,6740
182,1557,1,home bartending 101 shooters,arc-media-inc .,19.95,home bartending 101 shooters,arc-media-inc .,9.75,6741
20,1241,1,millie 's math house ages 3-7 ( win/mac ),ibm - ( aap-misc-parts ),,millies math house,ibm - ( aap-misc-parts ),9.9,6742
790,2572,1,scrabble champion edition,encore,19.95,encore software 11192 scrabble champion edition win 98 me 2000 xp,,18.97,6743
889,2572,0,scrabble champion edition,encore,19.95,encore software 11192 scrabble champion edition win 98 me 2000 xp,,18.97,6744
143,1516,0,adobe acrobat distiller svr v6-cd linux u/u 42050142 ),adobe systems,,adobe 42050106 acrobat distiller svr v6-cd sun 100u,adobe,5399.99,6745
1361,963,1,mediarecover,aladdin systems,29.99,allume mediarecover,,32.99,6746
1361,605,1,mediarecover,aladdin systems,29.99,allume systems inc mediarecover,,26.14,6747
1361,2242,0,mediarecover,aladdin systems,29.99,mediapilot kit,,29.99,6748
1006,796,1,terror strike,encore,19.95,encore software 14060 terror strike win 2000 xp,,18.97,6749
408,2900,0,before you know it deluxe spanish edition for pc/mac,encore software,29.99,spanish before you know it deluxe,,10.95,6750
624,296,1,timbuktu remote control softwre 2 licenses for windows & mac,netopia,199.99,netopia timbuktu pro for mac and windows 2 pack,,207.99,6751
455,768,0,brainfood games cranium collection 2006,encore software,19.99,encore software 11250 brain food games : cranium collection 2006 win 98 me 2000 xp,,18.97,6752
1036,768,0,brain food games : cranium collection 2006,encore,19.95,encore software 11250 brain food games : cranium collection 2006 win 98 me 2000 xp,,18.97,6753
1302,745,1,scrabble with bonus clue,encore,19.99,encore software 11610 scrabble with bonus clue win 98 me 2000 xp,,18.97,6754
1302,2098,0,scrabble with bonus clue,encore,19.99,encore software 11611 scrabble with bonus clue sb cs by hasbro,,17.97,6755
1126,941,1,totally spies : total swamp romp ( pc & mac ),brighter-minds-media-inc .,19.99,totally spies total swamp romp by brighter minds,brighter-minds-media-inc .,19.99,6756
996,1604,0,time money & fractions grades 1-2,school zone,9.99,time money & fractions grades 1-2 workbook & cd-rom,,12.99,6757
818,2683,1,canopus 77010158100 let 's edit,canopus,99.0,canopus let 's edit video editing software win consumer video editing software,,99.95,6758
1180,2274,0,bias peak le 5,bias,129.0,bias peak pro 5 software music production software,,499.0,6759
939,2274,1,bias peak pro 5 macintosh ),bias,599.0,bias peak pro 5 software music production software,,499.0,6760
217,2409,0,cisco syst . minor release : requires existing cww-6 .1 - win-mr ),cisco systems enterprise,,cisco ciscoworks v. 6.1 for windows upgrade cww-6 .1 - win-mr,,225.0,6761
977,843,1,safekeeper plus,bling,39.99,bling software limited safekeeper plus,,34.75,6762
167,898,0,prosoft tunetech for ipod ( mac ),prosoft engineering,74.99,valusoft tune transfer for ipod,,21.99,6763
1208,898,0,tune tools for ipod ( win/mac ),valusoft,19.99,valusoft tune transfer for ipod,,21.99,6764
167,1500,0,prosoft tunetech for ipod ( mac ),prosoft engineering,74.99,prosoft 27100 tunetech for ipod by prosoft 0794038271005,,51.11,6765
1086,3053,0,calendar creator platinum sb cs by riverdeep,encore software,29.99,calendar creator 10,,8.95,6766
1086,3196,0,calendar creator platinum sb cs by riverdeep,encore software,29.99,calendar creator 10,,30.92,6767
1063,17,0,lotus dev . ibm informix online personal edition media bb0d4na ),lotus development corp,,bb0gyna ibm informix dynamic server enterprise edition v. 9.4 media cd linux,,195.53,6768
962,868,1,gods & heroes : rome rising,sony-online-entertainment,49.99,sony online entertainment gods & heroes rome rising,sony-online-entertainment,49.5,6769
1280,482,1,national parks : enhanced scenery add-on for microsoft flight simulator 2002 & 2000,abacus,19.99,abacus national parks enhanced scenery,,17.55,6770
1106,956,1,zend studio 5.1 ( win/mac ),zend-technologies-inc .,299.0,zend studio 5.1 php integrated development environment,zend-technologies-inc .,249.0,6771
913,161,1,starry night galaxy explorer ( pc & mac ),imaginova,9.99,orion/imaginova starry night galaxy explorer,,8.8,6772
149,1934,0,enterasys vpn & firewall code upgrade xsr-18xx-vpn-fw ),cabletron systems,1928.07,xsr-18xx-vpn-fw enterasys operating system base/vpn/firewall upgrade package 1 router cd,,1131.29,6773
487,2404,1,crystal reports 11 reporting essentials trng cbt,business objects,199.99,business objects t-59j-e-56-wx crystal rpt 11 report essentials cbt,,178.49,6774
914,2556,1,hasbro classic collection 2006 ),encore,19.99,encore software 11272 hasbro : family collection ( 2006 ) win 98 me 2000 xp,,18.97,6775
864,207,1,vocabulary puzzles grade 1,school zone,14.95,school zone interactive vocabulary puzzles 1 on track software,,9.45,6776
261,1739,0,procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,hewlett packard,,j8990a hp procurve mobility manager v. 1.0 license and media 1 user win,,1525.72,6777
840,2941,1,digital video and audio production book for vegas 7 + dvd,sony-pictures-digital-entertainment,49.35,digital video & audio prod book,sony creative software,27.99,6778
428,2523,0,zonealarm anti-spyware,zone labs,29.99,anti-spyware 3.0 win normal 1u new,,24.99,6779
459,2523,1,anti-spyware 3.0 win normal 1u new,trend micro,48.91,anti-spyware 3.0 win normal 1u new,,24.99,6780
428,2771,0,zonealarm anti-spyware,zone labs,29.99,zonealarm antivirus 2007 ( pc ) zonelabs,,29.99,6781
726,2033,0,simply put software data eliminator,simply-put-software,,spyware x-terminator,,24.9,6782
1346,604,1,visual thesaurus the thinkmap inc.,csdc,39.95,csdc visual thesaurus the thinkmap inc.,,33.52,6783
259,1753,0,library expansion option-upg,novastor corporation,,12302 novanet library expansion option upgrade license 1 server linux win nw,,333.31,6784
767,379,1,command and conquer generals deluxe dvd-rom ( mac ),aspyr media,59.99,aspyr command and conquer generals deluxe mac,,55.99,6785
1112,949,1,railroad tycoon 3 ( mac ),macsoft,19.99,destineer railroad tycoon 3,,21.99,6786
945,887,1,classification & ecology ( win/mac ) ( jewel case ),fogware publishing,9.99,fogware publishing middle school life science classification & ecology,,6.84,6787
1313,3058,0,brain builder,core learning,19.95,living trust builder,,8.95,6788
343,3058,0,living trust builder,jian inc.,19.95,living trust builder,,8.95,6789
1313,2951,0,brain builder,core learning,19.95,spanish vocabulary builder,,6.95,6790
288,555,0,tonka search & rescue 2,infogrames,,abacus civil air patrol search & rescue,,26.14,6791
1218,555,1,civil air patrol : search & rescue,abacus,29.99,abacus civil air patrol search & rescue,,26.14,6792
1216,3181,0,macbackup,macware,29.99,macbackup,,29.99,6793
166,1505,1,equilibrium debabelizer pro 6.0 1 user,equilibrium,599.99,equilibrium debabelizer pro 6 0 win 1 u windows xp,,382.9,6794
69,1576,1,eastwest bsendorfer 290 grand piano virtual instrument,eastwest,199.95,east west bosendorfer 290,,175.97,6795
342,3049,0,let 's learn about time & date,selectsoft publishing,19.95,let 's learn about time & date,,8.95,6796
189,1508,1,upgrade delphi 2006 pro named fr delphi v3-2005 pro cd,borland international,,borland hdb0006wwcs180 upg delphi 2006 prof nmd f/del v3 2005 pro cd,,453.71,6797
540,2323,1,ulead videostudio 11 plus,corel,129.99,corel ulead videostudio 11 plus video editing and dvd authoring software win authoring software,,129.95,6798
961,737,0,vegas movie studiodvd +8 plat,sony media,129.95,madison media software aspvms8000 acad vegas movie studio + dvd 8 platinum,sony-pictures-digital-entertainment,81.97,6799
83,1622,1,scratches : directors cut,got game,19.99,got game entertainment exclusive 00050 scratches : directors cut,,15.58,6800
1356,624,1,sentinel : descendants in time,dreamcatcher interactive,19.99,dreamcatcher interactive sentinel : descendants in time,,17.55,6801
413,1216,0,human body 360,megasystems,29.99,topics presents : human body,,15.9,6802
470,1698,0,cisco security desktop agent csa-b250-dtop-k9 ),cisco systems ( ciscopro ),,cisco csa-b100-srvr-k9 cisco security server agent win + sol 100 agentbundle cisco security server agent license 100 agents win solaris 0746320832586,,55288.67,6803
58,2113,1,matchbox cross-town heroes,thq,19.99,matchbox cross town heros,,14.9,6804
292,2973,0,namco museum 50th anniversary collection,namco video games,19.99,namco museum 50th anniversary,,16.95,6805
724,2798,1,simply put software got ta sing windows/macintosh ),simply-put-software,,simply put software llc gs905-s got ta sing ( win 95 98 me nt 2000 xp/mac 10.0 or higher ),simply-put-software,34.97,6806
130,1794,1,microsoft licenses sps extrnlconnnonemplyenglands c ( h3200034 ),microsoft licenses,101515.55,microsoft h32-00034 sps extrnlconnnonemplyengl & s c 805529073074,,55420.56,6807
727,439,1,ibm viavoice advanced v. 10,nuance-communications-inc .,,nuance communications inc. ibm viavoice advanced v. 10,nuance-communications-inc .,57.54,6808
789,2493,1,hoyle mahjongg ( jewel case ),encore,9.99,encore 10023 hoyle mahjongg for pc,encore,6.99,6809
426,1965,0,ca arcserve bkup protection suite exch r11 .5 upgrade prod only,computer associates,,cadtprnaen150 ca desktop protection suite v. 1.5 complete package 5 users win en,,298.13,6810
691,2781,1,dk amazing animals 1.1,global-software-publishing,9.99,global software a1826m2w dk amazing animals 1.1 win 95 98 2000 xp vista,global-software-publishing,9.08,6811
1007,815,1,wisdom of the bible holy land edition,hip interactive,29.99,tri synergy inc wisdom of the bible holy land edition,,16.01,6812
833,2630,1,punch ! viacad 2d/3d,punch ! software,99.0,viacad 2d/3d ( win 2000 xp vista ),,99.95,6813
1285,497,1,black & white platinum pack ( mac ),feral interactive,29.99,feral interactive limited black & white platinum pack,,27.37,6814
969,837,1,talk now ! learn afrikaans beginning level,eurotalk,29.99,topics entertainment talk now ! afrikaans beginners,,16.93,6815
769,384,1,power director 3,avanquest-publishing-usa-inc .,79.95,cyberlink power director 3,avanquest-publishing-usa-inc .,9.99,6816
640,3201,0,alsoft diskwarrior : mac univeral binary,alsoft,,alsoft disk warrior v/5 cd,,107.95,6817
564,2318,0,h & r block taxcut 2006 premium federal,h & r block,19.99,h & r block taxcut premium federal and state software for windows usb tax & finance software,,29.95,6818
68,1578,1,mom standard ops mgmt lic 2005 english mlp 5 oml,microsoft,,mom standard ops mgmt lic 2005 english mlp 5 oml,,889.99,6819
190,1536,0,isi researchsoft reference manager 11 single user,isi researchsoft,299.99,isi researchsoft 6201 reference manager 11 single user edition 0787731062117,,164.58,6820
249,64,0,scansoft paperport 11 5 user license,nuance communications inc.,474.99,f309a-g03-11 .0 scansoft paperport professional v. 11 complete package 5 users win -,,841.55,6821
1060,2051,1,web.com site builder & hosting suite sb by web.com,encore software,49.99,encore software 10652 web.com site builder & hosting suite sb by web.com,,41.97,6822
813,336,1,notetaker 1.5,aquaminds,69.99,aquaminds notetaker,,62.99,6823
1091,1401,1,soundtrack 1.2,apple,199.99,apple software m9301z/b soundtrack v1 .2,apple software,199.0,6824
37,2031,1,my first bible stories,dorling-kindersley-multimedia - ( dk ),29.95,my first bible stories ( jc ),dorling-kindersley-multimedia - ( dk ),9.9,6825
1155,914,1,istopmotion,navarre,39.95,graphicsim istopmotion,,39.95,6826
237,724,0,persoft upg smarterm office v12 .1 73098 ),persoft,,73098 smarterm office v. 12.1 upgrade license and media 1 user cd win -,,85.89,6827
436,2785,0,sudoku puzzle addict : unlimited edition,global-software-publ-na,,global software a2991m2w sudoku puzzle addict ( win 98 me 2000 xp ),global-software-publishing-north-america-inc,8.79,6828
436,2217,1,sudoku puzzle addict : unlimited edition,global-software-publ-na,,sudoku puzzle addict : unlimited edition ( win 98 me 2000 xp ) from global software publ na,global-software-publ-na,7.93,6829
643,335,1,40 years of the avengers,git corp,49.99,git 40 years of marvel avengers dvd-rom,,39.99,6830
715,704,0,mike garson jazzical suite,yamaha,34.95,mike garson the burt bacharach songbook,,25.77,6831
1152,261,0,x-plane v8 ( mac ),graphics-simulations-corporation,49.99,x-plane 8 dlx mac os x graphic sim,,56.99,6832
42,2068,1,lavasoft ad-aware plus edition,tri synergy,29.99,lavasoft ad-aware plus edition,,24.9,6833
1184,563,1,iview mediapro 2.5,global marketing,199.99,iview mediapro 2.6 media management,,155.99,6834
1116,3184,0,aquazone bass edition,smith-micro-software,19.99,photostamps ( r ) business edition,,49.99,6835
1360,1903,0,dragon naturally speaking standard v9,nuance-communications-inc .,99.99,a209s-gd4-9 .0 dragon naturallyspeaking professional v. 9 complete package 1 user c,,786.91,6836
