label,ltable_ele,ltable_label,ltable_lat,ltable_lon,ltable_ontology,rtable_ele,rtable_label,rtable_lat,rtable_lon,rtable_ontology,id
1,,Berlin (Germany),52.5167,13.4,http://data.nytimes.com/,,Berlin,52.5244,13.4105,http://sws.geonames.org/,3030#3031
0,,Ludlow,43.3959,-72.7007,http://sws.geonames.org/,,"Macon, Georgia",,,http://dbpedia.org/,1301#2761
0,,"Boquete, Chiriqui",,,http://dbpedia.org/,,"Macon, Georgia",,,http://dbpedia.org/,5499#2761
0,,Najaf,31.9961,44.3147,http://sws.geonames.org/,,"Macon, Georgia",,,http://dbpedia.org/,6460#2761
1,,Jamesport,40.9495,-72.5815,http://sws.geonames.org/,,jamesport,40.9444,-72.5772,http://rdf.freebase.com/,6865#7227
1,,Jamesport (NY),40.9495,-72.5815,http://data.nytimes.com/,,jamesport,40.9444,-72.5772,http://rdf.freebase.com/,6864#7227
0,2.1336,islip,40.756667,-73.19888900000002,http://rdf.freebase.com/,,jamesport,40.9444,-72.5772,http://rdf.freebase.com/,2460#7227
1,,miami,25.787676,-80.224145,http://rdf.freebase.com/,,Miami (Fla),25.7743,-80.1937,http://data.nytimes.com/,4142#4141
1,,Miami,25.7878,-80.2242,http://dbpedia.org/,,Miami (Fla),25.7743,-80.1937,http://data.nytimes.com/,6923#4141
0,,"Palm Beach, Florida",,,http://dbpedia.org/,,bridgehampton,40.9378,-72.3014,http://rdf.freebase.com/,6055#3119
0,1608.0,zermatt,46.016667,7.74861,http://rdf.freebase.com/,,bridgehampton,40.9378,-72.3014,http://rdf.freebase.com/,33#3119
1,,Bridgehampton,40.9379,-72.3009,http://sws.geonames.org/,,bridgehampton,40.9378,-72.3014,http://rdf.freebase.com/,6337#3119
0,,"Palm Beach, Florida",,,http://dbpedia.org/,,Kansas City,39.1142,-94.6275,http://sws.geonames.org/,6055#7379
1,,"Kansas City, Kansas",,,http://dbpedia.org/,,Kansas City,39.1142,-94.6275,http://sws.geonames.org/,7263#7379
1,,ayacucho,-13.1631,-74.2244,http://rdf.freebase.com/,,Ayacucho (Peru),-13.1583,-74.2239,http://data.nytimes.com/,4847#949
1,,Ayacucho,-13.1631,-74.2244,http://dbpedia.org/,,Ayacucho (Peru),-13.1583,-74.2239,http://data.nytimes.com/,6942#949
1,,ayacucho,-13.1631,-74.2244,http://rdf.freebase.com/,,Ayacucho,-13.1631,-74.2244,http://dbpedia.org/,4847#6942
0,,cirencester,51.7124,-1.96346,http://rdf.freebase.com/,,Ayacucho,-13.1631,-74.2244,http://dbpedia.org/,3717#6942
1,,São Paulo,-23.5475,-46.6361,http://sws.geonames.org/,,Sao Paulo,,,http://dbpedia.org/,5806#7006
1,,Sao Paulo (Brazil),-23.5475,-46.6361,http://data.nytimes.com/,,Sao Paulo,,,http://dbpedia.org/,5305#7006
0,,Sandwich (Mass),41.75899999999999,-70.4939,http://data.nytimes.com/,,Sao Paulo,,,http://dbpedia.org/,3264#7006
0,,São Paulo,-23.5475,-46.6361,http://sws.geonames.org/,,xalapa,19.54,-96.9275,http://rdf.freebase.com/,5806#4148
1,,Xalapa (Mexico),19.5333,-96.9167,http://data.nytimes.com/,,xalapa,19.54,-96.9275,http://rdf.freebase.com/,715#4148
0,,Melbourne,-37.814,144.963,http://sws.geonames.org/,,xalapa,19.54,-96.9275,http://rdf.freebase.com/,576#4148
0,,Bucharest (Romania),44.4333,26.1,http://data.nytimes.com/,,xalapa,19.54,-96.9275,http://rdf.freebase.com/,3784#4148
0,,Vientiane (Laos),17.9667,102.6,http://data.nytimes.com/,30.0,antalya,36.8906,30.7047,http://rdf.freebase.com/,1259#7043
1,,Antalya,36.9,30.6833,http://dbpedia.org/,30.0,antalya,36.8906,30.7047,http://rdf.freebase.com/,5883#7043
1,,Antalya,36.9125,30.6897,http://sws.geonames.org/,30.0,antalya,36.8906,30.7047,http://rdf.freebase.com/,4019#7043
1,,Antalya (Turkey),36.9125,30.6897,http://data.nytimes.com/,30.0,antalya,36.8906,30.7047,http://rdf.freebase.com/,4018#7043
1,,"Ludlow (town), Vermont",,,http://dbpedia.org/,,ludlow united states,43.3958,-72.7011,http://rdf.freebase.com/,2307#1894
1,,Ludlow (Vt),43.3959,-72.7007,http://data.nytimes.com/,,ludlow united states,43.3958,-72.7011,http://rdf.freebase.com/,1300#1894
1,,old lyme,41.3159,-72.329,http://rdf.freebase.com/,,Old Lyme,41.3159,-72.329,http://sws.geonames.org/,728#4177
0,,bhopal,23.25,77.42,http://rdf.freebase.com/,,Old Lyme,41.3159,-72.329,http://sws.geonames.org/,7485#4177
1,,Islamorada,24.9243,-80.6278,http://sws.geonames.org/,,islamorada,24.9239,-80.6281,http://rdf.freebase.com/,7186#4462
0,,Shimla,31.1,77.1667,http://sws.geonames.org/,,islamorada,24.9239,-80.6281,http://rdf.freebase.com/,81#4462
1,,Islamorada (Fla),24.9243,-80.6278,http://data.nytimes.com/,,islamorada,24.9239,-80.6281,http://rdf.freebase.com/,4461#4462
1,,Rio de Janeiro,-22.9054,-43.1771,http://dbpedia.org/,,rio de janeiro,-22.9083,-43.2436,http://rdf.freebase.com/,5403#1018
0,,"Homer, Alaska",,,http://dbpedia.org/,,Taormina (Italy),37.8536,15.2885,http://data.nytimes.com/,7317#3780
0,,New Brunswick,40.4862,-74.4518,http://sws.geonames.org/,,Taormina (Italy),37.8536,15.2885,http://data.nytimes.com/,3226#3780
1,,Taormina,37.85,15.3,http://dbpedia.org/,,Taormina (Italy),37.8536,15.2885,http://data.nytimes.com/,3781#3780
1,,Port Elizabeth,-33.9667,25.5833,http://sws.geonames.org/,,Port Elizabeth,-33.9581,25.6,http://dbpedia.org/,5098#1343
1,,Port Elizabeth,-33.9667,25.5833,http://sws.geonames.org/,,port elizabeth eastern cape,-33.9608,25.602,http://rdf.freebase.com/,5098#2791
1,,Port Elizabeth (South Africa),-33.9667,25.5833,http://data.nytimes.com/,,port elizabeth eastern cape,-33.9608,25.602,http://rdf.freebase.com/,1342#2791
1,,Port Elizabeth,-33.9581,25.6,http://dbpedia.org/,,port elizabeth eastern cape,-33.9608,25.602,http://rdf.freebase.com/,1343#2791
0,,el alto,-16.5167,-68.1667,http://rdf.freebase.com/,,Chiang Mai (Thailand),18.7903,98.9817,http://data.nytimes.com/,5720#4480
1,,Chiangmai,18.7903,98.9817,http://sws.geonames.org/,,Chiang Mai (Thailand),18.7903,98.9817,http://data.nytimes.com/,6221#4480
1,,haditha,34.1397,42.3781,http://rdf.freebase.com/,,Ḩadīthah,34.1397,42.3781,http://sws.geonames.org/,7211#795
1,,Haditha (Iraq),34.1397,42.3781,http://data.nytimes.com/,,Ḩadīthah,34.1397,42.3781,http://sws.geonames.org/,794#795
1,,Haditha,34.1397,42.3781,http://dbpedia.org/,,Ḩadīthah,34.1397,42.3781,http://sws.geonames.org/,7056#795
0,,flatiron district manhattan,40.7408,-73.9896,http://rdf.freebase.com/,,Ḩadīthah,34.1397,42.3781,http://sws.geonames.org/,4263#795
0,,Granada (Nicaragua),11.9333,-85.95,http://data.nytimes.com/,,Ḩadīthah,34.1397,42.3781,http://sws.geonames.org/,1828#795
1,,Aix-en-Provence (France),43.5283,5.4497300000000015,http://data.nytimes.com/,,Aix-en-Provence,43.5283,5.4497300000000015,http://sws.geonames.org/,3538#1869
1,,aix-en-provence,43.53,5.44722,http://rdf.freebase.com/,,Aix-en-Provence,43.5283,5.4497300000000015,http://sws.geonames.org/,7261#1869
1,,Aix-en-Provence,43.5311,5.45402,http://dbpedia.org/,,Aix-en-Provence,43.5283,5.4497300000000015,http://sws.geonames.org/,3539#1869
0,,Aix-en-Provence (France),43.5283,5.4497300000000015,http://data.nytimes.com/,,Gansbaai,-34.5828,19.3522,http://dbpedia.org/,3538#7467
1,,Miami,25.7743,-80.1937,http://sws.geonames.org/,,miami,25.787676,-80.224145,http://rdf.freebase.com/,7196#4142
1,,San Miguel de Allende,20.9167,-100.75,http://sws.geonames.org/,,San Miguel de Allende (Mexico),20.9167,-100.75,http://data.nytimes.com/,2374#1910
1,,San Miguel de Allende,20.9167,-100.75,http://sws.geonames.org/,,San Miguel de Allende,20.9142,-100.744,http://dbpedia.org/,2374#1911
1,,san miguel de allende,20.915,-100.75,http://rdf.freebase.com/,,San Miguel de Allende,20.9142,-100.744,http://dbpedia.org/,3404#1911
1,,Punta Cana,18.5333,-68.3667,http://dbpedia.org/,,punta cana,18.5333,-68.3667,http://rdf.freebase.com/,289#7163
0,,Punta Cana,18.5333,-68.3667,http://dbpedia.org/,,Recife,-8.053889999999999,-34.8811,http://sws.geonames.org/,289#5646
0,,spoleto,42.7333,12.7333,http://rdf.freebase.com/,,Recife,-8.053889999999999,-34.8811,http://sws.geonames.org/,5219#5646
0,,Lhasa (Tibet),29.65,91.1,http://data.nytimes.com/,,granada,37.1742,-3.5975,http://rdf.freebase.com/,368#7366
1,,Granada,37.1781,-3.60083,http://dbpedia.org/,,granada,37.1742,-3.5975,http://rdf.freebase.com/,3112#7366
1,,Granada,37.1882,-3.60667,http://sws.geonames.org/,,granada,37.1742,-3.5975,http://rdf.freebase.com/,3884#7366
1,,leavenworth washington,47.5964,-120.66,http://rdf.freebase.com/,,Leavenworth,47.5962,-120.661,http://sws.geonames.org/,5637#7373
1,,da nang,16.0667,108.233,http://rdf.freebase.com/,,Danang (Vietnam),16.0678,108.221,http://data.nytimes.com/,1227#1226
1,,Kinsale,51.7075,-8.530560000000001,http://sws.geonames.org/,,Kinsale,51.7075,-8.530560000000001,http://dbpedia.org/,1696#4821
1,,Kinsale (Ireland),51.7075,-8.530560000000001,http://data.nytimes.com/,,Kinsale,51.7075,-8.530560000000001,http://dbpedia.org/,1695#4821
1,,kinsale,51.7075,-8.530560000000001,http://rdf.freebase.com/,,Kinsale,51.7075,-8.530560000000001,http://dbpedia.org/,2132#4821
1,,Kinsale,51.7075,-8.530560000000001,http://sws.geonames.org/,,Kinsale (Ireland),51.7075,-8.530560000000001,http://data.nytimes.com/,1696#1695
1,,Colmar (France),48.0833,7.36667,http://data.nytimes.com/,,colmar,48.0667,7.36667,http://rdf.freebase.com/,703#4861
0,,new london,41.3556,-72.1,http://rdf.freebase.com/,,colmar,48.0667,7.36667,http://rdf.freebase.com/,5798#4861
0,,Colmar (France),48.0833,7.36667,http://data.nytimes.com/,,Bergama,39.1207,27.1805,http://sws.geonames.org/,703#6975
1,,Bergama,39.1167,27.1833,http://dbpedia.org/,,Bergama,39.1207,27.1805,http://sws.geonames.org/,5049#6975
1,,New Paltz (NY),41.7476,-74.0868,http://data.nytimes.com/,73.152,new paltz new york,41.749,-74.0873,http://rdf.freebase.com/,3978#3979
1,,New Paltz (NY),41.7476,-74.0868,http://data.nytimes.com/,,New Paltz,41.7476,-74.0868,http://sws.geonames.org/,3978#4959
1,,Portofino,44.3039,9.20778,http://dbpedia.org/,4.0,portofino,44.3,9.2,http://rdf.freebase.com/,5362#6870
1,,Portofino,44.3035,9.20942,http://sws.geonames.org/,4.0,portofino,44.3,9.2,http://rdf.freebase.com/,5170#6870
1,,Portofino,44.3039,9.20778,http://dbpedia.org/,,Portofino,44.3035,9.20942,http://sws.geonames.org/,5362#5170
0,,"Long Branch, New Jersey",,,http://dbpedia.org/,,Portofino,44.3035,9.20942,http://sws.geonames.org/,4734#5170
1,,cahors,44.4483,1.44139,http://rdf.freebase.com/,,Cahors,44.4491,1.43663,http://sws.geonames.org/,618#2925
1,,Cahors (France),44.4491,1.43663,http://data.nytimes.com/,,Cahors,44.4491,1.43663,http://sws.geonames.org/,617#2925
1,,Cahors,44.4483,1.44139,http://dbpedia.org/,,Cahors,44.4491,1.43663,http://sws.geonames.org/,1644#2925
0,,espanola,35.9911,-106.08,http://rdf.freebase.com/,,Cahors,44.4491,1.43663,http://sws.geonames.org/,2174#2925
0,,Granada,11.9333,-85.95,http://sws.geonames.org/,,Cahors,44.4491,1.43663,http://sws.geonames.org/,2510#2925
1,,"Cordoba, Spain",,,http://dbpedia.org/,,cordoba,37.8833,-4.78333,http://rdf.freebase.com/,5#2911
1,,Cordoba (Spain),37.8833,-4.76667,http://data.nytimes.com/,,cordoba,37.8833,-4.78333,http://rdf.freebase.com/,4#2911
1,,Cordova,37.8833,-4.76667,http://sws.geonames.org/,,cordoba,37.8833,-4.78333,http://rdf.freebase.com/,6557#2911
1,,venice,45.4333,12.3167,http://rdf.freebase.com/,,Venice,45.4386,12.3267,http://sws.geonames.org/,6655#3899
0,19.0,broome,-17.962,122.236,http://rdf.freebase.com/,,Venice,45.4386,12.3267,http://sws.geonames.org/,2892#3899
0,,Kyoto,35.0211,135.754,http://sws.geonames.org/,,adelaide,-34.9333,138.583,http://rdf.freebase.com/,5516#4933
1,,Kyoto,35.0211,135.754,http://sws.geonames.org/,,Kyoto,35.0116,135.768,http://dbpedia.org/,5516#1963
1,,kyoto,35.0,135.75,http://rdf.freebase.com/,,Kyoto,35.0116,135.768,http://dbpedia.org/,5409#1963
0,,brisbane,-27.4667,153.033,http://rdf.freebase.com/,,Mogadishu (Somalia),2.03914,45.3419,http://data.nytimes.com/,826#637
1,,mogadishu,2.04109,45.3426,http://rdf.freebase.com/,,Mogadishu (Somalia),2.03914,45.3419,http://data.nytimes.com/,638#637
1,,Isle of Palms (SC),32.7868,-79.7948,http://data.nytimes.com/,,"Isle of Palms, South Carolina",,,http://dbpedia.org/,4963#7384
0,,Zanzibar (Tanzania),-6.16394,39.1979,http://data.nytimes.com/,,"Isle of Palms, South Carolina",,,http://dbpedia.org/,144#7384
0,,Isle of Palms (SC),32.7868,-79.7948,http://data.nytimes.com/,,Brasilia (Brazil),-15.7797,-47.9297,http://data.nytimes.com/,4963#5485
0,,"Cuenca, Ecuador",,,http://dbpedia.org/,,Brasilia (Brazil),-15.7797,-47.9297,http://data.nytimes.com/,6741#5485
1,1172.0,brasilia,-15.781,-47.9196,http://rdf.freebase.com/,,Brasilia (Brazil),-15.7797,-47.9297,http://data.nytimes.com/,6886#5485
1,,new london,41.3556,-72.1,http://rdf.freebase.com/,,New London (Conn),41.3557,-72.0995,http://data.nytimes.com/,5798#4290
1,,New London,41.3557,-72.0995,http://sws.geonames.org/,,New London (Conn),41.3557,-72.0995,http://data.nytimes.com/,5760#4290
0,19.0,broome,-17.962,122.236,http://rdf.freebase.com/,,Lancaster,40.0379,-76.3055,http://sws.geonames.org/,2892#6709
1,19.0,broome,-17.962,122.236,http://rdf.freebase.com/,,"Broome, Western Australia",,,http://dbpedia.org/,2892#7212
0,,Liberia,10.6333,-85.4333,http://sws.geonames.org/,,"Broome, Western Australia",,,http://dbpedia.org/,1455#7212
0,19.0,broome,-17.962,122.236,http://rdf.freebase.com/,,Manchester,42.9956,-71.4548,http://sws.geonames.org/,2892#1198
1,,"Manchester, New Hampshire",,,http://dbpedia.org/,,Manchester,42.9956,-71.4548,http://sws.geonames.org/,5876#1198
0,,Merka (Somalia),1.71667,44.8833,http://data.nytimes.com/,,Manchester,42.9956,-71.4548,http://sws.geonames.org/,1876#1198
0,,Lancaster,40.0379,-76.3055,http://sws.geonames.org/,,ocracoke,35.1144,-75.9814,http://rdf.freebase.com/,6709#3180
1,,Bruges,51.2098,3.225,http://sws.geonames.org/,,Bruges (Belgium),51.2098,3.225,http://data.nytimes.com/,3385#3384
1,,newark,40.7356,-74.1728,http://rdf.freebase.com/,,Newark (NJ),40.7357,-74.1724,http://data.nytimes.com/,6805#3528
1,,Newark,40.7357,-74.1724,http://sws.geonames.org/,,Newark (NJ),40.7357,-74.1724,http://data.nytimes.com/,3529#3528
0,,newark,40.7356,-74.1728,http://rdf.freebase.com/,,beaune,47.025,4.83972,http://rdf.freebase.com/,6805#6571
0,,newark,40.7356,-74.1728,http://rdf.freebase.com/,,avignon,43.9467,4.81056,http://rdf.freebase.com/,6805#2898
1,,Avignon,43.95,4.8166699999999985,http://sws.geonames.org/,,avignon,43.9467,4.81056,http://rdf.freebase.com/,6856#2898
1,,Brussels (Belgium),50.8466,4.35277,http://data.nytimes.com/,,Brussels,50.8466,4.35277,http://sws.geonames.org/,260#3878
0,,Lucca (Italy),43.8436,10.5058,http://data.nytimes.com/,,Brussels,50.8466,4.35277,http://sws.geonames.org/,1203#3878
0,,ciudad juarez,31.7333,-106.475,http://rdf.freebase.com/,,Giverny,49.0667,1.53333,http://sws.geonames.org/,3760#1817
1,,ciudad juarez,31.7333,-106.475,http://rdf.freebase.com/,,Ciudad Juarez,,,http://dbpedia.org/,3760#6061
0,,Richmond,37.5538,-77.4603,http://sws.geonames.org/,,Ciudad Juarez,,,http://dbpedia.org/,6007#6061
0,,Seville,37.3772,-5.98694,http://dbpedia.org/,,Ciudad Juarez,,,http://dbpedia.org/,6156#6061
0,,jerusalem,31.7833,35.2167,http://rdf.freebase.com/,,Kirkuk,35.4681,44.3922,http://sws.geonames.org/,4649#3301
1,,kirkuk,35.4664,44.3922,http://rdf.freebase.com/,,Kirkuk,35.4681,44.3922,http://sws.geonames.org/,2674#3301
0,,Giverny,49.0667,1.53333,http://sws.geonames.org/,,Kirkuk,35.4681,44.3922,http://sws.geonames.org/,1817#3301
1,,Kirkuk,35.4667,44.3167,http://dbpedia.org/,,Kirkuk,35.4681,44.3922,http://sws.geonames.org/,6965#3301
1,,petropolis,-22.505,-43.1789,http://rdf.freebase.com/,,Petrópolis,-22.505,-43.1786,http://sws.geonames.org/,3024#7230
0,,"New Paltz (village), New York",,,http://dbpedia.org/,,Petrópolis,-22.505,-43.1786,http://sws.geonames.org/,7003#7230
0,,chamonix,45.9189,6.8653,http://rdf.freebase.com/,,garrison new york,41.3839,-73.9456,http://rdf.freebase.com/,253#5992
1,,Garrison (NY),41.38399999999999,-73.9457,http://data.nytimes.com/,,garrison new york,41.3839,-73.9456,http://rdf.freebase.com/,3416#5992
0,,chamonix,45.9189,6.8653,http://rdf.freebase.com/,,Mazatlán,23.2167,-106.417,http://sws.geonames.org/,253#6717
1,,mazatlan,23.2167,-106.417,http://rdf.freebase.com/,,Mazatlán,23.2167,-106.417,http://sws.geonames.org/,5074#6717
1,,Mazatlan,,,http://dbpedia.org/,,Mazatlán,23.2167,-106.417,http://sws.geonames.org/,2451#6717
1,,Belgrade,44.8206,20.4622,http://dbpedia.org/,,Belgrade,44.804,20.4651,http://sws.geonames.org/,6419#3499
1,,Belgrade (Serbia),44.8186,20.4681,http://data.nytimes.com/,,Belgrade,44.804,20.4651,http://sws.geonames.org/,1432#3499
0,,seward,60.1244,-149.433,http://rdf.freebase.com/,,Belgrade,44.804,20.4651,http://sws.geonames.org/,2424#3499
0,,Belgrade,44.8206,20.4622,http://dbpedia.org/,,isle of palms,32.7867,-79.795,http://rdf.freebase.com/,6419#7501
0,,Brighton,50.8284,-0.139475,http://sws.geonames.org/,,isle of palms,32.7867,-79.795,http://rdf.freebase.com/,3464#7501
0,,Placencia (Belize),16.5167,-88.3667,http://data.nytimes.com/,,isle of palms,32.7867,-79.795,http://rdf.freebase.com/,3643#7501
1,,Da Nang,16.0678,108.221,http://sws.geonames.org/,,Da Nang,16.0667,108.233,http://dbpedia.org/,5296#3484
1,,Da Nang,16.0678,108.221,http://sws.geonames.org/,,da nang,16.0667,108.233,http://rdf.freebase.com/,5296#1227
0,,Da Nang,16.0678,108.221,http://sws.geonames.org/,,oslo,59.9494,10.7564,http://rdf.freebase.com/,5296#4457
1,,Oslo,59.9494,10.7564,http://dbpedia.org/,,oslo,59.9494,10.7564,http://rdf.freebase.com/,2776#4457
1,,Damascus,33.5102,36.2913,http://sws.geonames.org/,,damascus,33.5,36.3,http://rdf.freebase.com/,143#6058
0,,Damascus,33.5102,36.2913,http://sws.geonames.org/,,Perugia (Italy),43.0967,12.3829,http://data.nytimes.com/,143#2782
1,,Perugia,43.0967,12.3829,http://sws.geonames.org/,,Perugia (Italy),43.0967,12.3829,http://data.nytimes.com/,5230#2782
0,,San Francisco,37.7749,-122.419,http://sws.geonames.org/,,Punta Gorda (Fla),26.9298,-82.0454,http://data.nytimes.com/,2746#931
1,,"Punta Gorda, Florida",,,http://dbpedia.org/,,Punta Gorda (Fla),26.9298,-82.0454,http://data.nytimes.com/,932#931
1,,punta gorda,26.9294,-82.0456,http://rdf.freebase.com/,,Punta Gorda (Fla),26.9298,-82.0454,http://data.nytimes.com/,6286#931
0,,Rovinj,45.08,13.64,http://sws.geonames.org/,,Bayeux (France),49.2667,-0.7,http://data.nytimes.com/,1185#4486
0,,bilbao,43.25,-2.9667,http://rdf.freebase.com/,,macau,22.1667,113.55,http://rdf.freebase.com/,2316#5042
0,,Yangon,16.8,96.15,http://dbpedia.org/,,macau,22.1667,113.55,http://rdf.freebase.com/,5566#5042
0,,Laguna Beach (Calif),33.5422,-117.783,http://data.nytimes.com/,,Luanda,-8.838330000000003,13.2344,http://dbpedia.org/,1595#6550
0,,"Short Hills, New Jersey",,,http://dbpedia.org/,,Luanda,-8.838330000000003,13.2344,http://dbpedia.org/,3583#6550
1,,luanda,-8.83083,13.245,http://rdf.freebase.com/,,Luanda,-8.838330000000003,13.2344,http://dbpedia.org/,6728#6550
0,,les eyzies-de-tayac-sireuil,44.93600000000001,1.01805,http://rdf.freebase.com/,,Luanda,-8.838330000000003,13.2344,http://dbpedia.org/,7424#6550
0,,Laguna Beach (Calif),33.5422,-117.783,http://data.nytimes.com/,,Park City (Utah),40.6461,-111.498,http://data.nytimes.com/,1595#3335
1,,park city,40.6461,-111.497,http://rdf.freebase.com/,,Park City (Utah),40.6461,-111.498,http://data.nytimes.com/,5331#3335
0,,Rotterdam (Netherlands),51.9225,4.47917,http://data.nytimes.com/,,"Killington, Vermont",,,http://dbpedia.org/,2967#83
1,,Killington,43.6776,-72.7798,http://sws.geonames.org/,,"Killington, Vermont",,,http://dbpedia.org/,729#83
1,,killington,43.6776,-72.7798,http://rdf.freebase.com/,,"Killington, Vermont",,,http://dbpedia.org/,3255#83
0,,Rotterdam (Netherlands),51.9225,4.47917,http://data.nytimes.com/,,Limoges,45.85,1.25,http://sws.geonames.org/,2967#6020
0,,Mombasa (Kenya),-4.05,39.6667,http://data.nytimes.com/,,Limoges,45.85,1.25,http://sws.geonames.org/,100#6020
0,,"New Paltz (village), New York",,,http://dbpedia.org/,,Karlovy Vary,50.2327,12.8712,http://sws.geonames.org/,7003#6440
0,,Naples (Fla),26.142,-81.7948,http://data.nytimes.com/,,Karlovy Vary,50.2327,12.8712,http://sws.geonames.org/,4862#6440
1,,Dalian,38.9122,121.602,http://sws.geonames.org/,,dalian,39.0333,121.767,http://rdf.freebase.com/,7262#7277
1,,Granada,37.1781,-3.60083,http://dbpedia.org/,,Granada (Spain),37.1882,-3.60667,http://data.nytimes.com/,3112#3111
0,,Rovinj,45.0833,13.6333,http://dbpedia.org/,,Granada (Spain),37.1882,-3.60667,http://data.nytimes.com/,5712#3111
0,,Limoges,45.85,1.25,http://sws.geonames.org/,,port jefferson,40.9464,-73.0697,http://rdf.freebase.com/,6020#5076
1,,"Port Jefferson, New York",,,http://dbpedia.org/,,port jefferson,40.9464,-73.0697,http://rdf.freebase.com/,4882#5076
1,,Macon (Ga),32.8407,-83.6324,http://data.nytimes.com/,,macon,32.8406,-83.6325,http://rdf.freebase.com/,2760#3875
0,,Blackpool,53.8142,-3.05028,http://dbpedia.org/,,macon,32.8406,-83.6325,http://rdf.freebase.com/,2361#3875
1,,Macon,32.8407,-83.6324,http://sws.geonames.org/,,macon,32.8406,-83.6325,http://rdf.freebase.com/,5631#3875
1,,Macon (Ga),32.8407,-83.6324,http://data.nytimes.com/,,Macon,32.8407,-83.6324,http://sws.geonames.org/,2760#5631
0,,Lockerbie (Scotland),55.1167,-3.35,http://data.nytimes.com/,,Vina del Mar,,,http://dbpedia.org/,937#5733
0,,Amara (Iraq),31.8453,47.1753,http://data.nytimes.com/,,Vina del Mar,,,http://dbpedia.org/,2780#5733
1,,Vina del Mar (Chile),-33.0246,-71.5518,http://data.nytimes.com/,,Vina del Mar,,,http://dbpedia.org/,1665#5733
0,,Naples,26.142,-81.7948,http://sws.geonames.org/,,Niagara Falls (Ontario),43.1001,-79.0663,http://data.nytimes.com/,7433#929
1,,niagara falls ontario,43.1167,-79.0667,http://rdf.freebase.com/,,Niagara Falls (Ontario),43.1001,-79.0663,http://data.nytimes.com/,1900#929
1,,"Niagara Falls, Ontario",,,http://dbpedia.org/,,Niagara Falls (Ontario),43.1001,-79.0663,http://data.nytimes.com/,4613#929
1,,Hood River,45.7054,-121.521,http://sws.geonames.org/,,hood river oregon,45.7056,-121.52,http://rdf.freebase.com/,3221#1681
0,,Hood River,45.7054,-121.521,http://sws.geonames.org/,,Mobile,30.6944,-88.0431,http://sws.geonames.org/,3221#7087
1,,Mobile (Ala),30.6944,-88.0431,http://data.nytimes.com/,,Mobile,30.6944,-88.0431,http://sws.geonames.org/,4335#7087
1,,"Mobile, Alabama",,,http://dbpedia.org/,,Mobile,30.6944,-88.0431,http://sws.geonames.org/,6299#7087
1,,Hood River,45.7054,-121.521,http://sws.geonames.org/,,Hood River (Ore),45.7054,-121.521,http://data.nytimes.com/,3221#1257
1,,"Hood River, Oregon",,,http://dbpedia.org/,,Hood River (Ore),45.7054,-121.521,http://data.nytimes.com/,1258#1257
1,,Hood River,45.7054,-121.521,http://sws.geonames.org/,,"Hood River, Oregon",,,http://dbpedia.org/,3221#1258
1,,hood river oregon,45.7056,-121.52,http://rdf.freebase.com/,,"Hood River, Oregon",,,http://dbpedia.org/,1681#1258
0,,Luang Prabang (Laos),19.8856,102.135,http://data.nytimes.com/,,Sheepshead Bay,40.5912,-73.9446,http://sws.geonames.org/,3950#1091
1,,Sheepshead Bay (NYC),40.5912,-73.9446,http://data.nytimes.com/,,Sheepshead Bay,40.5912,-73.9446,http://sws.geonames.org/,1090#1091
0,,Sihanoukville,10.6333,103.5,http://dbpedia.org/,,Sheepshead Bay,40.5912,-73.9446,http://sws.geonames.org/,6782#1091
1,,Luang Prabang (Laos),19.8856,102.135,http://data.nytimes.com/,,luang prabang,19.8833,102.133,http://rdf.freebase.com/,3950#3951
0,,Danang (Vietnam),16.0678,108.221,http://data.nytimes.com/,,luang prabang,19.8833,102.133,http://rdf.freebase.com/,1226#3951
1,,manchester united kingdom,53.48,-2.24,http://rdf.freebase.com/,,Manchester,53.4667,-2.23333,http://dbpedia.org/,6355#2669
1,,Manchester (England),53.4809,-2.23743,http://data.nytimes.com/,,Manchester,53.4667,-2.23333,http://dbpedia.org/,2668#2669
0,,Ljubljana,46.0511,14.5051,http://sws.geonames.org/,,Manchester,53.4667,-2.23333,http://dbpedia.org/,7523#2669
1,,Rossville (NYC),40.5557,-74.2135,http://data.nytimes.com/,,Rossville,40.5557,-74.2135,http://sws.geonames.org/,435#436
0,,san diego,32.7153,-117.156,http://rdf.freebase.com/,,Rossville,40.5557,-74.2135,http://sws.geonames.org/,5829#436
0,,Dresden,51.0333,13.7333,http://dbpedia.org/,,toulouse,43.6053,1.4428,http://rdf.freebase.com/,3775#3751
1,,Marseille (France),43.3,5.4,http://data.nytimes.com/,,Marseille,43.3,5.4,http://sws.geonames.org/,3150#5747
0,,Alkmaar,52.6333,4.75,http://dbpedia.org/,,Bhopal,23.25,77.42,http://dbpedia.org/,2227#4225
0,,Alkmaar,52.6333,4.75,http://dbpedia.org/,,Ocracoke (NC),35.1146,-75.98100000000002,http://data.nytimes.com/,2227#3179
0,,Aix-en-Provence,43.5283,5.4497300000000015,http://sws.geonames.org/,,Ocracoke (NC),35.1146,-75.98100000000002,http://data.nytimes.com/,1869#3179
1,,Vienna,48.2085,16.3721,http://sws.geonames.org/,,vienna,48.2088,16.3726,http://rdf.freebase.com/,5015#111
1,,Vienna (Austria),48.2085,16.3721,http://data.nytimes.com/,,vienna,48.2088,16.3726,http://rdf.freebase.com/,110#111
