ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,originalRightId
canon mp41dhii 14-digit gloview lcd two-color printing desktop calculator black red,printing,canon,mp41dhii,58.08,canon mp41dhii printing calculator,printing,canon,mp41dhii,70.88,"('title', 'modelno', 'price')",1@12609
canon mp41dhii 14-digit gloview lcd two-color printing desktop calculator black red,printing,canon,mp41dhii,58.08,canon pidhv printing calculator 9493a001ac,stationery & office machinery,canon,mp41dhii,17.54,"('category', 'brand', 'modelno')",1@12609
canon mp41dhii 14-digit gloview lcd two-color printing desktop calculator black red,printing,canon,mp41dhii,58.08,canon pidhv printing calculator 9493a001ac,stationery & office machinery,canon,mp41dhii,70.88,"('category', 'modelno', 'price')",1@12609
canon mp41dhii 14-digit gloview lcd two-color printing desktop calculator black red,printing,canon,mp41dhii,58.08,canon pidhv printing calculator 9493a001ac,printing,canon,mp41dhii,70.88,"('brand', 'modelno', 'price')",1@12609
canon mp41dhii 14-digit gloview lcd two-color printing desktop calculator black red,printing,canon,mp41dhii,58.08,canon mp41dhii printing calculator,stationery & office machinery,canon,mp41dhii,17.54,"('title', 'category', 'brand', 'modelno')",1@12609
canon mp41dhii 14-digit gloview lcd two-color printing desktop calculator black red,printing,canon,mp41dhii,58.08,canon mp41dhii printing calculator,stationery & office machinery,canon,mp41dhii,70.88,"('title', 'category', 'modelno', 'price')",1@12609
canon mp41dhii 14-digit gloview lcd two-color printing desktop calculator black red,printing,canon,mp41dhii,58.08,canon mp41dhii printing calculator,printing,canon,mp41dhii,70.88,"('title', 'brand', 'modelno', 'price')",1@12609
canon mp41dhii 14-digit gloview lcd two-color printing desktop calculator black red,printing,canon,mp41dhii,58.08,canon pidhv printing calculator 9493a001ac,stationery & office machinery,canon,mp41dhii,70.88,"('category', 'brand', 'modelno', 'price')",1@12609
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic dvp5 pico pocket projector with camcorder,video projectors,viewsonic,3dv5,315.63,"('modelno',)",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic pocket camcorder projector,video projectors,viewsonic,3dv5,315.63,"('title', 'modelno')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic dvp5 pico pocket projector with camcorder,camcorders,viewsonic,3dv5,315.63,"('category', 'modelno')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic dvp5 pico pocket projector with camcorder,video projectors,viewsonic,3dv5,315.63,"('brand', 'modelno')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic dvp5 pico pocket projector with camcorder,video projectors,viewsonic,3dv5,129.98,"('modelno', 'price')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic pocket camcorder projector,camcorders,viewsonic,3dv5,315.63,"('title', 'category', 'modelno')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic pocket camcorder projector,video projectors,viewsonic,3dv5,315.63,"('title', 'brand', 'modelno')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic pocket camcorder projector,video projectors,viewsonic,3dv5,129.98,"('title', 'modelno', 'price')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic dvp5 pico pocket projector with camcorder,camcorders,viewsonic,3dv5,315.63,"('category', 'brand', 'modelno')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic dvp5 pico pocket projector with camcorder,camcorders,viewsonic,3dv5,129.98,"('category', 'modelno', 'price')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic dvp5 pico pocket projector with camcorder,video projectors,viewsonic,3dv5,129.98,"('brand', 'modelno', 'price')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic pocket camcorder projector,camcorders,viewsonic,3dv5,315.63,"('title', 'category', 'brand', 'modelno')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic pocket camcorder projector,camcorders,viewsonic,3dv5,129.98,"('title', 'category', 'modelno', 'price')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic pocket camcorder projector,video projectors,viewsonic,3dv5,129.98,"('title', 'brand', 'modelno', 'price')",1@1305
viewsonic 3dv5 pocket 3d hd camcorder with 5m ff lens,camcorders,viewsonic,3dv5,99.0,viewsonic dvp5 pico pocket projector with camcorder,camcorders,viewsonic,3dv5,129.98,"('category', 'brand', 'modelno', 'price')",1@1305
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek ati radeon hd 5550 1 gb ddr pci express graphics card 900331,computers accessories,visiontek,900368,54.99,"('modelno',)",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek radeon hd6770 1gb gddr5 graphics card,computers accessories,visiontek,900368,54.99,"('title', 'modelno')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek ati radeon hd 5550 1 gb ddr pci express graphics card 900331,electronics - general,visiontek,900368,54.99,"('category', 'modelno')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek ati radeon hd 5550 1 gb ddr pci express graphics card 900331,computers accessories,visiontek,900368,54.99,"('brand', 'modelno')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek ati radeon hd 5550 1 gb ddr pci express graphics card 900331,computers accessories,visiontek,900368,145.0,"('modelno', 'price')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek radeon hd6770 1gb gddr5 graphics card,electronics - general,visiontek,900368,54.99,"('title', 'category', 'modelno')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek radeon hd6770 1gb gddr5 graphics card,computers accessories,visiontek,900368,54.99,"('title', 'brand', 'modelno')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek radeon hd6770 1gb gddr5 graphics card,computers accessories,visiontek,900368,145.0,"('title', 'modelno', 'price')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek ati radeon hd 5550 1 gb ddr pci express graphics card 900331,electronics - general,visiontek,900368,54.99,"('category', 'brand', 'modelno')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek ati radeon hd 5550 1 gb ddr pci express graphics card 900331,electronics - general,visiontek,900368,145.0,"('category', 'modelno', 'price')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek ati radeon hd 5550 1 gb ddr pci express graphics card 900331,computers accessories,visiontek,900368,145.0,"('brand', 'modelno', 'price')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek radeon hd6770 1gb gddr5 graphics card,electronics - general,visiontek,900368,54.99,"('title', 'category', 'brand', 'modelno')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek radeon hd6770 1gb gddr5 graphics card,electronics - general,visiontek,900368,145.0,"('title', 'category', 'modelno', 'price')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek radeon hd6770 1gb gddr5 graphics card,computers accessories,visiontek,900368,145.0,"('title', 'brand', 'modelno', 'price')",1@15249
visiontek radeon hd6770 1 gb gddr5 hdmi dvi vga graphics card 900368,graphics cards,visiontek,900368,130.99,visiontek ati radeon hd 5550 1 gb ddr pci express graphics card 900331,electronics - general,visiontek,900368,145.0,"('category', 'brand', 'modelno', 'price')",1@15249
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic emw5001 full-motion wall mount kit for 37-inch to 50-inch tv with 6-feet and 15-feet hdmi cable cleaning solution and cleaning cloth,tv mounts,ematic,emw3202,79.99,"('modelno',)",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic articulating wall mount kit for 15 tv includes 6ft hdmi cable cleaning solution cleaning cloth emw3202,tv mounts,ematic,emw3202,79.99,"('title', 'modelno')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic emw5001 full-motion wall mount kit for 37-inch to 50-inch tv with 6-feet and 15-feet hdmi cable cleaning solution and cleaning cloth,tv accessories,ematic,emw3202,79.99,"('category', 'modelno')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic emw5001 full-motion wall mount kit for 37-inch to 50-inch tv with 6-feet and 15-feet hdmi cable cleaning solution and cleaning cloth,tv mounts,ematic,emw3202,79.99,"('brand', 'modelno')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic emw5001 full-motion wall mount kit for 37-inch to 50-inch tv with 6-feet and 15-feet hdmi cable cleaning solution and cleaning cloth,tv mounts,ematic,emw3202,29.99,"('modelno', 'price')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic articulating wall mount kit for 15 tv includes 6ft hdmi cable cleaning solution cleaning cloth emw3202,tv accessories,ematic,emw3202,79.99,"('title', 'category', 'modelno')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic articulating wall mount kit for 15 tv includes 6ft hdmi cable cleaning solution cleaning cloth emw3202,tv mounts,ematic,emw3202,79.99,"('title', 'brand', 'modelno')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic articulating wall mount kit for 15 tv includes 6ft hdmi cable cleaning solution cleaning cloth emw3202,tv mounts,ematic,emw3202,29.99,"('title', 'modelno', 'price')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic emw5001 full-motion wall mount kit for 37-inch to 50-inch tv with 6-feet and 15-feet hdmi cable cleaning solution and cleaning cloth,tv accessories,ematic,emw3202,79.99,"('category', 'brand', 'modelno')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic emw5001 full-motion wall mount kit for 37-inch to 50-inch tv with 6-feet and 15-feet hdmi cable cleaning solution and cleaning cloth,tv accessories,ematic,emw3202,29.99,"('category', 'modelno', 'price')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic emw5001 full-motion wall mount kit for 37-inch to 50-inch tv with 6-feet and 15-feet hdmi cable cleaning solution and cleaning cloth,tv mounts,ematic,emw3202,29.99,"('brand', 'modelno', 'price')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic articulating wall mount kit for 15 tv includes 6ft hdmi cable cleaning solution cleaning cloth emw3202,tv accessories,ematic,emw3202,79.99,"('title', 'category', 'brand', 'modelno')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic articulating wall mount kit for 15 tv includes 6ft hdmi cable cleaning solution cleaning cloth emw3202,tv accessories,ematic,emw3202,29.99,"('title', 'category', 'modelno', 'price')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic articulating wall mount kit for 15 tv includes 6ft hdmi cable cleaning solution cleaning cloth emw3202,tv mounts,ematic,emw3202,29.99,"('title', 'brand', 'modelno', 'price')",1@13173
ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth,tv mounts,ematic,emw3202,29.99,ematic emw5001 full-motion wall mount kit for 37-inch to 50-inch tv with 6-feet and 15-feet hdmi cable cleaning solution and cleaning cloth,tv accessories,ematic,emw3202,29.99,"('category', 'brand', 'modelno', 'price')",1@13173
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech.com 2 port pci superspeed usb 3.0 card adapter pciusb3s2,hubs,startech,usb3s2sata,51.0,"('modelno',)",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech superspeed usb 3.0 sata adapter cable for 2.5 in or 3.5 in hard drives usb3s2sata,hubs,startech,usb3s2sata,51.0,"('title', 'modelno')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech.com 2 port pci superspeed usb 3.0 card adapter pciusb3s2,networking,startech,usb3s2sata,51.0,"('category', 'modelno')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech.com 2 port pci superspeed usb 3.0 card adapter pciusb3s2,hubs,startech,usb3s2sata,51.0,"('brand', 'modelno')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech.com 2 port pci superspeed usb 3.0 card adapter pciusb3s2,hubs,startech,usb3s2sata,49.0,"('modelno', 'price')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech superspeed usb 3.0 sata adapter cable for 2.5 in or 3.5 in hard drives usb3s2sata,networking,startech,usb3s2sata,51.0,"('title', 'category', 'modelno')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech superspeed usb 3.0 sata adapter cable for 2.5 in or 3.5 in hard drives usb3s2sata,hubs,startech,usb3s2sata,51.0,"('title', 'brand', 'modelno')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech superspeed usb 3.0 sata adapter cable for 2.5 in or 3.5 in hard drives usb3s2sata,hubs,startech,usb3s2sata,49.0,"('title', 'modelno', 'price')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech.com 2 port pci superspeed usb 3.0 card adapter pciusb3s2,networking,startech,usb3s2sata,51.0,"('category', 'brand', 'modelno')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech.com 2 port pci superspeed usb 3.0 card adapter pciusb3s2,networking,startech,usb3s2sata,49.0,"('category', 'modelno', 'price')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech.com 2 port pci superspeed usb 3.0 card adapter pciusb3s2,hubs,startech,usb3s2sata,49.0,"('brand', 'modelno', 'price')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech superspeed usb 3.0 sata adapter cable for 2.5 in or 3.5 in hard drives usb3s2sata,networking,startech,usb3s2sata,51.0,"('title', 'category', 'brand', 'modelno')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech superspeed usb 3.0 sata adapter cable for 2.5 in or 3.5 in hard drives usb3s2sata,networking,startech,usb3s2sata,49.0,"('title', 'category', 'modelno', 'price')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech superspeed usb 3.0 sata adapter cable for 2.5 in or 3.5 in hard drives usb3s2sata,hubs,startech,usb3s2sata,49.0,"('title', 'brand', 'modelno', 'price')",1@5410
startech.com usb3s2sata superspeed usb 3.0 sata adapter cable for 2.5-inch or 3.5-inch hard drives,hubs,startech,usb3s2sata,30.17,startech.com 2 port pci superspeed usb 3.0 card adapter pciusb3s2,networking,startech,usb3s2sata,49.0,"('category', 'brand', 'modelno', 'price')",1@5410
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,laptop netbook computer accessories,diaper dude,digi-ipadpetblk100,25.0,"('title',)",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,electronics - general,diaper dude,digi-ipadpetblk100,25.0,"('title', 'category')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,laptop netbook computer accessories,diaper dude,digi-ipadpetblk100,25.0,"('title', 'brand')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,laptop netbook computer accessories,diaper dude,207491,25.0,"('title', 'modelno')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,laptop netbook computer accessories,diaper dude,digi-ipadpetblk100,25.0,"('title', 'price')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,electronics - general,diaper dude,digi-ipadpetblk100,25.0,"('title', 'category', 'brand')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,electronics - general,diaper dude,207491,25.0,"('title', 'category', 'modelno')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,electronics - general,diaper dude,digi-ipadpetblk100,25.0,"('title', 'category', 'price')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,laptop netbook computer accessories,diaper dude,207491,25.0,"('title', 'brand', 'modelno')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,laptop netbook computer accessories,diaper dude,digi-ipadpetblk100,25.0,"('title', 'brand', 'price')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,laptop netbook computer accessories,diaper dude,207491,25.0,"('title', 'modelno', 'price')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,electronics - general,diaper dude,207491,25.0,"('title', 'category', 'brand', 'modelno')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,electronics - general,diaper dude,digi-ipadpetblk100,25.0,"('title', 'category', 'brand', 'price')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,electronics - general,diaper dude,207491,25.0,"('title', 'category', 'modelno', 'price')",1@18940
diaper dude eco green ipad case digi-ipadpet10,laptop netbook computer accessories,diaper dude,digi-ipadpet10,25.0,diaper dude eco green ipad case,laptop netbook computer accessories,diaper dude,207491,25.0,"('title', 'brand', 'modelno', 'price')",1@18940
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive app-enhanced boom box with ipod iphone dock,electronics - general,ilive,isp191b,63.88,"('modelno',)",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive isp191b app-enhanced speaker with rotating dock for iphone ipod,electronics - general,ilive,isp191b,63.88,"('title', 'modelno')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive app-enhanced boom box with ipod iphone dock,speaker systems,ilive,isp191b,63.88,"('category', 'modelno')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive app-enhanced boom box with ipod iphone dock,electronics - general,ilive,isp191b,63.88,"('brand', 'modelno')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive app-enhanced boom box with ipod iphone dock,electronics - general,ilive,isp191b,31.99,"('modelno', 'price')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive isp191b app-enhanced speaker with rotating dock for iphone ipod,speaker systems,ilive,isp191b,63.88,"('title', 'category', 'modelno')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive isp191b app-enhanced speaker with rotating dock for iphone ipod,electronics - general,ilive,isp191b,63.88,"('title', 'brand', 'modelno')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive isp191b app-enhanced speaker with rotating dock for iphone ipod,electronics - general,ilive,isp191b,31.99,"('title', 'modelno', 'price')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive app-enhanced boom box with ipod iphone dock,speaker systems,ilive,isp191b,63.88,"('category', 'brand', 'modelno')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive app-enhanced boom box with ipod iphone dock,speaker systems,ilive,isp191b,31.99,"('category', 'modelno', 'price')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive app-enhanced boom box with ipod iphone dock,electronics - general,ilive,isp191b,31.99,"('brand', 'modelno', 'price')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive isp191b app-enhanced speaker with rotating dock for iphone ipod,speaker systems,ilive,isp191b,63.88,"('title', 'category', 'brand', 'modelno')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive isp191b app-enhanced speaker with rotating dock for iphone ipod,speaker systems,ilive,isp191b,31.99,"('title', 'category', 'modelno', 'price')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive isp191b app-enhanced speaker with rotating dock for iphone ipod,electronics - general,ilive,isp191b,31.99,"('title', 'brand', 'modelno', 'price')",0@678
ilive iphone alarm clock speaker,electronics - general,ilive,isp191b,42.88,ilive app-enhanced boom box with ipod iphone dock,speaker systems,ilive,isp191b,31.99,"('category', 'brand', 'modelno', 'price')",0@678
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust 12879bp electronics office travel screen cleaning combo,monitor accessories,endust,12886bp,27.66,"('modelno',)",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust for electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,27.66,"('title', 'modelno')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust 12879bp electronics office travel screen cleaning combo,electronics - general,endust,12886bp,27.66,"('category', 'modelno')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust 12879bp electronics office travel screen cleaning combo,monitor accessories,endust,12886bp,27.66,"('brand', 'modelno')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust 12879bp electronics office travel screen cleaning combo,monitor accessories,endust,12886bp,64.99,"('modelno', 'price')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust for electronics ultimate office cleaning combo,electronics - general,endust,12886bp,27.66,"('title', 'category', 'modelno')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust for electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,27.66,"('title', 'brand', 'modelno')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust for electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,64.99,"('title', 'modelno', 'price')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust 12879bp electronics office travel screen cleaning combo,electronics - general,endust,12886bp,27.66,"('category', 'brand', 'modelno')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust 12879bp electronics office travel screen cleaning combo,electronics - general,endust,12886bp,64.99,"('category', 'modelno', 'price')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust 12879bp electronics office travel screen cleaning combo,monitor accessories,endust,12886bp,64.99,"('brand', 'modelno', 'price')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust for electronics ultimate office cleaning combo,electronics - general,endust,12886bp,27.66,"('title', 'category', 'brand', 'modelno')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust for electronics ultimate office cleaning combo,electronics - general,endust,12886bp,64.99,"('title', 'category', 'modelno', 'price')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust for electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,64.99,"('title', 'brand', 'modelno', 'price')",1@19054
endust 12886bp electronics ultimate office cleaning combo,monitor accessories,endust,12886bp,29.86,endust 12879bp electronics office travel screen cleaning combo,electronics - general,endust,12886bp,64.99,"('category', 'brand', 'modelno', 'price')",1@19054
