label,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,id
1,dynamic buffer allocation in video-on-demand systems,"kyu-young whang , yang-sae moon , il-yeol song , sang ho lee",sigmod conference,2001,dynamic buffer allocation in video-on-demand systems,"sang-ho lee , kyu-young whang , yang-sae moon , il-yeol song",international conference on management of data,2001,2808
1,"the hb-pi-tree : a multi-attribute index supporting concurrency , recovery and node consolidation","betty salzberg , david b. lomet , georgios evangelidis",vldb j.,1997,"the hb $ ^ \ \ pi $ - tree : a multi-attribute index supporting concurrency , recovery and node consolidation","georgios evangelidis , david lomet , betty salzberg",the vldb journal -- the international journal on very large data bases,1997,1463
1,"the hbp-tree : a modified hb-tree supporting concurrency , recovery and node consolidation","georgios evangelidis , betty salzberg , david b. lomet",vldb,1995,"the hbp-tree : a modified hb-tree supporting concurrency , recovery and node consolidation","georgios evangelidis , david b. lomet , betty salzberg",very large data bases,1995,780
1,koda - the architecture and interface of a data model independent kernel,"gopalan arun , ashok joshi",vldb,1998,koda - the architecture and interface of a data model independent kernel,"gopalan arun , ashok joshi",very large data bases,1998,7341
1,tsql2 language specification,"wolfgang käfer , curtis e. dyreson , arie segev , krishna g. kulkarni , michael d. soo , don s. batory , ramez elmasri , nikos a. lorentzos , nick kline , john f. roddick , gad ariav , james clifford , richard t. snodgrass , suryanarayana m. sripada , t. y. cliff leung , fabio grandi , ilsoo ahn , christian s. jensen",sigmod record,1994,tsql2 language specification,"richard thomas snodgrass , ilsoo ahn , gadi ariav , don batory , james clifford , curtis e. dyreson , ramez elmasri , fabio grandi , christian s. jensen , wolfgang k &#228; fer , nick kline , krishna kulkarni , t. y. cliff leung , nikos lorentzos , john f. roddick , arie segev , michael d. soo , suryanarayana m. sripada",acm sigmod record,1994,4847
1,what happens during a join ? dissecting cpu and memory optimization effects,"stefan manegold , martin l. kersten , peter a. boncz",vldb,2000,what happens during a join ? dissecting cpu and memory optimization effects,"stefan manegold , peter a. boncz , martin l. kersten",very large data bases,2000,2744
1,mining needle in a haystack : classifying rare classes via two-phase rule induction,"ramesh c. agarwal , mahesh v. joshi",sigmod conference,2001,mining needle in a haystack : classifying rare classes via two-phase rule induction,"mahesh v. joshi , ramesh c. agarwal , vipin kumar",international conference on management of data,2001,5211
1,c2p : clustering based on closest pairs,"yannis theodoridis , alexandros nanopoulos , yannis manolopoulos",vldb,2001,c2p : clustering based on closest pairs,"alexandros nanopoulos , yannis theodoridis , yannis manolopoulos",very large data bases,2001,1061
1,retina : a real-time traffic navigation system,"edward chan , tei-wei kuo , s. w. ng , dick hung , kam-yiu lam",sigmod conference,2001,retina : a real-time traffic navigation system,"kam-yiu lam , edward chan , tei-wei kuo , s. w. ng , dick hung",international conference on management of data,2001,1022
1,sensor : the atomic computing particle,vijay kumar,sigmod record,2003,sensor : the atomic computing particle,vijay kumar,acm sigmod record,2003,1090
1,benchmarking queries over trees : learning the hard truth the hard way,"sophie cluet , fanny wattez , véronique benzaken , guy ferran , christian fiegel",sigmod conference,2000,benchmarking queries over trees : learning the hard truth the hard way,"fanny wattez , sophie cluet , v &#233; ronique benzaken , guy ferran , christian fiegel",international conference on management of data,2000,5466
1,logical logging to extend recovery to new domains,"david b. lomet , mark r. tuttle",sigmod conference,1999,logical logging to extend recovery to new domains,"david lomet , mark tuttle",international conference on management of data,1999,6706
1,an extension of the relational data model to incorporate ordered domains,wilfred ng,acm trans . database syst .,2001,an extension of the relational data model to incorporate ordered domains,wilfred ng,acm transactions on database systems ( tods ),2001,7403
1,maximizing buffer and disk utilizations for news on-demand,"raymond t. ng , jinhai yang",vldb,1994,maximizing buffer and disk utilizations for news on-demand,"raymond t. ng , jinhai yang",very large data bases,1994,3514
1,cover your assets,michael a. olson,sigmod conference,1995,cover your assets,michael a. olson,international conference on management of data,1995,4743
1,leveraging the information asset,janet perna,sigmod conference,1995,leveraging the information asset,janet perna,international conference on management of data,1995,5945
1,predator : an or-dbms with enhanced data types,"praveen seshadri , mark paskin",sigmod conference,1997,predator : an or-dbms with enhanced data types,"praveen seshadri , mark paskin",international conference on management of data,1997,3193
1,efficient checking of temporal integrity constraints using bounded history encoding,jan chomicki,acm trans . database syst .,1995,efficient checking of temporal integrity constraints using bounded history encoding,jan chomicki,acm transactions on database systems ( tods ),1995,2000
1,toxgene : a template-based data generator for xml,"alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons",sigmod conference,2002,toxgene : a template-based data generator for xml,"denilson barbosa , alberto mendelzon , john keenleyside , kelly lyons",international conference on management of data,2002,5805
1,securing xml documents : the author-x project demonstration,"elisa bertino , elena ferrari , silvana castano",sigmod conference,2001,securing xml documents : the author-x project demonstration,"elisa bertino , silvana castano , elena ferrari",international conference on management of data,2001,291
1,multigranularity locking in multiple job classes transaction processing system,"sheung-lun hung , shan-hoi ng",sigmod record,1995,multigranularity locking in multiple job classes transaction processing system,"shan-hoi ng , sheung-lun hung",acm sigmod record,1995,723
1,exposing undergraduate students to database system internals,"anastassia ailamaki , joseph m. hellerstein",sigmod record,2003,exposing undergraduate students to database system internals,"anastassia ailamaki , joseph m. hellerstein",acm sigmod record,2003,4838
1,efficient numerical error bounding for replicated network services,"haifeng yu , amin vahdat",vldb,2000,efficient numerical error bounding for replicated network services,"haifeng yu , amin vahdat",very large data bases,2000,4879
1,capability based mediation in tsimmis,"hector garcia-molina , murty valiveti , chen li , ramana yerneni , jeffrey d. ullman , vasilis vassalos , yannis papakonstantinou",sigmod conference,1998,capability based mediation in tsimmis,"chen li , ramana yerneni , vasilis vassalos , hector garcia-molina , yannis papakonstantinou , jeffrey ullman , murty valiveti",international conference on management of data,1998,635
1,transaction chopping : algorithms and performance studies,"dennis shasha , eric simon , patrick valduriez , françois llirbat",acm trans . database syst .,1995,transaction chopping : algorithms and performance studies,"dennis shasha , francois llirbat , eric simon , patrick valduriez",acm transactions on database systems ( tods ),1995,5773
1,ontologies : a silver bullet for knowledge management and electronic commerce - book review,antonio badia,sigmod record,2002,"review of ontologies : a silver bullet for knowledge management and electronic commerce by dieter fensel . springer-verlag , 2002 .",antonio badia,acm sigmod record,2002,5217
1,normalization in oodb design,byung suk lee,sigmod record,1995,normalization in oodb design,byung s. lee,acm sigmod record,1995,3241
1,"tcp-d - the challenges , issues and results",ramesh bhashyam,sigmod record,1996,"tpc-d-the challenges , issues and results",ramesh bhashyam,acm sigmod record,1996,7149
1,buffering and read-ahead strategies for external mergesort,"per-åke larson , weiye zhang",vldb,1998,buffering and read-ahead strategies for external mergesort,"weiye zhang , per - &#197; ke larson",very large data bases,1998,2176
1,"preservation of digital data with self-validating , self-instantiating knowledge-based archives","reagan moore , bertram ludäscher , richard marciano",sigmod record,2001,"preservation of digital data with self-validating , self-instantiating knowledge-based archives","bertram lud &#228; scher , richard marciano , reagan moore",acm sigmod record,2001,731
1,cq : a personalized update monitoring toolkit,"david buttler , tong zhou , ling liu , paul benninghoff , wei han , calton pu , fenghua yu , wei tang , john biggs",sigmod conference,1998,cq : a personalized update monitoring toolkit,"ling liu , calton pu , wei tang , david buttler , john biggs , tong zhou , paul benninghoff , wei han , fenghua yu",international conference on management of data,1998,6926
1,"domains , relations and religious wars",rafael camps,sigmod record,1996,"domains , relations and religious wars",r. camps,acm sigmod record,1996,6959
1,"in reply to domains , relations and religious wars",hugh darwen,sigmod record,1996,"in reply to domains , relations and religious wars",hugh darwen,acm sigmod record,1996,5206
1,balancing histogram optimality and practicality for query result size estimation,"yannis e. ioannidis , viswanath poosala",sigmod conference,1995,balancing histogram optimality and practicality for query result size estimation,"yannis e. ioannidis , viswanath poosala",international conference on management of data,1995,5224
1,combining histograms and parametric curve fitting for feedback-driven query result-size estimation,"arnd christian könig , gerhard weikum",vldb,1999,combining histograms and parametric curve fitting for feedback-driven query result-size estimation,"arnd christian k &#246; nig , gerhard weikum",very large data bases,1999,3713
1,theory of dependence values,rosa meo,acm trans . database syst .,2000,theory of dependence values,rosa meo,acm transactions on database systems ( tods ),2000,1590
1,winnowing : local algorithms for document fingerprinting,"alexander aiken , daniel shawcross wilkerson , saul schleimer",sigmod conference,2003,winnowing : local algorithms for document fingerprinting,"saul schleimer , daniel s. wilkerson , alex aiken",international conference on management of data,2003,7011
1,r-tree based indexing of now-relative bitemporal data,"simonas saltenis , christian s. jensen , giedrius slivinskas , rasa bliujute",vldb,1998,r-tree based indexing of now-relative bitemporal data,"rasa bliujute , christian s. jensen , simonas saltenis , giedrius slivinskas",very large data bases,1998,2145
1,recent design trade-offs in sql3,"nelson mendonça mattos , linda g. demichiel",sigmod record,1994,recent design trade-offs in sql3,"nelson mattos , linda g. demichiel",acm sigmod record,1994,6617
1,"data management : lasting impact of the wild wild , wild , web",reed m. meseck,sigmod conference,2001,"data management : lasting impact on wild , wild , web",reed m. meseck,international conference on management of data,2001,2639
1,objects and sql : strange relations ? panel,donald r. deutsch,sigmod conference,1995,objects and sql ( panel session ) : strange relations ?,donald r. deutsch,international conference on management of data,1995,2022
1,materialization : a powerful and ubiquitous abstraction pattern,"alain pirotte , esteban zimányi , tatiana yakusheva , david massart",vldb,1994,materialization : a powerful and ubiquitous abstraction pattern,"alain pirotte , esteban zim &#225; nyi , david massart , tatiana yakusheva",very large data bases,1994,3733
1,the mentor workbench for enterprise-wide workflow management,"jeanine weißenfels , dirk wodtke , angelika kotz dittrich , gerhard weikum , peter muth",sigmod conference,1997,the mentor workbench for enterprise-wide workflow management,"dirk wodtke , jeanine weissenfels , gerhard weikum , angelika kotz dittrich , peter muth",international conference on management of data,1997,2181
1,workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",sigmod record,1998,workflow history management,"pinar koksal , sena nural arpinar , asuman dogac",acm sigmod record,1998,3830
1,a framework for expressing and combining preferences,"edward l. wimmers , rakesh agrawal",sigmod conference,2000,a framework for expressing and combining preferences,"rakesh agrawal , edward l. wimmers",international conference on management of data,2000,6051
1,content integration for e-business,"joseph m. hellerstein , michael stonebraker",sigmod conference,2001,content integration for e-business,"michael stonebraker , joseph m. hellerstein",international conference on management of data,2001,4302
1,estimating page fetches for index scans with finite lru buffers,"arun n. swami , k. bernhard schiefer",sigmod conference,1994,estimating page fetches for index scans with finite lru buffers,"arun swami , k. bernhard schiefer",international conference on management of data,1994,5229
1,estimating page fetches for index scans with finite lru buffers,"k. bernhard schiefer , arun n. swami",vldb j.,1995,estimating page fetches for index scans with finite lru buffers,"arun swami , k. bernhard schiefer",the vldb journal -- the international journal on very large data bases,1995,9
1,spartan : a model-based semantic compression system for massive data tables,"shivnath babu , rajeev rastogi , minos n. garofalakis",sigmod conference,2001,spartan : a model-based semantic compression system for massive data tables,"shivnath babu , minos garofalakis , rajeev rastogi",international conference on management of data,2001,5926
1,digital library services in mobile computing,"evaggelia pitoura , melliyal annamalai , bharat k. bhargava",sigmod record,1995,digital library services in mobile computing,"bharat bhargava , melliyal annamalai , evaggelia pitoura",acm sigmod record,1995,4249
1,an asymptotically optimal multiversion b-tree,"thomas ohler , peter widmayer , bruno becker , stephan gschwind , bernhard seeger",vldb j.,1996,an asymptotically optimal multiversion b-tree,"bruno becker , stephan gschwind , thomas ohler , bernhard seeger , peter widmayer",the vldb journal -- the international journal on very large data bases,1996,3482
1,security of random data perturbation methods,"krishnamurty muralidhar , rathindra sarathy",acm trans . database syst .,1999,security of random data perturbation methods,"krishnamurty muralidhar , rathindra sarathy",acm transactions on database systems ( tods ),1999,3058
1,mining frequent itemsets using support constraints,"jiawei han , ke wang , yu he",vldb,2000,mining frequent itemsets using support constraints,"ke wang , yu he , jiawei han",very large data bases,2000,6231
1,outerjoins as disjunctions,césar a. galindo-legaria,sigmod conference,1994,outerjoins as disjunctions,c &#233; sar a. galindo-legaria,international conference on management of data,1994,273
1,"research in databases and data-intensive applications - computer science department and fzi , university of karlsruhe","birgitta könig-ries , peter c. lockemann",sigmod record,1997,"research in databases and data-intensive applications : computer science dept. and fiz , university of karlsruhe","brigitta k &#246; nig-ries , peter c. lockermann",acm sigmod record,1997,3738
1,altruistic locking,"jeannie shands , kenneth salem , hector garcia-molina",acm trans . database syst .,1994,altruistic locking,"kenneth salem , h &#233; ctor garc &#237; a-molina , jeannie shands",acm transactions on database systems ( tods ),1994,4645
1,research in multi-organizational processes and semantic information brokering at the lsdis lab,"john a. miller , amit p. sheth , ismailcem budak arpinar , krys kochut",sigmod record,2001,research in multi-organizational processes and semantic information brokering at the lsdis lab,"amit sheth , john miller , krys kochut , budak arpinar",acm sigmod record,2001,7068
1,efficient computation of iceberg cubes with complex measures,"guozhu dong , jian pei , jiawei han , ke wang",sigmod conference,2001,efficient computation of iceberg cubes with complex measures,"jiawei han , jian pei , guozhu dong , ke wang",international conference on management of data,2001,965
1,efficient progressive skyline computation,"pin-kwang eng , kian-lee tan , beng chin ooi",vldb,2001,efficient progressive skyline computation,"kian-lee tan , pin-kwang eng , beng chin ooi",very large data bases,2001,908
1,shoring up persistent applications,"mark l. mcauliffe , c. k. tan , marvin h. solomon , nancy e. hall , michael j. zwilling , michael j. carey , michael j. franklin , seth j. white , jeffrey f. naughton , david j. dewitt , odysseas g. tsatalos , daniel t. schuh",sigmod conference,1994,shoring up persistent applications,"michael j. carey , david j. dewitt , michael j. franklin , nancy e. hall , mark l. mcauliffe , jeffrey f. naughton , daniel t. schuh , marvin h. solomon , c. k. tan , odysseas g. tsatalos , seth j. white , michael j. zwilling",international conference on management of data,1994,1362
1,daytona and the fourth-generation language cymbal,rick greer,sigmod conference,1999,daytona and the foruth-generation language cymbal,rick greer,international conference on management of data,1999,4628
1,optimal multi-step k-nearest neighbor search,"thomas seidl , hans-peter kriegel",sigmod conference,1998,optimal multi-step k-nearest neighbor search,"thomas seidl , hans-peter kriegel",international conference on management of data,1998,6189
1,persistent threads,"joachim w. schmidt , florian matthes",vldb,1994,persistent threads,"florian matthes , joachim w. schmidt",very large data bases,1994,2187
1,distributed hypertext resource discovery through examples,"martin van den berg , soumen chakrabarti , byron dom",vldb,1999,distributed hypertext resource discovery through examples,"soumen chakrabarti , martin van den berg , byron dom",very large data bases,1999,1708
1,new standard for stored procedures in sql,andrew eisenberg,sigmod record,1996,new standard for stored procedures in sql,andrew eisenberg,acm sigmod record,1996,2588
1,asera : extranet architecture for b2b solutions,anil nori,vldb,2000,asera : extranet architecture for b2b solutions,anil nori,very large data bases,2000,2839
1,oracle rdb 's record caching model,"richard frank , gopalan arun , richard anderson",sigmod conference,1998,oracle rdb 's record caching model,"richard anderson , gopalan arun , richard frank",international conference on management of data,1998,4869
1,italian electronic identity card - principle and architecture,mario gentili,vldb,2001,italian electronic identity card - principle and architecture,mario gentili,very large data bases,2001,6789
1,tutorial : designing an ultra highly available dbms,"øystein torbjørnsen , svein erik bratsberg",sigmod conference,2000,designing an ultra highly available dbms ( tutorial session ),"svein erik bratsberg , &#216; ystein torbj &#248; rnsen",international conference on management of data,2000,5026
1,discovering internet marketing intelligence through online analytical web usage mining,"alex g. büchner , maurice d. mulvenna",sigmod record,1998,discovering internet marketing intelligence through online analytical web usage mining,"alex g. b &#252; chner , maurice d. mulvenna",acm sigmod record,1998,5350
1,a formal perspective on the view selection problem,"rada chirkova , dan suciu , alon y. halevy",vldb j.,2002,a formal perspective on the view selection problem,"rada chirkova , alon y. halevy , dan suciu",the vldb journal -- the international journal on very large data bases,2002,2862
1,value-cognizant speculative concurrency control,"azer bestavros , spyridon braoudakis",vldb,1995,value-cognizant speculative concurrency control,"azer bestavros , spyridon braoudakis",very large data bases,1995,3872
1,supporting valid-time indeterminacy,"richard t. snodgrass , curtis e. dyreson",acm trans . database syst .,1998,supporting valid-time indeterminacy,"curtis e. dyreson , richard thomas snodgrass",acm transactions on database systems ( tods ),1998,6685
1,indexing the distance : an efficient method to knn processing,"cui yu , kian-lee tan , beng chin ooi , h. v. jagadish",vldb,2001,indexing the distance : an efficient method to knn processing,"cui yu , beng chin ooi , kian-lee tan , h. v. jagadish",very large data bases,2001,1427
1,"i3 : intelligent , interactive investigaton of olap data cubes","sunita sarawagi , gayatri sathe",sigmod conference,2000,"i3 : intelligent , interactive investigation of olap data cubes","sunita sarawagi , gayatri sathe",international conference on management of data,2000,5882
1,disseminating updates on broadcast disks,"swarup acharya , stanley b. zdonik , michael j. franklin",vldb,1996,disseminating updates on broadcast disks,"swarup acharya , michael j. franklin , stanley b. zdonik",very large data bases,1996,2670
1,polymorphism and type inference in database programming,"atsushi ohori , peter buneman",acm trans . database syst .,1996,polymorphism and type inference in database programming,"peter buneman , atsushi ohori",acm transactions on database systems ( tods ),1996,7078
1,join algorithm costs revisited,"kotagiri ramamohanarao , evan p. harris",vldb j.,1996,join algorithm costs revisited,"evan p. harris , kotagiri ramamohanarao",the vldb journal -- the international journal on very large data bases,1996,2519
1,hot block clustering for disk arrays with dynamic striping,"kazuhiko mogi , masaru kitsuregawa",vldb,1995,hot block clustering for disk arrays with dynamic striping,"kazuhiko mogi , masaru kitsuregawa",very large data bases,1995,1434
1,a semantic modeling approach for image retrieval by content,"ricky k. taira , ion tim ieong , wesley w. chu",vldb j.,1994,a semantic modeling approach for image retrieval by content,"wesley w. chu , ion t. ieong , ricky k. taira",the vldb journal -- the international journal on very large data bases,1994,7031
1,comparing hybrid peer-to-peer systems,"beverly yang , hector garcia-molina",vldb,2001,comparing hybrid peer-to-peer systems,"beverly yang , hector garcia-molina",very large data bases,2001,1879
1,ripple joins for online aggregation,"peter j. haas , joseph m. hellerstein",sigmod conference,1999,ripple joins for online aggregation,"peter j. haas , joseph m. hellerstein",international conference on management of data,1999,2675
1,the bess object storage manager : architecture overview,"alexandros biliris , euthimios panagos",sigmod record,1996,bess object storage manager : architecture overview,"alexandros biliris , euthimios panagos",acm sigmod record,1996,1095
1,"replication : db2 , oracle , or sybase ?",doug stacey,sigmod record,1995,"replication : db2 , oracle , or sybase ?",doug stacey,acm sigmod record,1995,6755
1,new tpc benchmarks for decision support and web commerce,"meikel pöss , chris floyd",sigmod record,2000,new tpc benchmarks for decision support and web commerce,"meikel poess , chris floyd",acm sigmod record,2000,6530
1,"tpc-ds , taking decision support benchmarking to the next level","bryan smith , meikel pöss , lubor kollár , per-åke larson",sigmod conference,2002,"tpc-ds , taking decision support benchmarking to the next level","meikel poess , bryan smith , lubor kollar , paul larson",international conference on management of data,2002,3279
1,exploiting main memory dbms features to improve real-time concurrency control protocols,"özgür ulusoy , alejandro p. buchmann",sigmod record,1996,exploiting main memory dbms features to improve real-time concurrency control protocols,"&#214; zg &#252; r ulusoy , alejandro buchmann",acm sigmod record,1996,171
1,"review of spatial databases with application to gis by philippe rigaux , michel scholl , and agnes voisard . morgan kaufmann 2002",nancy wiegand,sigmod record,2003,"review of spatial databases with application to gis by philippe rigaux , michel scholl , and agnes voisard . morgan kaufmann 2002 .",nancy wiegand,acm sigmod record,2003,6347
1,workshop on workflow management in scientific and engineering applications - report,"gottfried vossen , richard mcclatchey",sigmod record,1997,workshop on workflow management in scientific and engineering applications-report,"r. mcclatchey , g. vossen",acm sigmod record,1997,7292
1,from nested-loop to join queries in oodb,"peter m. g. apers , hennie j. steenhagen , henk m. blanken , rolf a. de by",vldb,1994,from nested-loop to join queries in oodb,"hennie j. steenhagen , peter m. g. apers , henk m. blanken , rolf a. de by",very large data bases,1994,3992
1,extended ehemeral logging : log storage management for applications with long lived transactions,"john s. keen , william j. dally",acm trans . database syst .,1997,extended ephemeral logging : log storage management for applications with long lived transactions,"john s. keen , william j. dally",acm transactions on database systems ( tods ),1997,4713
1,hyperfile : a data and query model for documents,"david bloom , chris clifton , hector garcia-molina",vldb j.,1995,hyperfile : a data and query model for documents,"chris clifton , hector garcia-molina , david bloom",the vldb journal -- the international journal on very large data bases,1995,4785
1,serf : odmg-based generic re-structuring facility,"stacia de lima , li chen , ming li , s. weiner , chandrakant natarajan , elke a. rundensteiner , xin zhang , kajal t. claypool , jing jin",sigmod conference,1999,serf : odmg-based generic re-structuring facility,"e. a. rundensteiner , k. claypool , m. li , l. chen , z. zhang , c. natarajan , j. jin , s. de lima , s. weiner",international conference on management of data,1999,2644
1,mining email content for author identification forensics,"george m. mohay , m. corney , a. anderson , olivier y. de vel",sigmod record,2001,mining e-mail content for author identification forensics,"o. de vel , a. anderson , m. corney , g. mohay",acm sigmod record,2001,2035
1,technology and the future of commerce and finance ( abstract ),david elliot shaw,vldb,1998,technology and the future of commerce and finance ( abstract ),david elliot shaw,very large data bases,1998,4555
1,a region splitting strategy for physical database design of multidimensional file organizations,"kyu-young whang , il-yeol song , young-koo lee , jong-hak lee",vldb,1997,a region splitting strategy for physical database design of multidimensional file organizations,"jong-hak lee , young-koo lee , kyu-young whang , il-yeol song",very large data bases,1997,6415
1,fundamentals of data warehouses : 2nd revised and extended edition,vernon hoffner,sigmod record,2003,fundamentals of data warehouses : 2nd revised and extended edition,vernon hoffner,acm sigmod record,2003,1163
1,sqlj-part 1 : sql routines using the java programming language,"andrew eisenberg , jim melton",sigmod record,1999,sqlj part 1 : sql routines using the java programming language,"andrew eisenberg , jim melton",acm sigmod record,1999,2815
1,concurrency and recovery for index trees,"david b. lomet , betty salzberg",vldb j.,1997,concurrency and recovery for index trees,"david lomet , betty salzberg",the vldb journal -- the international journal on very large data bases,1997,2506
1,an overview of the emerging third-generation sql standard ( tutorial ),"nelson mendonça mattos , jim melton",sigmod conference,1995,an overview of the emerging third-generation sql standard,"jim melton , nelson mendoca mattos",international conference on management of data,1995,2084
1,an ontological analysis of the relationship construct in conceptual modeling,"veda c. storey , yair wand , ron weber",acm trans . database syst .,1999,an ontological analysis of the relationship construct in conceptual modeling,"yair wand , veda c. storey , ron weber",acm transactions on database systems ( tods ),1999,1390
1,a low-cost storage server for movie on demand databases,"alexandros biliris , banu özden , abraham silberschatz , rajeev rastogi",vldb,1994,a low-cost storage server for movie on demand databases,"banu &#214; zden , alexandros biliris , rajeev rastogi , abraham silberschatz",very large data bases,1994,625
1,high speed on-line backup when using logical log operations,david b. lomet,sigmod conference,2000,high speed on-line backup when using logical log operations,david b. lomet,international conference on management of data,2000,3449
1,from structured documents to novel query facilities,"sophie cluet , michel scholl , serge abiteboul , vassilis christophides",sigmod conference,1994,from structured documents to novel query facilities,"v. christophides , s. abiteboul , s. cluet , m. scholl",international conference on management of data,1994,1604
1,addressing techniques used in database object managers o2 and orion,"nadjiba sahraoui , andré gamache",sigmod record,1995,addressing techniques used in database object managers o2 and orion,"andr &#233; gamache , nadjiba sahraoui",acm sigmod record,1995,1110
1,finding data in the neighborhood,"andré eickler , alfons kemper , donald kossmann",vldb,1997,finding data in the neighborhood,"andr &#233; eickler , alfons kemper , donald kossmann",very large data bases,1997,4144
1,"of crawlers , portals , mice and men : is there more to mining the web ? ( panel )","kyuseok shim , rajeev rastogi , minos n. garofalakis , sridhar ramaswamy",sigmod conference,1999,"of crawlers , portals , mice , and men : is there more to mining the web ?","minos n. garofalakis , sridhar ramaswamy , rajeev rastogi , kyuseok shim",international conference on management of data,1999,4489
1,sql/med - a status report,"jan-eike michels , peter m. schwarz , krishna g. kulkarni , vanja josifovski , jim melton",sigmod record,2002,sql/med : a status report,"jim melton , jan eike michels , vanja josifovski , krishna kulkarni , peter schwarz",acm sigmod record,2002,6120
1,sleepers and workaholics : caching strategies in mobile environments,"daniel barbará , tomasz imielinski",sigmod conference,1994,sleepers and workaholics : caching strategies in mobile environments,"daniel barbar &#225; , tomasz imieli &#324; ski",international conference on management of data,1994,1662
1,the evolution of effective b-tree : page organization and techniques : a personal account,david b. lomet,sigmod record,2001,the evolution of effective b-tree : page organization and techniques : a personal account,david lomet,acm sigmod record,2001,6654
1,approximate medians and other quantiles in one pass and with limited memory,"bruce g. lindsay , gurmeet singh manku , sridhar rajagopalan",sigmod conference,1998,approximate medians and other quantiles in one pass and with limited memory,"gurmeet singh manku , sridhar rajagopalan , bruce g. lindsay",international conference on management of data,1998,3184
1,p-grid : a self-organizing structured p2p system,"zoran despotovic , manfred hauswirth , karl aberer , philippe cudré-mauroux , magdalena punceva , anwitaman datta , roman schmidt",sigmod record,2003,p-grid : a self-organizing structured p2p system,"karl aberer , philippe cudr &#233; - mauroux , anwitaman datta , zoran despotovic , manfred hauswirth , magdalena punceva , roman schmidt",acm sigmod record,2003,6458
1,xl : a platform for web services,"andreas grünhagen , steffen rost , donald kossmann , daniela florescu",sigmod conference,2002,xl : a platform for web services,"daniela florescu , andreas gr &#252; nhagen , donald kossmann , steffen rost",international conference on management of data,2002,1873
1,the mirror mmdbms architecture,"mark g. l. m. van doorn , arjen p. de vries , henk m. blanken , peter m. g. apers",vldb,1999,the mirror mmdbms architecture,"arjen p. de vries , mark g. l. m. van doorn , henk m. blanken , peter m. g. apers",very large data bases,1999,4270
1,ogdi : toward interoperability among geospatial databases,"denis gouin , henry kucera , christian larouche , gilles clement , paul morin",sigmod record,1997,ogdi : toward interoperability among geospatial databases,"gilles cl &#233; ment , christian larouche , denis gouin , paul morin , henry kucera",acm sigmod record,1997,2044
1,xml and information retrieval : a sigir 2000 workshop,"yoëlle s. maarek , david carmel , aya soffer",sigmod record,2001,xml and information retrieval : a sigir 2000 workshop,"david carmel , yoelle maarek , aya soffer",acm sigmod record,2001,945
1,information retrieval from an incomplete data cube,curtis e. dyreson,vldb,1996,information retrieval from an incomplete data cube,curtis e. dyreson,very large data bases,1996,3563
1,b-tree page size when caching is considered,david b. lomet,sigmod record,1998,b-tree page size when caching is considered,david lomet,acm sigmod record,1998,1635
1,media360 workflow-implementing a workflow engine inside a database,carsten blecken,vldb,2000,media360 workflow-implementing a workflow engine inside a database,carsten blecken,very large data bases,2000,1233
1,hot mirroring : a study to hide parity upgrade penalty and degradations during rebuilds for raid5,"masaru kitsuregawa , kazuhiko mogi",sigmod conference,1996,hot mirroring : a method of hiding parity update penalty and degradation during rebuilds for raid5,"kazuhiko mogi , masaru kitsuregawa",international conference on management of data,1996,4346
1,checkpointing in oracle,"juan loaiza , ashok joshi , tirthankar lahiri , william bridge",vldb,1998,checkpointing in oracle,"ashok joshi , william bridge , juan loaiza , tirthankar lahiri",very large data bases,1998,6672
1,managing memory for real-time queries,"miron livny , michael j. carey , hweehwa pang",sigmod conference,1994,managing memory for real-time queries,"hwee hwa pang , michael j. carey , miron livny",international conference on management of data,1994,4285
1,report on the edbt '02 panel on scientific data integration,"carole a. goble , omar boucelma , silvana castano , vanja josifovski , zoé lacroix , bertram ludäscher",sigmod record,2002,report on the edbt '02 panel on scientific data integration,"omar boucelma , silvana castano , carole goble , vanja josifovski , zo &#233; lacroix , bertram lud &#228; scher",acm sigmod record,2002,5348
1,improving oltp data quality using data warehouse mechanisms,"matthias jarke , dirk lehmann , gunter michalk , guido blees , stefan striel , christoph quix",sigmod conference,1999,improving oltp data quality using data warehouse mechanisms,"matthias jarke , christoph quix , guido blees , dirk lehmann , gunter michalk , stefan stierl",international conference on management of data,1999,5668
1,oodb indexing by class-division,"sridhar ramaswamy , paris c. kanellakis",sigmod conference,1995,oodb indexing by class-division,"sridhar ramaswamy , paris c. kanellakis",international conference on management of data,1995,6317
1,heuristic and randomized optimization for the join ordering problem,"guido moerkotte , michael steinbrunn , alfons kemper",vldb j.,1997,heuristic and randomized optimization for the join ordering problem,"michael steinbrunn , guido moerkotte , alfons kemper",the vldb journal -- the international journal on very large data bases,1997,305
1,implementation of sql3 structured types with inheritance and value substitutability,"nelson mendonça mattos , serge rielau , bruce g. lindsay , stefan deßloch , you-chin fuh , brian t. tran , danko mannhaupt , linda demichel , weidong chen",vldb,1999,implementation of sql3 structured types with inheritance and value substitutability,"you-chin fuh , stefan de &#223; loch , weidong chen , nelson mendon &#231; a mattos , brian t. tran , bruce g. lindsay , linda demichel , serge rielau , danko mannhaupt",very large data bases,1999,2793
